,E007_Time[h],E007_6803_WT_rep1,E007_6803_WT_rep2,E007_6803_WT_rep3,E007_6803_WT_rep4,E007_6803_WT_rep5,E008_Time[h],E008_6803_WT_rep1,E008_6803_WT_rep2,E008_6803_WT_rep3,E008_6803_WT_rep4,E011_Time[h],E011_6803_WT_rep1,E011_6803_WT_rep2,E011_6803_WT_rep3,E011_6803_WT_rep4,E011_6803_WT_rep5
328,27.43583333333333,4.689080482950489,4.521261832116469,4.680394464682919,4.77936446480555,4.625671839233394,27.433333333333334,4.75492066234016,4.652564695170428,4.648418736679667,4.762968961761334,27.433333333333334,5.613945044932807,5.6821096303141765,5.527654320691632,5.724481902707891,5.649126667912843
329,27.519166666666667,4.728890647690966,4.554541576680859,4.716848004186343,4.8140204303904754,4.658111705686585,27.51944444444444,4.804261405790752,4.701847466136177,4.68909746374811,4.804722036955749,27.516944444444444,5.65117104615733,5.7225584682527,5.576021247196908,5.75269803355601,5.683649658630581
330,27.6025,4.763785992527047,4.586500281356073,4.7447956002708,4.84537021233535,4.693444674897807,27.60277777777777,4.847080785929704,4.743212326717856,4.731459598223237,4.839762502645597,27.60277777777777,5.685416411140986,5.757230390466164,5.564249684913774,5.782943835177842,5.71640400520061
331,27.68583333333333,4.795567791197608,4.615339244094484,4.773238569148274,4.875815206357037,4.723872117726855,27.68611111111111,4.890780189751053,4.783860712879922,4.769706525739357,4.869491882674758,27.68611111111111,5.714282312525782,5.778926612971535,5.582141362169979,5.811620604743522,5.74019088852387
332,27.769166666666667,4.822237310125551,4.647059755647895,4.801978219488308,4.9045568003394,4.753995397512086,27.76944444444444,4.931960995920541,4.831194052151731,4.81743962353776,4.907511691933848,27.76944444444444,5.73956991477397,5.804448343610522,5.589297998022173,5.815329630659178,5.76581148125101
333,27.8525,4.839395808417806,4.666063099567539,4.820815852418003,4.930196374333303,4.7756158700704106,27.85277777777777,4.971224574775606,4.869813763627538,4.860060260466711,4.946423436360214,27.85277777777777,5.770080374168054,5.845796782049581,5.564321302255908,5.842072192566926,5.781466947782397
334,27.93583333333333,4.862644537865332,4.682350552204076,4.843352761522024,4.9535353005566085,4.792934883697297,27.93611111111111,5.014572288325385,4.9009212579664965,4.911969796981451,4.992628612937939,27.93611111111111,5.788814838810783,5.875373119779908,5.586612975385641,5.862449561344876,5.803558444268111
335,28.019166666666667,4.882584742943116,4.7061233827076,4.860590232842592,4.975974943394181,4.81635377916677,28.01944444444444,5.0532054902507175,4.937517937392663,4.949769585144198,5.039128709697842,28.01944444444444,5.809174448625152,5.889178540117449,5.5969747086547335,5.896662999107127,5.82308711860794
336,28.1025,4.9056176608101705,4.725382853027632,4.875329544879493,4.9911166593978855,4.831073889731409,28.10277777777777,5.095325525904139,4.972605195694992,4.983260968624149,5.076325205717472,28.10277777777777,5.830760335354402,5.895014218202887,5.592808184035447,5.918113759203771,5.844454110451388
337,28.18583333333333,4.930144521309536,4.740330217913123,4.89357196859007,5.007161797286583,4.847496541122354,28.18611111111111,5.131733732309884,5.0129844182273375,5.016645282697477,5.102819571121114,28.18611111111111,5.843773622562027,5.911881321001651,5.617515074228948,5.925403086220889,5.860260551197676
338,28.271944444444443,4.945766546968287,4.756366724912456,4.913118767389227,5.020311697946137,4.870223051549298,28.26944444444444,5.165431438163889,5.044656981908451,5.041323854247333,5.129613267079789,28.26944444444444,5.858215425631762,5.921181007303917,5.645897042665306,5.931732215980555,5.8741075639957305
339,28.355277777777776,4.956084952997518,4.768293614373443,4.926171197149426,5.034167694429408,4.884454731700493,28.355555555555554,5.198019963833788,5.076024255221988,5.0638980017638415,5.170907745811251,28.35305555555556,5.873286851767594,5.926714427724602,5.668955743503492,5.939302375540831,5.8857962637441945
340,28.43861111111111,4.966500947292355,4.780712119443324,4.940530506200692,5.047331111956261,4.895392884742746,28.438888888888886,5.226100621358914,5.0968875982165,5.082969035344108,5.1909044505799855,28.438888888888886,5.873988999993753,5.928482724703366,5.682092821631383,5.944514783195772,5.893927757091426
341,28.521944444444443,4.973815730431951,4.787823466068772,4.94879793533061,5.061203267913555,4.905838806321421,28.522222222222226,5.254674714450299,5.119248362505438,5.100338256692212,5.205204815697217,28.522222222222226,5.876522961154721,5.932487032504614,5.665909912665756,5.951770648475425,5.898303142435493
342,28.605277777777776,4.989030495679488,4.788828872995888,4.949174717784323,5.071585471855156,4.910393784560439,28.605555555555554,5.279543538490676,5.141707891267156,5.1162069591192125,5.2220102665209,28.605555555555554,5.878089817915223,5.933328477217497,5.660608642952292,5.956271172145828,5.899923509924175
343,28.68861111111111,4.993946428982174,4.790529551770202,4.950462079264535,5.078679025501923,4.913459100062279,28.688888888888886,5.305308380534473,5.159667519244904,5.106576427543143,5.235722219455724,28.688888888888886,5.87769064476023,5.926208176755905,5.640790629565579,5.956617546209007,5.896989941454971
344,28.771944444444443,4.993364708971248,4.789926706736676,4.952461237931513,5.084685222741719,4.916236025907974,28.772222222222226,5.324770519307823,5.169728572746833,5.119047938489014,5.247942081953113,28.772222222222226,5.875926507994967,5.928927240858476,5.595657480309104,5.94561095390298,5.891703510675088
345,28.855277777777776,4.988086506961971,4.7890215350397,4.944573404403081,5.078805349629404,4.911725827657117,28.855555555555554,5.3447312252085535,5.185492369645994,5.134022760088815,5.2720712525112265,28.855555555555554,5.870198465744901,5.92008677108859,5.567210793715256,5.942052569701758,5.879665282981445
346,28.93861111111111,4.983912986953638,4.779815226623095,4.937599781754622,5.071440684386841,4.902729763347852,28.938888888888886,5.358391760306192,5.192560219380337,5.1591021520815135,5.292311120674958,28.938888888888886,5.859107567955745,5.9094878608343695,5.564452159045332,5.9321435593153415,5.874276315520676
347,29.021944444444443,4.9818453056295695,4.768108964230112,4.932941565519082,5.072392497402889,4.894449083496887,29.022222222222226,5.364153378341968,5.202333422952712,5.165887365813049,5.2842630670359325,29.022222222222226,5.849054856393464,5.885531595308684,5.566383156289525,5.915685079689723,5.864937657189131
348,29.10805555555556,4.982684612357112,4.758503923403432,4.912599943686965,5.059462051233411,4.88828503109948,29.105555555555554,5.371817324728808,5.206813272930869,5.186179644236344,5.291528463232512,29.105555555555554,5.828241364644266,5.873819051549144,5.53900535616694,5.899278279006884,5.852450348632867
349,29.191388888888888,4.967232049187643,4.746201272485164,4.9061760967063375,5.0522506006012655,4.87683884162945,29.191666666666663,5.371784836551336,5.211201053447455,5.191380221911292,5.29690867194979,29.189166666666665,5.81186811811461,5.856951298418107,5.500720320125579,5.871524296684799,5.832615422247657
350,29.27472222222222,4.959288750856567,4.72760217261685,4.8946711974828245,5.039759392396315,4.867111743039171,29.275,5.375457142565877,5.21249804020002,5.189690325004767,5.295205046919596,29.275,5.788536134031201,5.825329396602669,5.442529600342348,5.828824263377433,5.807033902178988
351,29.35805555555556,4.943455844783315,4.713707777739458,4.873486411379611,5.014389665675418,4.848504955759575,29.35833333333333,5.374435463200458,5.213105500451012,5.191711171290619,5.300818932920493,29.35833333333333,5.768446421440987,5.817954398614676,5.413634739723056,5.7973793009747405,5.786906804322059
352,29.441388888888888,4.924134451071346,4.697119234593391,4.847022896217442,4.992742651662436,4.828019692700147,29.441666666666663,5.372321010554801,5.209224693027777,5.187643970149677,5.302551665777781,29.441666666666663,5.737399981211169,5.795627348790714,5.344837271902419,5.75939052260267,5.757835136321779
353,29.52472222222222,4.905325682508148,4.681437682718478,4.824281802274626,4.969019573748227,4.804257159248934,29.525,5.366114988400327,5.204656868322565,5.186089922569743,5.296204572363488,29.525,5.702197806029194,5.750149283292114,5.308338721244051,5.721259032623159,5.723219897572776
354,29.60805555555556,4.882030644565238,4.652664254453977,4.794464272287026,4.944421647490652,4.775618553272535,29.60833333333333,5.366018592180161,5.197203268292522,5.1778502211456,5.28157897059638,29.60833333333333,5.66324088040275,5.722921230104949,5.256540602840471,5.681585926634136,5.690062079219388
355,29.691388888888888,4.858650435398156,4.624600074938579,4.7629714414480695,4.912350080614568,4.744305065116107,29.691666666666663,5.356233009009124,5.188265126459694,5.158526050079006,5.287276169441958,29.691666666666663,5.626330180659783,5.67674420904004,5.2094444225131005,5.647172291469519,5.651162664155663
356,29.77472222222222,4.834786145846475,4.596646262110405,4.732604437408741,4.880406073011838,4.717917877603365,29.775,5.348559417673732,5.185243667911028,5.144318585178695,5.272497468912456,29.775,5.586466674948476,5.632219231732947,5.141051676812268,5.6104192051992205,5.608522627025367
357,29.85805555555556,4.803438859433793,4.566803926707003,4.704164380277588,4.844390816741319,4.683058166036579,29.85833333333333,5.332998988632207,5.170740109298368,5.132028993860379,5.248844160066842,29.85833333333333,5.539051323237267,5.573147301643976,5.0689638530172,5.559327737129141,5.563542934221976
358,29.944166666666664,4.769009652367739,4.530074172265353,4.669052382620717,4.809905496028869,4.645727098196579,29.941666666666663,5.319552884014467,5.146355658838459,5.106658435146747,5.233117525010816,29.941666666666663,5.491685077314838,5.526529414058178,4.972982429136028,5.504698947801176,5.52142454388868
359,30.0275,4.738899593539965,4.496858095121864,4.627669549461794,4.770951287267349,4.608325834342746,30.02777777777777,5.296422257622131,5.117891516312948,5.075408059667467,5.215318836896817,30.025277777777777,5.439168880790115,5.473966556085346,4.927508873905786,5.453933888993206,5.4683684059183815
360,30.11083333333333,4.698109744526153,4.456356784412375,4.584816978282047,4.735529359016614,4.564255527213023,30.11111111111111,5.279008254928515,5.086948873068379,5.04587900965918,5.1968493599240135,30.11111111111111,5.386903669092277,5.432259706660016,4.845544646792416,5.410033603719107,5.414575461953696
361,30.194166666666664,4.657041159586017,4.407571322072155,4.533295759020261,4.694240872003526,4.520117322023905,30.194444444444443,5.256912013078635,5.062328912016196,5.020672418965505,5.172910349338311,30.194444444444443,5.335690369470747,5.363809836541472,4.790491197990755,5.348999126228745,5.354446645386952
362,30.2775,4.611094885663292,4.360102782835902,4.495106974072782,4.64668697912194,4.479312356470447,30.27777777777777,5.228934660889205,5.03903280763274,4.989389413037042,5.142303051432347,30.27777777777777,5.280729900995197,5.318017908313736,4.7205499684245495,5.282031482007977,5.296382881360191
363,30.36083333333333,4.562271962385744,4.314552234237748,4.44545169829352,4.592068825432715,4.424441760726259,30.36111111111111,5.203477318848641,5.008861725959257,4.958031108931362,5.113228703545496,30.36111111111111,5.216223174555543,5.25708487638558,4.662122389746445,5.211531687778647,5.239385086765169
364,30.444166666666664,4.515373422065167,4.266120736611249,4.39533099899394,4.540987548163709,4.37010665744351,30.444444444444443,5.1729410991170575,4.977216824601889,4.923198615313018,5.078688534063863,30.444444444444443,5.150371092861952,5.1942116869905135,4.601209884337995,5.150500751498599,5.171654170243352
365,30.5275,4.464200289697384,4.220809343089394,4.33514593594307,4.48784427670978,4.320508161752924,30.52777777777777,5.133127105526265,4.940099252731678,4.906093032453534,5.03848376242029,30.52777777777777,5.085774550444835,5.141199278186796,4.539413865309649,5.082939672361661,5.106791032185923
366,30.61083333333333,4.413353582962245,4.1636190996046025,4.276497561367499,4.433440132632784,4.25904738126378,30.61111111111111,5.088836433579777,4.899310151084567,4.864515452231419,4.994215599094353,30.61111111111111,5.025434433654853,5.074648579857423,4.462335736500767,5.0174494407976535,5.0435965647337735
367,30.694166666666664,4.361234312223624,4.1031510448887225,4.220586919951372,4.367976229661577,4.193125416063917,30.694444444444443,5.0386701704528045,4.853650651961397,4.820666958132153,4.94988524561236,30.694444444444443,4.953551620662911,4.999760513710143,4.378976892479606,4.944631038472387,4.972271651777509
368,30.780277777777776,4.301243480529429,4.04040621047303,4.159015048836398,4.309853673692016,4.133143358719726,30.77777777777777,4.993229394992258,4.808121879227909,4.773948625248195,4.907493894547356,30.77777777777777,4.881326981460164,4.928935993277443,4.302938718543332,4.864085438287663,4.9034171689574535
369,30.86361111111111,4.238182083611593,3.980385620688237,4.094782977621845,4.245073562786961,4.074502294276161,30.863888888888887,4.947315177716746,4.765124948314744,4.70496152027898,4.849442729519117,30.86138888888889,4.809761377858015,4.865175923916553,4.19742259071801,4.792413604381279,4.829233983663635
370,30.946944444444444,4.183251109886076,3.919090292664478,4.032291728364542,4.174836987176265,4.0176033002567255,30.94722222222222,4.907728580816578,4.718860966217441,4.661506701530919,4.789932925194156,30.94722222222222,4.733455663488112,4.7944812028094494,4.081629875758608,4.711816492127018,4.7437229550358015
371,31.030277777777776,4.124251540452866,3.852921236331324,3.957542315578875,4.113545029256786,3.948047446663488,31.030555555555555,4.856270658153762,4.668331031496443,4.612985218917403,4.744765647285718,31.030555555555555,4.65221068380235,4.711452718962853,3.997161931149001,4.6212950481346535,4.665484933963411
372,31.11361111111111,4.05778434909598,3.77747945441777,3.881135746236793,4.036998763592379,3.870235795977065,31.113888888888887,4.805542455262005,4.617136234277087,4.5629981139588,4.692542052553783,31.113888888888887,4.565827276072872,4.6312913532082245,3.870620105101962,4.537050210249954,4.587320763085634
373,31.196944444444444,3.981650502283464,3.708565942452246,3.804673019767804,3.960799256913901,3.795569403156635,31.19722222222222,4.749745009346713,4.561677656249612,4.500146419782452,4.631663288805065,31.19722222222222,4.478706269392067,4.551997978201771,3.743205736559169,4.449682907554678,4.500031276791357
374,31.280277777777776,3.90665095916739,3.637781688762608,3.737155128058977,3.882147568119205,3.719649315639933,31.280555555555555,4.694679349284991,4.512956370669158,4.44403116112268,4.5735304948930136,31.280555555555555,4.390648484672573,4.468373458424447,3.6419201551912073,4.358594060366572,4.410217301219175
375,31.36361111111111,3.8317866715838567,3.5599276744761443,3.658183055454943,3.8092447482731497,3.640476573343247,31.363888888888887,4.637146495625643,4.448973442355762,4.372453354320779,4.503944800717809,31.363888888888887,4.302254734647277,4.365618650181941,3.55076468139756,4.269984580239377,4.3190796542574015
376,31.446944444444444,3.750658584052993,3.487804873519572,3.5815577787578867,3.729091840607589,3.5660522086614264,31.44722222222222,4.576547460589175,4.384329927694363,4.305614007325026,4.448107327226369,31.44722222222222,4.211125823869308,4.271134401604696,3.4559406263066137,4.181255369962824,4.228219145544058
377,31.530277777777776,3.671667633778955,3.4094142526190367,3.4974802672275587,3.646289880521377,3.4871772464678736,31.530555555555555,4.51148324806779,4.317826874634799,4.230514119690671,4.382019186412345,31.530555555555555,4.114662548712047,4.182521552647891,3.3612492917756605,4.083407323562633,4.1286365764668815
378,31.61638888888889,3.587814750649925,3.3287567713001183,3.4199514825812694,3.5632398955803697,3.411252704114549,31.613888888888887,4.441154853625388,4.247465322691804,4.163554682579942,4.31208148131612,31.613888888888887,4.0196656973691205,4.095380935091455,3.2498919703908946,3.982241326300517,4.026932740163321
