,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
443,37.05,-2.2095668318396453,0.024800199274710357,0.22451344482355848,-0.03725454834282341,-0.05285872118241381,0.3664447585268986,-2.3492590974073995,-0.2577500003727739,0.1625022677276223,-0.01163318731060998,-0.09875073111682836,0.1970255715010929,-2.6387186577117716,0.6285840622670316,-0.13247396175916037,0.04276490812083304,-0.1873220657935438,0.08394620479083931,-2.8008974867625147,0.6372086740980846,-0.07340066238825456,0.12483810024313625,0.07077589819977016,-0.7079727006277808,-0.27689251865581627,0.21187200868087672,-0.2415998596046594,0.21241886037196392,0.6900960545850455,0.14271295814548768,879.911363217685,-0.11645539365610148,0.5980427085008093,-0.10737018822768396,0.4479437688576478,0.2501527058180839,-0.0047746046048382715,-867.7865416357432
444,37.13333333333333,-2.565400830234545,-0.053231449763967736,0.05183803893432167,-0.014741014078460873,0.06900016292710026,0.3707085053814181,-2.4954589880067477,-0.09435097242758453,0.05504938372020714,-0.16655735154212664,-0.1042695221988677,0.1444442308753715,-2.116887923784313,0.37833385181348783,-0.14771879021199652,0.20718691089143998,-0.06765043826717128,0.07019055529119617,-2.660966331070731,0.74837586350811,0.07203442913561035,0.18069053709943472,-0.00921649557869818,-0.05873015919187037,-0.18349344184085495,0.7730004617615751,0.25112472088565857,0.2055813669464848,0.9957952407980645,0.016651123869046,-150.3299406238676,-0.3061166489740026,0.31738884679317514,-0.11103974159447494,0.7932493525299616,0.013696445784790791,0.00474401704466685,-685.5788210613757
445,37.21666666666667,-2.60125019679321,-0.3213404160942278,0.11906522070474165,0.037643031582994174,0.010775856771719158,0.26482866282642004,-2.531665832837705,-0.18100228077634775,-0.05246199770119635,-0.23158501954889005,-0.21986392435046836,-0.03825662217669711,-2.6150683655794267,0.6679867134883404,-0.05299197312410797,0.10147219074031293,0.0019515905387745135,-0.09369993375133329,-2.8310300510078923,0.7093964346790441,-0.07259951476027267,-0.03358763346089931,-0.009228435926274635,-0.3696421974799223,-0.5001404920535348,0.5540405385709508,-0.16623994013570803,0.06863118294313122,-0.658580079118077,0.07045722477160855,-147.35168656463944,-0.4357919491935627,0.19669387743133962,-0.5247688490679469,-0.5515717597408173,0.23715562796151612,0.004138980920268966,-887.5914502237866
446,37.3,-2.667114506440321,-0.08952696560397752,0.3461947241326167,-0.4001028012312497,-0.28753187400783625,0.03880487267513197,-2.64787917018994,-0.04770411794803701,-0.09003207132199524,-0.00671653163520831,-0.10553418502899176,-0.03107730253818696,-2.8832595668569723,0.25754246930932206,-0.24829371843307513,0.09562041769987965,-0.3585161712516001,0.25227493502103987,-2.891088156832345,0.8102704346964996,0.16269731193591255,0.0020032689270241925,-1.3092596214272871,-0.43070834833747834,-0.24683378057131036,0.6249924051649376,-0.1736941943064752,0.35156802076937277,1.2169701780915194,0.2541313633416208,-138.6638770454504,-0.33548121438149336,0.1859578454248483,-0.09855774466779399,-0.08651949934263606,0.04053007805213138,0.16341029098644297,-835.1842633966694
447,37.38333333333333,-2.792993342428922,-0.0977913654368879,0.25322628221631854,-0.40797890170043954,0.15407673480837408,0.13263677745981092,-2.5640985467881183,0.04554332166653515,0.10233896652973325,-0.18195222802468664,-0.09128055337997948,0.20598187526827094,-3.0214611197698757,0.7470009401328292,-0.023624237442476215,0.009631263035035519,-0.16905391687944057,0.36811535909044385,-3.05114016775564,0.6909979093188751,-0.012075286160611669,0.2374629254220626,-1.1193097546754414,0.6380718558621338,-0.22357342112451575,0.4858562254394545,-0.48123839330722,0.2743915930654688,1.232446093709915,0.007673642436593195,-152.22651442107528,-0.14518436805859894,0.2951807925808898,-0.1524066638954128,0.5784062022132513,0.19381962045652568,0.3625579517466042,-910.067095960559
448,37.46666666666667,-2.518886296340263,0.0738661160074682,0.3001596269547387,-0.19598565831018613,0.015601446019875505,0.3663240204319491,-2.7803235177921284,0.06873984181452605,0.17465091798333274,-0.24729244886045137,0.1628967197628785,0.39292059708041127,-3.0596726248639157,0.5663619456537328,0.15101625517806383,0.18350439924322198,-0.13966184095129716,0.2638215360635224,-3.3211856119426306,0.7315789029772558,0.18308249416861358,0.2927910179771065,-1.179378542274179,0.06669888321760868,-0.31035952989623455,0.4366321611301831,-0.19887288886175464,0.21710161270413633,-0.7321522529519154,0.32108416528321715,-163.36960096024396,-0.33490133719953064,0.45436275750447996,0.09368415626568771,-0.21679458670777088,0.25702407827062057,0.4015819682429458,-857.24978440284
449,37.55277777777778,-2.9247929680839992,0.01544520907363536,0.5569944893474182,-0.22412345885246845,0.07704202100544327,0.1798662455620272,-2.776553646796957,-0.2581147556186711,0.21690358362544257,0.11726246579509107,0.19699738187794397,0.4297385490963912,-3.0578936910781436,0.5056253044055206,0.01562754139300182,-0.03276049994567805,0.1896598605609451,-0.13060633632852098,-3.051224026511526,0.7920134587757074,0.08817045474546363,0.2679872293390251,-0.5794656948363579,0.7951732022997332,-0.2671922255222539,0.8173203718128039,0.043401967263267005,0.2096977927906161,-0.796824784554725,0.2943630354771968,-151.96313884564088,-0.21463205223314732,0.27350377559819683,-0.14028552264985483,0.5278782021364702,0.2901432732864917,0.2904823460566581,-933.7521663177348
450,37.63611111111111,-3.07071296589799,-0.06305435714965055,0.28373059939438955,-0.042392690425580165,0.2583982197232935,0.2932630975396817,-2.9727885058325274,0.08497932939044225,0.27909676249995125,-0.13828782404003676,0.18102117875523932,0.27643541787475745,-3.0761239357443713,0.7847908337602343,0.10020939980074672,0.150836240430752,-0.021089009680017437,0.20483193976986575,-3.231254957533614,0.9523016184909151,0.5231883959950754,0.4430512430488538,-0.7195709269842607,0.023495282151398438,0.12592837090886363,0.8679210149028396,-0.4144141767419259,0.3321798466628487,0.8784285742687007,0.14751035698335346,-155.1771301739058,-0.02437644704214905,0.5226038790623411,-0.07431594058933688,-0.9475753631353644,0.3031770259923574,0.09925909130772424,-908.2540804063078
451,37.71944444444444,-2.8866459063484275,0.09836714517051606,0.5003676860963405,-0.020793739434346842,0.13966980071103668,0.2065142217736193,-3.0590276753641366,-0.24197810499666908,0.22123025210830347,0.036056341732842716,0.44496785449681825,0.2930108903344497,-3.2743629845876767,0.24385834992852387,-0.10523839436632443,0.30429429656740875,0.18809134962322918,0.08013656233877048,-3.301277960033608,0.7824434225724785,0.15813611694590904,0.24798274344142368,-0.929693957349883,-0.3883344077123952,-0.23099786414420279,0.6784342456556718,-0.16232167272999926,0.29454748789125995,0.72360789691371,0.1505262341356043,-148.33157695563304,-0.16413445896332293,0.4216630968948427,0.21159266101813723,-0.14315521452763172,0.27612515557241846,0.08791221065497211,-765.7053664764679
452,37.80277777777778,-2.872591414329911,-0.010290557389010056,0.38690547745453424,0.040673008410173045,0.24085652108567862,0.3096192643916309,-3.2152707442919155,-0.048987262480303086,0.4333038484089871,0.0002946232930133757,0.19883715151659404,0.2594646537547256,-3.272610471725963,0.21282766795953825,-0.10071606924162779,0.4676133458917236,0.11720073840266669,0.2353077294828319,-2.7712925979894214,0.6924389101427065,0.2430134152298227,0.31278141564577067,-0.3298345085745209,0.32968460269534877,-0.2079710566755493,0.4388602171666267,-0.17032087259684398,0.4768004302788946,1.738713254803803,0.13341077163698134,-147.46648111537186,-0.06390602878749065,0.4106814548914135,0.06744003926133468,0.05113871583180404,0.33898747990703537,0.10644171129619394,-913.135865442967
453,37.88611111111111,-2.998549123065168,0.030972260493046824,0.2933437004707154,-0.06799283190958585,0.19195813654363653,0.40257787224068675,-2.97151730995124,0.09395165137734515,0.3553173458180839,0.02442668090027438,0.10262881054036116,0.42579639577545625,-3.23086603967034,0.5216986017410017,-0.04622385632481496,0.4107930670635683,0.24623895522496145,0.14034563943105188,-2.6512984443322614,0.44228811899675097,0.19782008708199086,0.24744694558485247,-1.0799923073091688,0.3775527838338603,-0.04499133513198486,0.8891990803708498,-0.07841212828119831,0.5689383878613463,0.6537447173903718,-0.0738359254403421,-146.96184449162692,-0.22369110075941537,0.2796589756453718,-0.1767740502526397,0.055306495691730705,0.49176381557267046,0.08484760096798481,-937.2954193274014
454,37.96944444444444,-3.234518674105367,0.05215532288188998,0.44968208114737346,0.033208355282531604,0.242974401360673,0.37538969288677304,-3.077766978112537,0.23683842915212203,0.457270537208804,0.04845217489513003,0.22634257060580326,0.48200580439672724,-3.3691293393247377,0.5504709639993104,-0.20176199048137278,0.12383313997543448,0.32520579729143967,0.035250490536957994,-3.201295080946543,0.6519910856025118,0.40255592734078266,0.3219790199757544,1.699832915785777,0.18527060663433007,-0.21205883041315857,0.699450984043472,-0.1965957917648185,0.32096107490684256,0.048702352153076216,0.018786248344859653,-164.1276688368571,-0.4434896225779619,0.3885956785477551,-0.23104985339880846,-0.06065180732220946,0.4044539778418139,0.013129887945817688,-954.3038712582021
455,38.05277777777778,-3.160499717329849,-0.1467416474130064,0.5859203444874918,-0.015723813643781975,0.10390506839198471,0.4380543746150236,-3.414019362981394,0.019672861557971176,0.3691632139118229,0.022370765698480555,0.07997816906246585,0.29809256797898986,-3.3274000299862876,0.41914456629924596,0.12266929005716065,0.22673324575214632,0.3441010604379439,0.04002248127856039,-3.1612820986699637,0.41154784510067915,0.2972207294480403,-0.05362267367054828,0.4196414260403858,-0.41716145749993255,-0.02917367587145051,0.7396160747994205,-0.08487221507263337,0.2228682059159959,1.8735862245996533,0.16127739880285918,-158.28395581747677,-0.31330154539590693,0.10749157978726112,0.06461238246593093,-0.25673612570781085,0.2070577806831464,-0.15871141895589405,-907.5310654706525
456,38.13611111111111,-3.3864919109463973,0.10428107116190946,0.5020582144945688,-0.1447897216251385,0.2147498890721274,0.26057156642959267,-3.3602740871984214,-0.13754526255292668,0.37099516571511965,-0.0038178861880334243,0.24353534157180862,0.3240563752432657,-3.765677779345006,0.5277192190443651,0.22706974369330624,0.35949306675115916,0.09292453913511982,0.21466181025838244,-3.3312590972936027,0.5809584313048018,0.26181428544896096,0.5006415529510211,-0.7305665152248648,-0.219742936693453,-0.3163360073118922,0.7996944970935604,-0.4832417502724385,0.21465949562226652,1.4083963982657839,-0.05636236788686954,-161.74070701385463,-0.263126823820121,0.44634669235027125,-0.07978759149713033,-0.09294639208618385,0.3495750367613537,-0.21067631038396487,-988.7368473068759
457,38.21944444444444,-3.4724949214910272,-0.12477680109567499,0.4580954141727754,-0.16398975090454196,0.41550861341511697,0.42294091805381395,-3.4065307818394093,0.03518384380952674,0.2727661808639726,-0.24011412018224348,0.34701382210719517,0.4198969152708465,-3.543962263484056,0.2361947314765809,0.15143912546349725,0.5321122865623835,0.15167602648814085,0.08916867620331975,-3.8812256855616374,0.5602228767011267,0.40633638599186145,0.3347713889395838,-0.8507906506989114,0.40752664140125877,-0.2835459629924371,0.679686393220641,-0.3317047494751338,0.3563346589914951,2.7731329347153677,0.0858670548242272,-165.26792392031498,0.007034584088567032,0.5951610260209284,-0.00425002560870558,0.900717460798354,0.45200555743726323,-0.12276477644623697,-984.531063215834
458,38.30277777777778,-3.5685084238279434,-0.04391554514391513,0.46403166552688996,-0.09332428303151455,0.5161809900142522,0.2151620799301552,-3.3627890864151073,0.04785996577364634,0.31447604606096485,0.09348172437857498,0.4204133429538021,0.43561387750347724,-3.4422531668794902,0.5345709116765471,0.08577718703830328,0.0845905900082216,0.4103553142368607,0.003543277964871022,-3.7111814811716135,0.6293412124487728,0.5607868203286135,0.36876652418821476,0.008969272919756811,0.5546477496037566,-0.320803683623697,1.1295919033152646,0.09973843516542308,0.5578934112221767,-0.6222041064596863,0.007965773853719224,-161.4556079451364,-0.042817283184680276,0.16393458738088976,-0.008775171671452479,-0.10574449992187632,0.46434915276775524,0.21502319328824113,-1285.5435607533364
459,38.388888888888886,-3.4245321011499006,0.09686455680319997,0.5098666895621459,-0.1927936988617284,0.336766766042306,0.6372347032200194,-3.5790486488715647,-0.1595171133940955,0.3361245464661425,-0.033030691762194815,0.40373363470875206,0.08120695174324699,-3.770550182400578,0.2128475665633909,0.3700836767222313,0.44692766314355775,0.508962192755754,-0.10221418548106892,-3.9411261107742837,0.608313468379586,0.18516537631427113,0.3126266493839982,-0.9312864950768469,0.4316208612057408,0.011890687630907028,0.9894111653520159,0.26108745145231443,0.729335467745353,0.7523853323607216,0.07993389648836303,-167.94376041055287,-0.302682390608785,0.6026673798096842,-0.15336328296984225,0.8076677927620391,0.37660563150585613,-0.007312390210690876,158.23581141796816
460,38.47222222222222,-3.7305656449777236,-0.1624367787241968,0.29560020628444855,-0.05239837855746368,0.3372656872514917,0.45915843980405935,-3.8253091255897846,0.05305238771068551,0.4477114656967461,-0.23965170778068284,0.36697442628105564,0.35667582815268095,-3.3988530113093787,0.4210245018948849,0.2543583394538018,0.3291231932558703,0.3274964510539828,0.06189648496598981,-4.011059209973715,0.5671396729982602,0.48947184040733066,0.30635145600815616,1.6884422905936847,-0.3515535500289702,-0.18546299484475795,0.39914431514524185,-0.06765805285439536,0.46066054422461855,0.9469013068246329,-0.058228469615933524,-147.22238255275298,-0.26256070660655495,0.2113594034844473,-0.22801461427038594,1.330954405735873,0.14877480110063157,-0.049771515434249534,311.99720352858486
461,38.55555555555556,-3.6466087551606496,0.22818016354820517,0.24123193470028167,-0.042138701587227795,0.22767749797322173,0.5609329422820393,-3.9815701813859494,-0.20443175136927785,0.4292365858274439,-0.12638166277240487,0.42013544489157967,0.3720201972547621,-3.657161363261119,0.43910152226723037,0.04860091680555456,0.2011768688649938,0.03595787677526478,-0.014124511469214512,-3.970980423327254,0.4658198534822103,0.6537059976694455,0.2999406363358166,-0.6318441287956487,0.03512499013544061,-0.22286487911958644,0.8387914863492429,-0.03649843003767922,0.34186835655617154,0.4113438706082821,0.10347878356559893,-160.57147552188033,-0.28245220305492125,0.5500106553799176,-0.16272942182134675,0.17411540576191661,0.44085646769731834,-0.11235417033485874,417.98076470217876
462,38.638888888888886,-3.7126611398762397,-0.1512849023612662,0.3067615928166712,-0.16201504672597702,0.39800194111856874,0.5925578639726892,-3.8878314895112442,-0.27196975295337505,0.3406996873901465,-0.16322089575222037,0.123216416073129,0.16723974993278223,-4.17547495630408,0.45707843111531427,0.26281114698406327,0.28308837972341233,0.2743462561980234,-0.24027697543720644,-4.120889404345426,0.6243540356817417,0.6178676317658163,0.4933938834361815,-0.6021455159813909,0.7716569564069259,-0.2203151157153256,0.6283528104582163,-0.14543403242347802,0.19295862086883145,0.9957130754159255,-0.24494423557283806,-168.86104038203345,-0.13235685528473143,0.3286211292686223,-0.007507963353127759,1.3671508594793305,0.31285043613708563,-0.005060342326080457,224.96664295557238
463,38.72222222222222,-4.198722515630231,-0.0008322636899836561,0.27218889764127235,0.05797220794496302,0.2982387581777211,0.3140328589139072,-3.874092731652029,-0.29956184122270496,0.3421005493741989,-0.16016974565455883,0.2762170636703249,0.33233417743034654,-4.083793516879418,0.3349550307126146,0.4269887648298436,0.2948574168160037,0.3026613742353074,0.0034392925358071535,-4.290785815492135,0.6027422441198181,0.6319565249647756,0.43671089117249307,0.49753836229035664,-0.7919571760344896,-0.10781385760631948,0.547828416806232,-0.45446521238073695,0.7039310535238834,2.4200089709799544,0.14650258173173103,-169.59107811126577,-0.3322746420809801,0.1671908157207829,-0.44235049807783644,0.09006083340373258,0.3847565099574579,-0.22789001828254188,351.6149851987448
464,38.80555555555556,-4.154792607256774,0.019537791068745227,0.3475135651822408,-0.11217731496206165,0.32838768922048095,0.4353575818627631,-4.010353597929781,0.09279175777964319,0.3134389492262147,-0.30722855133307064,0.4591371098396823,0.5073031713517431,-4.2321167798214185,0.27273112217101764,0.09113350181749524,0.3564836723601304,0.17090301443475045,-0.11297550795185368,-3.570669328184457,0.5709845019922936,0.4159724581380975,0.2898913542019106,-0.8927922647359592,0.014283068463382047,-0.21536126021982496,0.3372184325672609,-0.12359232232153966,0.4647853711152501,0.2642316050608475,0.017819344611687778,-167.39158960158565,-0.31220554568249326,0.31571970210417155,-0.15725728668964967,1.2228453939277766,0.3765744913917386,-0.06084318453999573,790.8059372348317
465,38.888888888888886,-4.030871147918327,-0.17017502783424474,0.22273531044838632,-0.01246399214122898,0.4484484728959935,0.48653168829527527,-4.1866137869010505,-0.06490918385129199,0.39471466285012463,-0.22439765156097963,0.3119762750496395,0.5921464236613538,-4.290444488357402,0.33040650544116895,0.3552450860556178,0.35796683980581473,0.2590709589787334,0.07047882282259882,-4.100539622792772,0.6590808311678215,0.3599152107608437,0.5629349679757756,0.8368628281745034,-0.01962183397535296,-0.002957481435802687,0.4465229827551187,-0.20281571470087295,0.4055212904694039,-0.25161897655288606,-0.08099383743175546,-172.8325756589563,-0.37214955178230524,0.42420777258446285,-0.3022285913645465,0.30550460732033674,0.3783041813696171,-0.1139198268953885,604.6396437601283
466,38.97222222222222,-4.066957879105581,0.05002898859605667,0.5578538474491249,-0.15288819959290204,0.29842084643266636,0.5175548344066838,-4.152873005557483,0.05733510411760497,0.6459274646072589,-0.15167738503091016,0.16473427808052493,0.3568636266841232,-4.408776394107641,0.30798097931212803,0.04932324228673224,0.2593066138353522,0.5471649886842239,0.22380248470645886,-4.210396388640723,0.5670312521877262,0.5137845609114013,0.8558414287392797,-0.5534961377528018,-0.4736714067542807,-0.07060268158685104,0.4957421902236152,-0.2421357420167825,0.7261385286454876,0.3924572699553767,0.14006314547184917,-161.08403700329595,-0.5321066495271987,0.3726550081247628,-0.03726467576057536,0.8280385397273801,0.6799453795166412,0.1828800693932726,774.3962483640813
467,39.05555555555556,-4.193052550637554,0.07014954809874299,0.6128688891943607,-0.023450312624000796,0.608304545638422,0.4784266771113037,-4.219130969325805,0.009524390057599053,0.4770771273162682,-0.18906809035481104,0.5774108360245779,0.44145447310541575,-4.427112257085505,0.5254543414116535,0.3733676918875233,0.42050269036372195,0.25518488300270653,0.15699567767149408,-4.350239324005222,0.5548357842663248,0.4575802852714877,0.3786104335318161,0.19613105469792935,0.0021348271949334467,-0.11829702345855522,0.6448761756663035,-0.24155275681036154,0.5766368029350368,0.3264603864304025,0.11099040356210556,-163.04597426847764,-0.23207683151826133,0.2610613864860445,-0.11236580501749704,-0.12955274282855847,0.47149788415463245,0.2395565196068594,583.3358935293012
468,39.138888888888886,-4.169154920661577,-0.009813642842897517,0.7777801476946006,-0.10415070584770883,0.43809930490059307,0.39914687404247484,-4.245387402067893,-0.018341559521964625,0.5281634222530062,-0.09657010606413736,0.9500056642857916,0.5259186559708333,-4.185451845697295,0.4728263882059532,0.32737815286856176,0.6115547665383503,0.5431304200205399,0.030058601813896683,-4.590068136116506,0.38249444529052684,0.5213021591261484,0.4712416801866486,2.615744618733118,-0.5822026545871809,-0.08604067228910409,0.7539250576167607,0.008932888334387932,0.6770158308623544,1.620390412744887,0.22178804744759606,-166.40838800232936,-0.4020600938103962,0.37942688222691934,-0.037532245757141765,1.2327308255516196,0.4229614923013285,0.06610953956499997,426.5787206315575
469,39.225,-4.145264755653238,0.1301391209985238,0.7525873339609613,-0.16498975318374046,0.36780485718583483,0.48971508355272686,-4.2916420360806615,0.04373702002631993,0.6991861191508991,0.20581622939026317,0.5225184765801972,0.5502558686865548,-3.9937949367424976,0.12009691499985657,0.37135433987444344,0.2124625407391279,0.671001376458528,0.052991457354385756,-4.629882541157904,0.570007251820081,0.7349499563637754,0.5937348673310912,0.7053447635495333,0.27331662591188594,-0.07383379576944818,0.9028889524483137,-0.1806791592097428,0.5872753301842075,0.6442473867998376,-0.057543811894000034,-167.341278666634,0.07794356408738622,0.3177514667035941,0.05723573391677627,0.8748893106439152,0.574335999670768,-0.017460854373686073,482.6448699397643
470,39.30833333333333,-4.151381830416505,0.030007543594609578,0.5972901580051523,-0.22596782785797923,0.5474209340402503,0.6101309647136643,-4.237894612096186,-0.12424010851186332,0.5701449862004796,-0.21190942236184412,0.4849489849356505,0.3044658050190556,-4.312141315413393,0.3672657159367754,0.37529596418380606,0.493225712578439,0.36879752767223656,0.10579444463818338,-4.379682264266214,0.397374219087632,0.7285234494760833,0.12608969438657636,-0.2850683056654757,-0.07130685282317313,0.018323435956628633,0.15176797437434317,0.07961074788719008,0.6174150188898531,0.9180313445241711,-0.3370050631157896,-161.75464663712935,-0.05206586078783972,0.24603510807012777,0.011937864418662177,0.8969227781007941,0.5356212006728809,-0.12115464531171029,595.1344806160117
471,39.391666666666666,-4.5075059280835825,-0.010208672338973466,0.5618883288394311,-0.16708530240283262,0.4469472655892482,0.48039417731594636,-4.124144879281646,-0.06227318421296283,0.5710397900497145,0.00025260038982593153,0.6272968996918652,0.3885481590952289,-4.400490775295489,0.31433258399862846,0.39920273370933046,0.4338439829012402,0.4665186476517615,-0.09153223586502629,-4.119467039531336,0.5645953609985183,0.7520224095580634,0.6783058615684869,-0.40549438773413704,0.13392738816437758,-0.0595691497073885,0.5705622354479718,-0.16019774308796025,0.747434615201366,0.24174231987490663,-0.0265955945018349,-169.09849220350824,-0.22208837485310598,0.15427777127812783,-0.003426125319059618,0.318831293451559,0.45681688841385704,-0.24497181581272345,505.18769071553066
472,39.475,-4.433636840115036,0.04949017465760877,0.7963815544766685,-0.008342548657034238,0.47638358053774615,0.30050438186940465,-4.570392595239257,-0.020362448015170655,0.3318702958039426,-0.10769804056379202,0.5895619295004709,0.3225026254023995,-4.508843118367204,0.13129731100601652,0.18307435299763597,0.3443170537849228,0.4541645090219301,0.14101161643882226,-4.469236609996577,0.4616706901308388,0.4954466063080905,0.280383069886182,2.974066714511935,-0.13098017169662354,-0.2275117278107386,0.819271845562304,-0.2901049848913689,0.6473338375731665,1.8453803448372856,-0.056315293967124196,-166.27281556941827,-0.39212398797939385,0.3724794180769313,-0.018856507845804397,0.6006149221021598,0.5579228546958346,-0.04891234790163936,305.65463718671737
473,39.55833333333333,-4.249774366299612,-0.30089621521166265,0.6207695419302165,-0.029739937765790453,0.4657296061699903,0.7004612396029186,-4.356637526006368,-0.1285081427185805,0.5826362670257953,-0.2757616833512367,0.30174378132501006,0.5463288987882386,-4.687198155000012,0.3081596876179669,0.2169105232293873,0.2746446285394229,0.6917348830421669,-0.10657379773157966,-4.5689907276584085,0.5286002177356378,0.38879580802782004,0.3223210211431369,0.11361519423138612,0.14397094749474762,-0.29550447585541223,0.5178969124502604,-0.0801113303222652,0.4171124046923702,-0.3710545505755885,-0.26616404905755797,-167.1276168524619,-0.2321727134916978,0.39064000701351254,0.015646442807031865,0.44227372933526216,0.46893889001713074,-0.40297622306422,558.3854558711222
474,39.641666666666666,-4.465918314754469,-0.03136814299862775,0.5050519972141824,-0.09127784018060306,0.6349850683496108,0.6902644124644324,-4.282879446055448,0.06328948701479184,0.5433374657351538,-0.33393866602044625,0.45384216044090836,0.47002667446083213,-4.545555703958436,0.2949195033322037,0.22071094221928433,0.7048264117071341,0.23922953960653462,-0.2242882775331287,-4.878729153466614,0.5953839537365665,0.552069781622291,0.5641194179367635,-0.7168487594264261,0.7487812261115009,-0.15354757379626263,0.396437541684725,-0.1902171322227249,0.5067700354786333,1.0924376616776545,-0.2961417469498785,-160.9428960841967,-0.1922345681691036,0.028759493432612773,-0.27991754887383313,0.523807780310143,0.6498647835721441,-0.07716342224758478,466.3102815034593
475,39.725,-4.622068501925093,-0.08192591101110933,0.8192286253430875,-0.0329566256593318,0.29414969151963893,0.3999135631210775,-4.409118138294035,-0.12496980533902793,0.6239736524093661,0.037770673461250785,0.4958567704353331,0.3135956479887121,-4.743915592399937,0.29157654648491255,0.38447530441595745,0.5948621090629473,0.6966482472437089,-0.30213162199825144,-5.038451657324251,0.4820219067302188,0.7852682925998498,0.5057779636585853,0.7826750386781784,0.013451144998779679,-0.5316412040407412,0.6548938366784174,-0.2504227434780804,0.6563064490841506,0.6358570076664353,-0.26624827445179033,-162.47865321013526,-0.17230957224460555,0.13683782947661507,-0.015548759883607825,0.7952171400628242,0.5207003232513783,-0.09147392585994908,400.5192477115925
476,39.80833333333333,-4.828224752585151,-0.06256982281258869,0.6032991303321334,-0.24477666326627281,0.7132231987025115,0.329408354959031,-4.575353394064807,0.06671373183419113,0.4545445859830198,-0.17063400279291102,0.5377873132075964,0.6170355153007059,-4.8222776558750775,0.15813060425087946,0.3182033009021268,0.6547514276143176,0.4139907731171288,-0.2301036300348988,-4.778158018087587,0.5185140839857721,0.3283911050721405,0.30729636249402614,0.9921867696754421,-0.06201881452628595,-0.049785551449221394,0.8532658986839923,-0.1607285170165627,0.8857213648937781,1.1992035114882118,-0.20648351800179665,-163.51488808974446,-0.022397749405276966,0.2748749640855228,-0.011247468699416511,1.7765018735060845,0.8614452956413912,-0.19590771377061403,374.3924870165434
477,39.891666666666666,-4.674386899836684,-0.06330018322260597,0.6672632151970258,-0.09673832137213703,0.7422053115001042,0.6687484520835936,-4.661585013145514,0.2483398482867681,0.7250500238481169,0.12084696741091021,0.6196334889686826,0.22034597268612477,-4.760641738327458,0.15458146264349984,0.13189461939447256,0.5644940756011494,0.4012568830247371,-0.5982041004264949,-4.857848023566183,0.33486049144551916,0.5114379817541679,0.6386743194226885,0.18168661068608594,0.2923718293256143,0.1720191966653006,-0.03844617320611945,0.07886519419062926,0.5150145025248158,0.24247719526858197,0.013152636330595055,-168.15160049644706,-0.0724991267921007,0.24287084299718822,0.18298604471969038,0.5976620454293095,0.6120994860248627,-0.4004647653099107,488.86013083249446
478,39.975,-4.750554785110006,-0.2041172983164304,0.8111205819541719,-0.1088419676539524,0.5710957500935798,0.4479335193190819,-4.687812803748971,-0.40009170809089095,0.5654897218539264,-0.10778675365297603,0.6813949962415878,0.3835267167946832,-5.029007692093622,0.7409289065147044,0.4555489442437306,0.6240897624958308,0.748446341399082,-0.29643283183204455,-4.8775214705228995,0.5810611337242134,0.7444086839642499,0.5499115402180739,0.5411747348213398,-0.2533764411840907,-0.11622714946304583,0.619757717940536,-0.3116419628707919,0.47418558182732307,0.8156780791611925,-0.027339697154992952,-162.90879011761965,-0.3926137350002443,0.3408254087469904,-0.16284850106722393,0.2586977204985384,0.37266267838051004,0.28485494073053474,687.5323094667871
479,40.06111111111111,-5.006728258163769,-0.025021475425245663,0.8448709316204354,-0.22108796909510256,0.6198942332435458,0.42696322220904204,-4.954036582523161,-0.21858119127035316,0.34586343430702465,-0.17653550362949716,0.6430715318610768,0.5965774446364442,-4.897375377903196,0.37717271955497106,0.4691659564345798,0.48353819900328016,0.7955589113075315,-0.08478962278607066,-5.197178164673821,0.237116014109611,0.7273029716239965,0.4810077314476875,-0.4093486888171751,0.020736856677925058,-0.1845247820527929,0.35787766689626355,-0.18225034125816558,0.5832343228837495,0.9888061813477736,-0.007960403789844963,-171.00645655459428,-0.23274160807865998,0.06873860066805174,0.011248611016959505,0.6896089632564678,0.5031346553832519,-0.45994857390200194,599.999152119915
