,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
865,72.33333333333333,338.8300780158593,331.161255528908,344.86600398242666,332.3736963985314,347.27758102756195,336.0149329235569,347.7402604128214,364.5568744462513,317.142649506271,331.21416508442957,324.64581508024463,335.8285816508101,322.90498432365837,336.6872027680138,331.35203421554127,314.09818076165016,326.1498061800518,328.37483072283953,328.25621730361263,335.7319643102313,337.4921174008241,998.7096187570205,325.04467443212275,316.2873243871721,325.79453024966847,335.5494251362211,335.4255595352115,332.95054212194526,340.5378625136095,1019.658452283024,326.28466216911465,358.15101877383574,336.6905383045618,335.88553009908424,335.1360766134433,331.11902390832574,542.7394769992362,324.5438654169457,315.4388078274959,326.10075904068765,338.3915774775146,357.3284649367064,362.35430625105096,645.8391433399688
866,72.41666666666666,339.1520540633693,331.45776767683674,345.1792944310888,332.6737049284106,347.5805863262042,336.3085740056357,347.9813417158045,364.86526292755025,317.4301528370596,331.50804577712086,324.9273856668135,336.0747946909913,323.1821895915181,336.9240941247567,331.6169786015394,314.3735972542239,326.4380023594756,328.6565628506455,328.53283090762005,335.98858155050254,337.73966552595834,1000.7157514621376,325.36078259780305,316.5683842259006,326.0783665316039,335.78141319603554,335.72018472083926,333.2430807988902,340.7837285250283,1022.6814264788086,326.60211692106395,358.4260596631091,336.98699488364815,336.1777986808906,335.4224516697267,331.4054404253564,543.0185802514935,324.80612314164205,315.7280722602871,326.37504369981446,338.67763513464064,357.6109365090914,362.6011929119969,646.3213921346271
867,72.5,339.474758992867,331.75440220382194,345.49262359046634,332.973792846246,347.88357015266797,336.60228754697044,348.22262782417056,365.17435260841023,317.7177586355347,331.8020704126152,325.20899755973846,336.3206636781361,323.45945592832993,337.1611864037846,331.8824682821171,314.649104082294,326.7263252995348,328.93836246627893,328.8095090670363,336.245081053184,337.9874720188267,1002.732759756113,325.6776265843703,316.84953595138467,326.36226846221155,336.01309082602427,336.014858947691,333.5355447816751,341.0298304481943,1025.7062366361365,326.9202942863218,358.7011665605871,337.2835002531649,336.4701225433266,335.70888177675874,331.69195817297964,543.304020010844,325.06839351571864,316.0174207715935,326.64944290011584,338.96390654114566,357.8934831882865,362.848032859922,646.8048316621348
868,72.58333333333333,339.79819602832777,332.05115802509556,345.805990003283,333.27395877254196,348.18653047668056,336.89607211760665,348.4641200252047,365.48414666701456,318.0054657585567,332.0962383635292,325.4906493277339,336.5661853922403,323.7367820032947,337.3984808576896,332.1485065121609,314.92470019021215,327.01477436090113,329.2202282943994,329.08625060478784,336.5014609911649,338.2355382365465,1004.7607075604919,325.99520980530906,317.13077846359823,326.6462346793502,336.2444555648567,336.3095807653699,333.82793178459855,341.27616969670066,1028.7328337483311,327.23919751851645,358.9763388999977,337.5800525481329,336.7625000292219,335.99536555690287,331.9785757919871,543.5958439222724,325.3306754864068,316.3068520505078,326.9239556399341,339.2503912284,358.1761036850394,363.0948257822841,647.2894482776553
869,72.66694444444444,340.12236840190644,332.34803405224443,346.1193922087615,333.5742013236688,348.4894652622414,337.18992628331296,348.70581961062396,365.7946482897217,318.2932730592843,332.3905490009496,325.7723395353373,336.8113566053495,324.0141664816666,337.6359787434841,332.415096555829,315.20038451891173,327.3033489027516,329.5021590556969,329.3630543404907,336.75771953302433,338.48386554068384,1006.7996589604768,326.31353568286806,317.4121106589767,326.93026381681597,336.47550494567827,336.6043487193794,334.12023951586457,341.5227476890376,1031.7611686237508,327.5588298795268,359.2515761144332,337.87664989779614,337.0549294761574,336.28190162858385,332.26529191881474,543.8940997418209,325.5929679984548,316.5963647823938,327.1985809143526,339.5370887256238,358.4587967062588,363.34157136745614,647.7752282533552
870,72.75277777777778,340.44727935393746,332.6450291932103,346.432828742623,333.87451911186264,348.7923724676216,337.4838486055812,348.9477278765778,366.10586067106533,318.581179387175,332.68500169443325,326.05406674290987,337.05617408155933,324.2916080247538,337.87368132260093,332.68224168655024,315.47615600590825,327.59204828276825,329.7841534668912,329.6399190904503,337.0138548430306,338.7324552972532,1008.8496782049242,326.63260764806023,317.6935314304168,327.2143545043425,336.7062364961109,336.8991613511223,334.4124656775829,341.7695658485918,1034.7911918857915,327.8791946394815,359.52687763635134,338.173290425622,337.3474092164663,336.5684886062885,332.5521051855427,544.1988353365897,325.85526999412826,316.88595764888555,327.473317715196,339.82399855988683,358.74156095501445,363.5882693047255,648.2621577784028
871,72.83611111111111,340.77293213293535,332.94214235228975,346.7462981370874,334.1749107452253,349.09525004536414,337.7778376416265,349.18984612364767,366.4177870137545,318.869183587985,332.97959581200746,326.33582950663583,337.30063457701567,324.56910528991796,338.1115898608933,332.9499451870249,315.7520135852991,327.8808718571383,330.0662102407324,329.9168436676615,337.26986508114175,338.98130887671743,1010.9108297063517,326.95242914066216,317.9750396672766,327.49850536760084,336.93664773825253,337.1940171979017,334.7046079657689,342.01662560364707,1037.822853972882,328.20029507675986,359.80224289757473,338.469972249301,337.6399375772335,336.8551251005649,332.8390142198954,544.5100986847302,326.11758041320957,317.1756293278883,327.7481650310301,340.1111202561091,359.024395130537,363.83491928429464,648.7502229589684
872,72.91944444444444,341.0993299955943,333.23937243013427,347.0597989208735,334.47537482772447,349.39809594228416,338.07189194438695,349.4321756568471,366.7304305286734,319.157284503769,333.2743307201695,326.6176263785228,337.54473483991376,324.8466569305741,338.3497056286345,333.218210349224,316.0279561877634,328.1698189805543,330.3483280860005,330.1938268818088,337.5257484030052,339.23042765398833,1012.9831780409318,327.2730036092145,318.25663425537533,327.78271502819956,337.16673618867776,337.48891479292024,334.9966640703433,342.26392838738354,1040.8561051384909,328.5221344779913,360.07767132929087,338.7666934807472,337.9325128802958,337.1418097180231,333.12601764524123,544.8279378754538,326.3798981929985,317.46537849357776,328.0231218471618,340.39845333705983,359.307297928218,364.08152099728056,649.2394098182253
873,73.00277777777778,341.4264762067881,333.5367183237503,347.37332961919844,334.77590995919377,349.70090809946817,338.36601006252386,349.6747177856221,367.04379443488176,319.44548097288055,333.5692057838868,326.8994559064017,337.7884716104993,325.12426159619133,338.58802990051856,333.4870404743899,316.30398274056233,328.4588890062139,330.63050570750556,330.4708675392659,337.7815029599582,339.4798130084258,1015.066787948494,327.59433451102217,318.5383140769939,328.0669821036846,337.39649935843704,337.7838526652805,335.28863167513254,342.51147563787845,1043.8908954511153,328.84471613805556,360.35316236205256,339.06345222609764,338.2251334422416,337.4285410613347,333.4131140805932,545.1524011090238,326.6422222683117,317.75520381640035,328.2981871456391,340.68599732335866,359.59026803961,364.32807413571504,649.7297042963526
874,73.08611111111111,341.75437403957034,333.834178926499,347.6868887537784,335.0765147353324,350.00368445227525,338.6601905404218,349.91747382385023,367.35788195961413,319.7337718299716,333.86422036659735,327.18131663392694,338.0318416210679,325.4019179322919,338.82656395565954,333.75643887303613,316.5800921675391,328.74808128582004,330.91274180608775,330.74796444309635,338.03712689902716,339.7294663238387,1017.1617243325259,327.9164253121539,318.8200780108742,328.3513052075394,337.6259347530573,338.0788293399851,335.58050845786875,342.7592687981059,1046.9271747942964,329.16804336008295,360.62871542577716,339.36024658571273,338.5177975744115,337.7153177292328,333.7003021406082,545.4835366967624,326.9045515714829,318.0451039630734,328.57335990525115,340.9737517334746,359.87330415242644,364.57457839254494,650.2210922505276
875,73.16944444444444,342.0830267751744,334.13175312809653,348.00047484282805,335.3771877477056,350.30642293033566,338.95443191818845,350.1604450898418,367.6726963382806,320.02215590599286,334.1593738302089,327.46320710057597,338.27484159596474,325.679624580452,339.065309077592,334.0264088649471,316.8562833891185,329.0373951695806,331.19503507861737,331.0251163930529,338.2926183629283,339.97938898848406,1019.2680522601686,328.23927948744233,319.1019249322198,328.63568294918474,337.85503987254197,338.37384333793636,335.8722920901893,343.0073093159366,1049.964892866605,329.4921194554534,360.9043299497474,339.6570746541762,338.8105035828976,338.0021383165124,333.98758043558746,545.821393061046,327.1668850323632,318.3350775965849,328.8486391015284,341.26171608372664,360.15640495054174,364.8210334616314,650.7135594549313
876,73.25277777777778,342.41243770301355,334.4294398146139,348.3140864010609,335.67792758374424,350.609121457552,339.2487327316547,350.40363290633894,367.9882408144664,320.3106320281937,334.45466553509965,327.74512584164967,338.51746825158546,325.9573801783014,339.30426655427084,334.29695377917835,317.1325553223078,329.32683000620887,331.47738421799454,331.30232218557785,338.5479754900673,340.22958239506755,1021.385836962228,328.5629005204843,319.3838537126952,328.92011393397894,338.0838122113702,338.6688931759364,336.1639802376375,343.255598644138,1053.003999181651,329.81694774379787,361.1800053626108,339.9539345202952,339.1032497685442,338.28900141402994,334.27494757147645,546.1660187353069,327.4292215783205,318.6251233761934,329.1240237067424,341.54988988828364,360.4395691139912,365.0674390377507,651.2070916007499
877,73.33611111111111,342.7426101206805,334.72723786847706,348.6277219396889,335.97873282674516,350.91177795209865,339.54309151237453,350.647038600516,368.3045186399322,320.5991990201221,334.7500948401179,328.02707138827236,338.75971829637535,326.23518335952326,339.5434376780712,334.56807695405666,317.40890688069544,329.6163851429233,331.7597879131499,331.579580613803,338.80319641453934,340.4800479407435,1023.5151438331559,328.8872919036407,319.6658632204267,329.20459676321786,338.3122492584978,338.96397736668735,336.45557055966196,343.5041382403746,1056.044443068076,330.14253155299707,361.45574109238,340.2508242670998,339.3960344269471,338.5759056087038,334.56240214986474,546.5174623640324,327.6915601342398,318.9152399574285,329.3995126899056,341.83827265916415,360.7227953189711,365.3137948165938,651.701674296168
878,73.41944444444444,343.07354733394806,335.0251461684668,348.941379966423,336.27960205587084,351.2143903264217,339.83750678762516,350.8906635039795,368.6215330746138,320.8878557016247,335.04566110258224,328.3090422673916,339.0015884308299,326.51303275385453,339.7828237457886,334.83978173717975,317.68533697445235,329.90605992544755,332.0422448490438,331.85689046754965,339.0582792661293,340.7307870271146,1025.656038431071,329.21245713803614,319.94795232000143,329.4891300341347,338.5403484973569,339.2590944187912,336.7470607096171,343.75292956720733,1059.0861736695606,330.46887421918234,361.7315365664325,340.5477419718435,339.6888558484542,338.8628494835137,334.84994276798625,546.8757727027674,327.9538996225234,319.20542599209034,329.67510501677197,342.1268639062365,361.00608223783877,365.5601004947663,652.1972930663771
879,73.50305555555555,343.4052526567684,335.32316358971866,349.25505898547266,336.58053384614976,351.5169564872393,340.13197708040695,351.1345089527681,368.93928738662214,321.17660088884674,335.34136367828137,328.5910370017781,339.24307534749425,326.790926987086,340.0224260586391,335.11207148541655,317.9618445103313,330.1958536980103,332.3247537066667,332.13425053332855,339.3132221703114,340.98180106023227,1027.8085864777458,329.5383997335596,320.2301198724683,329.7737123399,338.76810740585563,339.5542428367497,337.03844833476273,344.00197409209426,1062.129139944821,330.7959790867351,362.007391211511,340.84468570600325,339.9817123181651,339.14983161750115,335.13756801871904,547.2409986181111,328.2162389630905,319.4956801282498,329.95079964983637,342.415663137219,361.2894285391123,365.80635576978875,652.6939333535688
880,73.58888888888889,343.7377294112739,335.6212890037234,349.5687574975461,336.8815267684761,351.8194743355415,340.42650090944346,351.3785762873524,369.2577848522436,321.46543339423215,335.63720192147423,328.87305411002615,339.4841757309638,327.0688646810615,340.26224592225884,335.38494956490706,318.23842839166673,330.4857658033456,332.6073131630392,332.41165959433994,339.56802324824946,341.23309145059625,1029.9728538586069,329.8651232088638,320.5123647353373,330.058342269622,338.9955234563786,339.8494211209646,337.32973107626424,344.25127328739006,1065.1732906676061,331.1238495082871,362.2833044537229,341.14165353527915,340.2746021159314,339.43685058576943,335.42527649058536,547.6131890877192,328.47857707337755,319.78600101024847,330.2265955483349,342.70466985767956,361.5728328874708,366.0525603400963,653.1915805169383
881,73.67222222222222,344.0709809277764,335.9195212783263,349.88247399985016,337.1825793896098,352.1219417665901,340.7210767891813,351.62286685263564,369.57702875593975,321.7543520265235,335.9331751848899,329.15509210655324,339.7248862578838,327.34684445367895,340.5022846467044,335.6584193510623,318.51508751837514,330.77579558269264,332.889921891212,332.6891164304735,339.822680616797,341.48465961315503,1032.1489066227405,330.19263109136557,320.7946857625799,330.3430184083462,339.22259411578665,340.14462776773746,337.62090656919275,344.5008286303463,1068.2185744267038,331.4524888447205,362.5592757185409,341.4386435195944,340.5675235163563,339.7239049594834,335.7130667677516,547.9923932003022,328.74091286833794,320.07638727869875,330.5024916682448,342.9938835710361,361.85629394375434,366.298713905039,653.6902198326825
882,73.75555555555555,344.4050105447675,336.2178592777276,350.1962069860905,337.4836902721769,352.42435666991884,341.0157032297905,351.86738199795263,369.8970223903473,322.043355590762,336.2292828197277,329.4371495016002,339.9652035969493,327.6248649188899,340.74254354645274,335.9324842285645,318.7918207869551,331.06594237579577,333.1725785602657,332.96661981830846,340.0771923884968,341.7365069673055,1034.3368109828912,330.5209269172457,321.07708180462885,330.62773933705563,339.44931684541683,340.4398612692695,337.91197244252476,344.7506416031111,1071.264939625935,331.7819004651676,362.83530443080247,341.73565371309564,340.8604747887951,340.01099330586936,336.00093743002867,548.3786601556277,329.0032452604422,320.36683757048377,330.77848696228443,343.2833037785563,362.1398103649639,366.5448161648816,654.1898364940014
883,73.83888888888889,344.73982160891865,336.5163018624827,350.50995494647145,337.78485797466874,352.7267169293333,341.310378737164,352.1121230770708,370.21776905627837,322.3324428882874,336.5255241756571,329.71922480123106,340.2051244089056,327.9029246866991,340.98302394040115,336.20714759136695,319.06862709048676,331.3562055209045,333.4552818353112,333.24416853111353,340.33155667158155,341.98863493689305,1036.5366333154566,330.85001423144917,321.35955170837815,330.9125036326708,339.67568910108247,340.7351201136621,338.20292631914253,345.0007136927296,1074.3123344841608,332.11208774701095,363.11139001471025,342.032682164153,341.1534541973547,340.29811418821566,336.2888870528714,548.772039264517,329.26557315967784,320.65735051875737,331.0545803799134,343.57292997935747,362.42338080426146,366.7908668208038,654.6904156111004
884,73.92222222222222,345.07541747508094,336.81484788950155,350.8237163676958,338.086081051443,353.02902042291106,341.60510181291806,352.35709144818935,370.53927206272044,322.62161271673824,336.821898600818,330.0013165073334,340.4446453465478,328.1810223631654,341.22372715186725,336.482412842694,319.3455053186325,331.64658435477367,333.7380303774894,333.52176133884683,340.585771569973,342.24104495021174,1038.748440160497,331.17989658768465,321.64209431718325,331.1973098680495,339.9017083330732,341.03040278491636,338.4937658158338,345.25104639114375,1077.3607070352687,332.4430540758836,363.3875318938317,342.32972691535934,341.4464600008941,340.585266165872,336.57691420737893,549.1725799488491,329.5278954735498,320.94792475294406,331.33077086733226,343.86276167040705,362.7070039109699,367.0368655748997,655.1919422111814
885,74.00555555555555,345.4118015062853,337.1134962120492,351.1374897329654,338.3873580527229,353.3312650230015,341.899870954392,352.6022884739399,370.8615347268361,322.9108638700516,337.1184054418201,330.2834231176179,340.683763054721,328.45915655040096,341.464654508589,336.7582833950411,319.62245435763646,331.9370782126631,334.020822843971,333.79939700815595,340.83983518328296,342.49373844000405,1040.972298221724,331.5105775484252,321.9247084708609,331.48215661198714,340.12737198615514,341.32570776293323,338.78448854329184,345.50164119519206,1080.4100051281898,332.77480284566866,363.6637294910995,342.62678600353144,341.73949045302396,340.8724477942498,336.86501746029455,549.5803317415576,329.7902111070797,321.2385588987392,331.6070573674829,344.15279834652193,362.99067833057296,367.2828121301785,655.6944012384538
886,74.08888888888889,345.74897707374254,337.4122456797453,351.45127352198057,338.6886875245974,353.63344859622583,342.19468465464837,352.84771552138614,371.184560373963,323.2001951384633,337.4150440437436,330.56554312561866,340.92247417032024,328.7373258465716,341.70580734272465,337.0347626701748,319.8994730903247,332.227686428338,334.30365788795723,334.0770743023781,341.0937456068124,342.74671684346106,1043.2082743665092,331.8420606849075,322.2073930056892,331.76704242921653,340.3526774995701,341.6210335235137,339.0750921061155,345.75249960661006,1083.4601764268932,333.1073374584997,363.9399822288111,342.92385745970876,342.03254380210683,341.15965762482233,337.1531953740059,549.9953442866332,330.0525189628066,321.52925157810887,331.8834388200484,344.44303950036897,363.27440270471544,367.528706190564,656.1977775541297
887,74.17222222222222,346.0869475568428,337.7110951385648,351.76506621094035,338.99006800902157,353.93556900347716,342.48954140247304,353.09337396202375,371.50835233761427,323.4896053085077,337.7118137501388,330.84767502069315,341.1607753222905,329.01552884589694,341.947186990853,337.3118540991328,320.17656039610523,332.5184083340687,334.58653415867906,334.35479198153985,341.34750093155185,342.9999816022224,1045.4564356258797,332.1743495771325,322.49014675440753,332.0519658804079,340.57762230703685,341.91637853835834,339.3655741028095,346.00362313202993,1086.5111684103713,333.4406613247605,364.2162895286291,343.2209393091544,342.3256182912571,341.44689420512424,337.4414465065447,550.4176673391213,330.3148179407863,321.8200014092897,332.1599141614528,344.7334846224651,363.55817567120306,367.77454746089484,656.7020559364196
888,74.25555555555555,346.4257163431565,338.0100434308372,352.07886627254254,339.29149804381603,354.2376240999206,342.7844396823747,353.33926517178077,371.83291395947833,323.7790931630179,338.0087139030262,331.129817288022,341.3986631316268,329.29376413864986,342.188794793973,337.5895611222238,320.45371515096804,332.8092432606305,334.8694503013976,334.6325488023573,341.6010992441817,343.25353416237624,1047.7168491945217,332.50744781386516,322.77296854621665,332.33692552216905,340.8022038367499,342.21174127506765,339.6559321257836,346.2550132829806,1089.562928372664,333.7747778630851,364.4926508115809,343.51802957135476,342.61871215834117,341.73415607875205,337.729769411587,550.8473507651212,330.577106938592,322.1108070067894,332.43648232486134,345.02413320117654,363.84199586400246,368.0203356469244,657.207221080542
889,74.33916666666666,346.76528682843343,338.30908939524693,352.3926721759836,339.5929761626673,354.53961173499295,343.07937797458555,353.5853905310173,372.1582485894189,324.0686574811255,338.3057438428964,331.41196840860937,341.63613421137404,329.5720303111574,342.430632097504,337.8678871890278,320.73093622748485,333.10019053730434,335.1524049574041,334.9103435182359,341.85453862707163,343.507375974459,1049.9895824307787,332.84135899263424,323.0558572067787,332.6219199070451,341.02641951138037,342.5071201971423,339.94616376135343,346.50667157588816,1092.615403422842,334.10969050035794,364.76906549805926,343.81512626001916,342.911823635977,342.0214417853638,338.0181626384528,551.2844445417915,330.83938485131387,322.40166698138603,332.71314224018045,345.3149847227197,364.12586191324124,368.26607045532097,657.713257598715
890,74.425,347.10566241660337,338.60823186683353,352.70648238695856,339.8945008951277,354.84152975240306,343.3743547550608,353.8317514245255,372.48435958547475,324.3582970382609,338.60290290871046,331.6941268592825,341.8731851666272,329.85032594579957,342.6727002512856,338.1468357583956,321.0082224948095,333.391249491876,335.43539676401974,335.18817487927083,342.1078171582809,343.76150849345623,1052.2747028566469,333.1760867197327,323.33881155821706,332.9069475835185,341.2502667480755,342.80251376398246,340.2362665897404,346.75859953207487,1095.6685404850132,334.44540267171357,365.0455330078215,344.1122273830806,343.2049509515345,342.3087498606792,338.30662473210674,551.728998757345,331.1016505715591,322.69257994012867,332.98989283405774,345.6060386711608,364.4097724452078,368.5117515936673,658.2201500201584
891,74.50833333333333,347.4468465197756,338.9074696769911,353.02029536766145,340.1960707666154,355.14337599013163,343.6693684954788,354.07834924152985,372.81125031385994,324.6480106061531,338.90019043789937,331.9762911126922,342.10981259453115,330.12864962101037,342.91500060957804,338.42641029844935,321.2855728186777,333.68241945063653,335.718424354596,335.4660416322465,342.3609329115583,344.01593317880145,1054.5722781577847,333.5116346102174,323.6218304191166,333.19200709600943,341.47374295845873,343.0979204308884,340.5262381850711,347.0107986777603,1098.7222862983176,334.7819178205368,365.32205275999036,344.4093309426951,343.4980923271355,342.5960788364797,338.59515423315736,552.1810636110491,331.3639029894521,322.9835444863369,333.26673302988195,345.8972945284156,364.6937260823519,368.75737877046123,658.7278827910989
892,74.59166666666667,347.78884255823937,339.2068016534688,353.33410957678467,340.49768429841436,355.44514828043117,343.9644176632412,354.32518537568694,373.13892414896395,324.93779695282956,339.1976057663645,332.25845963731234,342.34601308428057,330.4069999112776,343.1575345310615,338.7066142865822,321.56298606140695,333.9736997383821,336.00148635851406,335.743942520637,342.6138839563422,344.27065149437703,1056.8823761835033,333.8480062879094,323.90491260452325,333.47709698487546,341.69684554863,343.39333864905996,340.816076115378,347.26327054406056,1101.7765874169345,335.11923939846326,365.59862417305317,344.70643493524204,343.7912459796537,342.88342724060846,338.8837496778575,552.640689413228,331.6261409926342,323.2745592196013,333.54366174778283,346.1887517742499,364.97772144328366,369.00295169511514,659.2364402747585
893,74.675,348.1316539604637,339.50622662037074,353.6479234695195,340.79934000767423,355.746844449826,344.2595007214726,354.57226122508536,373.4673844733514,325.22765484261663,339.4951482284772,332.54063089744034,342.5817832171203,330.68537538714213,343.4003033788369,338.9874512094583,321.8404610818967,334.2650896784143,336.2845814011856,336.02187628460575,342.86666835776043,344.5256649085137,1059.205064946776,334.18520538539354,324.1880569259446,333.76221578641145,341.9195719191653,343.68876686559713,341.1057779425989,347.51601666698866,1104.8313902100786,335.45737086537804,365.8752466648625,345.0035373513241,344.08441012071455,343.17079359697004,339.1724095981042,553.1079265852637,331.8883634662641,323.565622735783,333.8206779046315,346.4804098862793,365.26175714277457,369.2484700779563,659.7458067513728
894,74.75833333333333,348.4752841630972,339.80574339815576,353.9617354975559,341.1010364074108,356.04846231911256,344.554616129021,354.8195781922459,373.7966346777622,325.5175830361393,339.79281715707924,332.8228033531967,342.8171195663452,330.963774615199,343.6433085204252,339.268924563013,322.1179967356286,334.5565885925397,336.5677081040521,336.2998416610057,343.11928417663046,344.7809748939908,1061.540412624227,334.5232355440188,324.4712621913493,334.04736203284983,342.141919465117,343.9842035234997,341.3953412225773,347.7690385874543,1107.886640861996,335.7963156894171,366.151919652636,345.3006361757672,344.3775829566952,343.45817642553084,339.4611325214387,553.5828256595893,332.15056929301727,323.8567336270138,334.09778041404013,346.77226833996895,365.5458317917569,369.4939336302267,660.255966418167
895,74.84166666666667,348.8197366109681,340.1053508036376,354.2755441090825,341.4027720065053,356.349999703359,344.8497623404575,355.0671376841216,374.1266781611115,325.8075802903209,340.09061188348255,333.1049754605255,343.0520186972999,331.2421961580965,343.88655132776785,339.55103785245274,322.3955918746658,334.8481958010702,336.8508650845851,336.57783738337935,343.3717294694593,345.0365829280363,1063.888487556142,334.862100413898,324.75452720516756,334.33253425236035,342.3638855760138,344.27964706166733,341.6847635050624,348.02233785126407,1110.9422853719743,336.13607734696654,366.42864255295603,345.59772938762046,344.6707626887251,343.745574242319,339.74991697104645,554.0654372796963,332.4127573530864,324.1478904816965,334.3749681863619,347.06432660863425,365.8299439973239,369.73934206408313,660.7669033893794
896,74.925,349.16501475708503,340.40504764998497,354.58934774878645,341.704545309705,356.6514544119053,345.1449378060763,355.3149411120976,374.45751833048973,326.0976453583838,340.38853173746907,333.387145671194,343.28647716737913,331.52063857453663,344.13003317722655,339.83379459225523,322.6732453476535,335.13991062282264,337.1340509562864,336.8558621819586,343.62400228844353,345.2924904923266,1066.2493582464617,335.2018036539083,325.0378507682908,334.61773096905046,342.5854676358605,344.5750959148993,341.9740423337088,348.27591600912115,1113.9982695543367,336.47665932266267,366.7054147817702,345.8948149601565,344.963947512685,344.0329855594241,340.03876146575726,554.5558122001336,332.6749265241814,324.43909188450436,334.65224012869146,347.35658416344006,366.1140923627297,369.9846950925972,661.2786016962473
897,75.00833333333333,349.5111220626356,340.7048327467214,354.903144857854,342.0063548176229,356.9528242483635,345.4401409718949,355.5629898919911,374.7891586011625,326.3877769898487,340.68657604729117,333.66931243279276,343.5204915260274,331.7991004192751,344.37375544958354,340.11719830616886,322.95095599981914,335.4317323751194,337.41726432868757,337.1339147836648,343.8761006814691,345.54869907298655,1068.6230933627844,335.54234893169047,325.3212316780718,334.9029507029648,342.8066630231383,344.8705485138952,342.26317524607657,348.5297746166259,1117.0545390384332,336.8180651093922,366.9822357543909,346.191890860871,345.25713561920793,344.3204088849975,340.32766452004495,555.0540012865018,332.9370756815291,324.73033641638153,334.92959514486427,347.6490404734011,366.39827548738947,370.2299924297551,661.791045287009
898,75.09166666666667,349.85806199698766,341.0047048997254,355.2169338739697,342.30819902673784,357.2541070106174,345.73537027965375,355.8112854440515,375.1216023965707,326.67797393053513,340.98474413967125,333.95147418873563,343.75405831473955,332.07758024312125,344.6177195300412,340.4012525272135,323.22872267297157,335.72366037378765,337.7005038073505,337.4119939121089,344.1280226921117,345.80521016058975,1071.009761736365,335.8837399236496,325.60466872832467,335.1881919700856,343.0274691108046,345.1660032852542,342.5521597736316,348.78391523427496,1120.11103926866,337.16029820829203,367.25910488549573,346.4889550514829,345.55032519367853,344.6078427232523,340.61662464402764,555.5600555154607,333.1992036978735,325.0216226545429,335.2070321354571,347.9416950053821,366.6824919668793,370.4752337904581,662.3042180269058
899,75.17527777777778,350.2058380376885,341.3046629112302,355.530713231317,342.6100764293945,357.5553004908227,346.0306241668168,356.0598291929605,375.4548531483306,326.9682349225611,341.28303533980204,334.23362937826,343.98717406705987,332.3560765929378,344.8619268082224,340.68596079767997,323.5065442055019,336.01569393316026,337.9837679938672,337.69009828759124,344.3797663596364,346.0620252501582,1073.4094323621161,336.22598031495465,325.88816070932484,335.47345328233257,343.2478832662932,345.46145865147514,342.84099344174547,349.03833942746223,1123.1677155044417,337.50336212874936,367.53602158912713,346.78600548793463,345.8435144162334,344.8952855744631,340.9056403434676,556.0740259747246,333.46130944347556,325.31294917247396,335.4845499977879,348.2345472240974,366.96674039293606,370.72041889052184,662.8181036981857
900,75.2611111111111,350.5544536704655,341.604705579824,355.844481360578,342.9119855138033,357.856402475407,346.32590106657074,356.30862256783155,375.78891429623354,327.25855870434344,341.5814489713464,334.51577643642634,344.21983530858313,332.6345880116413,345.10637867817013,340.9713266691301,323.78441943238295,336.30783236607476,338.2670554858595,337.96822662710167,344.6313297189979,346.3191458411625,1075.8221743986087,336.5690737995386,326.1717064078092,335.7587331475627,343.46790285151394,345.7569130309572,343.12967376969476,349.293048766478,1126.2245128202421,337.8472603884019,367.81298527869274,347.0830401203916,346.13670146176077,345.1827359349662,341.1947101197715,556.595963863063,333.72339178611355,325.60431453993107,335.7621476259157,348.52759659211114,367.2510193534578,370.9655474466771,663.3326860000941
