,E007_Time[h],E007_6803_deltaKaiB3C3_rep1,E007_6803_deltaKaiB3C3_rep2,E007_6803_deltaKaiB3C3_rep3,E007_6803_deltaKaiB3C3_rep4,E007_6803_deltaKaiB3C3_rep5,E008_Time[h],E008_6803_deltaKaiB3C3_rep1,E008_6803_deltaKaiB3C3_rep2,E008_6803_deltaKaiB3C3_rep3,E008_6803_deltaKaiB3C3_rep4,E011_Time[h],E011_6803_deltaKaiB3C3_rep1,E011_6803_deltaKaiB3C3_rep2,E011_6803_deltaKaiB3C3_rep3,E011_6803_deltaKaiB3C3_rep4,E011_6803_deltaKaiB3C3_rep5
718,60.04416666666666,-0.2285869502043928,-0.543564312255748,-0.2805284846495406,0.3415270444954936,-0.2729725060039336,60.04166666666666,-0.3735016865850949,-0.5828514512672953,-0.2620882269465935,-0.2720938608046428,60.04166666666666,0.3542622331685726,0.307539859417731,-0.1061363322107654,0.6827349113165287,0.4618698309574949
719,60.1275,-0.2142587015053228,-0.4965819939353759,-0.2646086745741153,0.3375067763591053,-0.2512303841277363,60.12777777777777,-0.3599845715122425,-0.5712442927110979,-0.2484383792852268,-0.2826912882086808,60.125277777777775,0.4021181784104414,0.3202407454865912,-0.0585384943900741,0.6790291806320847,0.4795676303244885
720,60.21083333333333,-0.1943346861838423,-0.4636996445693518,-0.2528673481678019,0.3473307933154874,-0.2406556435799072,60.21111111111111,-0.3532684528387464,-0.5680442162658224,-0.2379621951788582,-0.2269764497568198,60.21111111111111,0.4337380307459973,0.3293279009336292,-0.0632447613747108,0.7001283831090945,0.4964118734593966
721,60.29416666666666,-0.1818152863567919,-0.472917662654225,-0.2351048364895613,0.3427993792132614,-0.2244486986124271,60.29444444444445,-0.3405539548806039,-0.5580519327761365,-0.2180602412949233,-0.1651501446453731,60.29444444444445,0.4819225892972378,0.3358020744665013,-0.0904539418466087,0.6706339055212875,0.4954032770919092
722,60.3775,-0.1713008842387759,-0.426636448264664,-0.2173214706413629,0.3317128195928003,-0.2084099640321661,60.37777777777777,-0.3266417033744203,-0.5546681547748213,-0.2075330856662212,-0.1664131760801669,60.37777777777777,0.5118726574629904,0.3514640187392437,-0.0989648401772403,0.6827471407368189,0.496142562307508
723,60.46083333333333,-0.1595918621421659,-0.44185640305346,-0.2031175817681859,0.3356714016862284,-0.2043398552008849,60.46111111111111,-0.3221323254774061,-0.5380935964827709,-0.186981297690912,-0.1655663512765469,60.46111111111111,0.5679890429189136,0.3539144903522768,-0.0537762564276242,0.6882694877182673,0.5082304545474595
724,60.54416666666666,-0.1492886024770981,-0.406177930251526,-0.1832935010580193,0.3614754144174205,-0.1914387880352384,60.54444444444445,-0.3142264497673817,-0.532328973808994,-0.1720054481325142,-0.1188104814593729,60.54444444444445,0.6126725576174994,0.368554249852405,-0.0128869863483184,0.7264023515226388,0.5066676836088162
725,60.6275,-0.1315914877514691,-0.3690014346678953,-0.1736495597418608,0.3739251484020039,-0.1777071790067688,60.62777777777777,-0.3057247062427755,-0.5327750043506123,-0.1608061091199111,-0.1347463818630209,60.62777777777777,0.609924017788066,0.3719840617328149,0.0063041786205754,0.7233471433013638,0.5172549836444216
726,60.71083333333333,-0.1071009005709478,-0.3449273226897237,-0.1623860890937178,0.3272208959473559,-0.1593454451419111,60.71111111111111,-0.2984277263226179,-0.5302324073928619,-0.1447838541473434,-0.1529748717313808,60.71111111111111,0.615344243936765,0.3758046944330809,0.0195984513494143,0.7177052803002978,0.5175930931629011
727,60.79416666666666,-0.0926172236389626,-0.2985560022822853,-0.149103420430607,0.336562951052608,-0.1407540040219933,60.79444444444445,-0.2871361428465488,-0.5345019039090935,-0.1381392580744174,-0.0980967743178579,60.79444444444445,0.620934060846575,0.3836169203391561,0.0459970490190171,0.7278781858597206,0.5222827550286695
728,60.88027777777778,-0.0807408397567084,-0.3034878829889789,-0.1440018851125538,0.2757516094086392,-0.1229332737832313,60.87777777777777,-0.2750505900748178,-0.5225842165607705,-0.1230728971260928,-0.0565129168853756,60.87777777777777,0.6252942975773097,0.3850215157833785,0.0741011931206544,0.7506672894143408,0.5155247164619288
729,60.96361111111111,-0.0660721318231466,-0.2825233759313216,-0.1284818145425934,0.2931871683980838,-0.111483673116734,60.96388888888889,-0.2623717036882793,-0.5234800696974705,-0.1141853488926993,-0.04822413070637,60.96138888888888,0.6280257874656121,0.3890192610444686,0.0783121094560608,0.7406740264932883,0.5303197290386674
730,61.04694444444444,-0.0548114828350022,-0.2466628938089566,-0.1147435401667699,0.320669927095324,-0.0900056212685009,61.04722222222222,-0.2485001207883952,-0.5081901893568861,-0.1036771923299225,-0.0162312510627939,61.04722222222222,0.6295293681249525,0.3896109403475354,0.0764310281374248,0.7436998387201192,0.5518685486906622
731,61.13027777777778,-0.0481592758867665,-0.2227068508996451,-0.1099873934741365,0.3430001862664969,-0.0782995380394222,61.13055555555555,-0.2304364798972333,-0.4945153032648224,-0.0865490077588104,0.0254648827538849,61.13055555555555,0.6316058814456353,0.3927973418640673,0.0736591835873953,0.7687461738128167,0.5611719357054766
732,61.21361111111111,-0.0435158941706944,-0.2212556630592696,-0.097813705996758,0.2937782483694886,-0.0621658437852792,61.21388888888889,-0.2207814209574676,-0.4828561408351973,-0.0750013768657707,0.0188634274426808,61.21388888888889,0.629456173594793,0.395779257711935,0.0801978145390803,0.8086144855837865,0.5592306547264604
733,61.29694444444444,-0.0352817209768064,-0.189909747721834,-0.0922228093097059,0.3584044175539358,-0.049804959416746,61.29722222222222,-0.2045355853323847,-0.4690134331700458,-0.0680348827025737,0.0189635356930946,61.29722222222222,0.6388810950163913,0.4027574839553975,0.0630481640360444,0.8109062339398617,0.5638454747527475
734,61.38027777777778,-0.0256571396928878,-0.1904695238994652,-0.084215035031061,0.3628789996612303,-0.0346173063993844,61.38055555555555,-0.1918996158058733,-0.4521879130595144,-0.0580501096863518,0.0279643561851141,61.38055555555555,0.641281500431224,0.4023328206050932,0.0680114794323112,0.805022884882298,0.5846171691392634
735,61.46361111111111,-0.0142425338044901,-0.1703354121824117,-0.0709907148219154,0.3590023022245119,-0.0238033067536522,61.46388888888889,-0.1786741565824307,-0.440780314981864,-0.0474476435995959,0.0196650335892072,61.46388888888889,0.6492582488369164,0.4105060716180473,0.058489012392359,0.8081659105067804,0.5879465155967203
736,61.54694444444444,0.0069617131050725,-0.1123078347390384,-0.0521501803863689,0.4193746344686732,0.0002366169451076,61.54722222222222,-0.1718598532871599,-0.4289913751034695,-0.0362280715901588,0.030864708566328,61.54722222222222,0.6694122035079233,0.4170780448976624,0.0734820188911312,0.7993367890034149,0.5984342961916137
737,61.63027777777778,0.0201552173547182,-0.124387215315839,-0.0334937634715314,0.4337963073103592,0.0127020415666558,61.63055555555555,-0.1642573529657725,-0.4058218312788196,-0.0221919821712558,0.0503625177679159,61.63055555555555,0.6727442319955305,0.4184495522937349,0.0973917592140237,0.789937004656734,0.5966812973462299
738,61.716388888888886,0.0321375951655992,-0.1229739792374227,-0.0154217958675205,0.4372676333579633,0.022592543425865,61.71388888888889,-0.1466673040845862,-0.390872423050516,-0.0087399652214615,0.0559575938358957,61.71388888888889,0.679855206127856,0.426021409602437,0.1424194979568933,0.7885680478456978,0.6062883098386396
739,61.79972222222222,0.046308462661107,-0.0708685534065222,-0.0049346094074653,0.4933889269116341,0.0373076982827152,61.8,-0.1302903565305289,-0.374943891649277,0.0133273880152872,0.1196490654026731,61.7975,0.6755460020098469,0.4237944365663262,0.1603665040260541,0.7732314150436884,0.627056128802701
740,61.88305555555555,0.0602674358668676,-0.0398713663039934,0.0081674640324964,0.5359605039632672,0.0436470813422969,61.88333333333333,-0.1153271616111315,-0.3436369799939317,0.0312094849296933,0.1498360570911395,61.88333333333333,0.6806175000232799,0.430169456874344,0.1494340506382794,0.7963286088185175,0.6263855537280619
741,61.966388888888886,0.0690141307107368,-0.0417828479888096,0.026084092533218,0.5549826821965141,0.0624102672548079,61.96666666666666,-0.1063783720545346,-0.3263524326914248,0.043905731547098,0.1707176895146735,61.96666666666666,0.6898705848267633,0.4435472981618128,0.1872234153207974,0.798461137832415,0.6196773884601554
742,62.04972222222222,0.0815481630228115,-0.0398034300980697,0.039214944132544,0.5868557809867738,0.0745968301155571,62.05,-0.0956446420094821,-0.3122909960368125,0.0552155325274801,0.1888930792771352,62.05,0.7025061453557367,0.4459287920104444,0.1757358799112974,0.7850305168420433,0.6391324412001995
743,62.13305555555555,0.0948691485354212,-0.0443335458469886,0.0517596868253084,0.6477801214012002,0.088806343464959,62.13333333333333,-0.0889266270453297,-0.2930534180132682,0.0671382911654611,0.2143613389728718,62.13333333333333,0.7051250748224692,0.4475147739483308,0.1791727305579282,0.7688382666984861,0.6421515245052034
744,62.216388888888886,0.1081767028831283,-0.0093736300289078,0.0657179885633362,0.6617560261986964,0.1050383802885406,62.21666666666666,-0.0798249841520383,-0.2728404482920789,0.0750734093902993,0.232121577186713,62.21666666666666,0.6917282707160581,0.4521060834499455,0.1561352577192913,0.761885914347251,0.6313354552879581
745,62.29972222222222,0.1156704416027324,0.0240758809847095,0.0788895172554438,0.7297838198299175,0.1184925130169355,62.3,-0.072540371740175,-0.2644528382326413,0.0868202877658906,0.2301728984939725,62.3,0.689316634802438,0.4595035639361495,0.1504247561644542,0.7545749928282754,0.6340850548170452
746,62.38305555555555,0.1279499801332671,0.0484145492442831,0.0918739407674384,0.8162638284372699,0.135768313525887,62.38333333333333,-0.0612734496409152,-0.2522913408824704,0.1061783254907705,0.22891440346045,62.38333333333333,0.7242910731243666,0.4567080627741862,0.1772425249729367,0.7239070412759196,0.6442011487168325
747,62.466388888888886,0.1510149338160025,0.0832419352221102,0.1106709269221166,0.8591963798549123,0.142065353136247,62.46666666666666,-0.051224879106039,-0.236756710977194,0.1161469203981149,0.2349451886424289,62.46666666666666,0.725252496001437,0.4675204312776808,0.2025898675347169,0.7314836049189655,0.6458845669674758
748,62.5525,0.1618649178944409,0.0841575978123653,0.1240801434992678,0.8605818036087541,0.1601832026139764,62.55,-0.0437953228079389,-0.2146497049405522,0.1269254689557387,0.2522643465866772,62.55,0.742801818030069,0.4679415247066439,0.2152680915502351,0.7631062350806264,0.6621361439049166
749,62.63583333333333,0.1818995475143234,0.0897610943311013,0.1369012582356693,0.9168204309164556,0.1709214321701435,62.63611111111111,-0.027785444839611,-0.2103710808844008,0.1457133662660921,0.266870965830449,62.63361111111111,0.7399399580835161,0.4703722022674666,0.2198785090303859,0.765376489178537,0.6609567182208831
750,62.719166666666666,0.1911184377236217,0.1240519805162516,0.1453339388250903,0.970712594687428,0.1862796114609276,62.71944444444444,-0.0125959107146557,-0.1941215986087084,0.1537100060662682,0.2743641309014812,62.71944444444444,0.7396678393118583,0.4742133271129288,0.216022436296525,0.7874959307247589,0.652347132962892
751,62.8025,0.1961212034725466,0.1236298105276266,0.1535778529182928,0.955458629522835,0.2012573095876175,62.80277777777778,-0.0002273873672843,-0.1811020196015576,0.172514780727998,0.2933429223179953,62.80277777777778,0.7327863891420129,0.4864657663421921,0.2405011939804633,0.7796661293257781,0.6573082355342477
752,62.88583333333333,0.1983074596135421,0.150494136946915,0.1590326681230262,0.9102588717155932,0.2066540950966092,62.88611111111111,0.0079194568476841,-0.1675131070391458,0.1791270812576501,0.2476064165886966,62.88611111111111,0.7348965392777229,0.4867303910007983,0.2405161070244726,0.7998886606825062,0.6454408776940372
753,62.969166666666666,0.2082768209012855,0.1366445107776853,0.1694980520040316,0.8975136592503687,0.2134695359794088,62.96944444444444,0.0128439521548275,-0.1539556257857847,0.1957462972962334,0.2619536862127758,62.96944444444444,0.7379992256995621,0.4970080760806755,0.2670685046812794,0.7925651065902793,0.6543459155571371
754,63.0525,0.2220289019926921,0.1294804814453839,0.1769736720830425,0.8628233318035787,0.2157031996726286,63.05277777777778,0.0225454273581126,-0.1468303423938957,0.2033718171193944,0.2829837996799099,63.05277777777778,0.7474953886649343,0.5032997005201358,0.2685597205140728,0.753897054938862,0.6424242095942121
755,63.13583333333333,0.2327633174469114,0.1522015967973384,0.1846591958387803,0.8205882307433918,0.2257546530579927,63.13611111111111,0.0362232098408994,-0.1341380251040195,0.2076030276374213,0.2990958214702576,63.13611111111111,0.7703859727080733,0.5096061472038744,0.2461910923964985,0.7402860997124384,0.6524766246317141
756,63.219166666666666,0.2490796817253241,0.1772074031027516,0.1971542907069598,0.8844086991297316,0.2376234624623348,63.21944444444444,0.0470766255659443,-0.1136794438448052,0.2112393143952376,0.2886888120544634,63.21944444444444,0.7702719266400477,0.5163283029629694,0.2487639625126605,0.7347338409896219,0.6463040298518796
757,63.3025,0.2637776091915501,0.1600974450527046,0.2048586240802856,0.8732850817142659,0.2539091936575947,63.30277777777778,0.0515049990753927,-0.1010553702330221,0.2280800615724088,0.3309618278936548,63.30277777777778,0.7741542035487539,0.5248670585748816,0.2518796773571189,0.7332418849434481,0.6475072987927364
758,63.38861111111111,0.2684567141114454,0.1732712657601591,0.2169718633084513,0.8266177249404207,0.2604114118608217,63.38611111111111,0.0695076534907868,-0.0726665775735486,0.2381246519831361,0.352713921439446,63.38611111111111,0.7710337607989168,0.5310233087634598,0.2263395877348928,0.7254118438413827,0.6300873093480935
759,63.47194444444444,0.2783166106530965,0.1877284067599571,0.2280936756981449,0.8178069769433725,0.2645296817341759,63.47222222222222,0.0864839105130592,-0.0575138408593781,0.2573724670762626,0.3589441411339341,63.46972222222222,0.7577115600320946,0.5365979521989315,0.2075450487614633,0.7240453360453121,0.6584449437675493
760,63.555277777777775,0.287556912886827,0.1858684080088158,0.2354237285130411,0.8076531875500448,0.2750635673849249,63.55555555555555,0.0944330904225343,-0.0337979367716187,0.2704228869352689,0.3970515314097022,63.55555555555555,0.7529885671666768,0.5329918914979104,0.1794974198627638,0.6903439860115503,0.6851810886564931
761,63.63861111111111,0.301177234785196,0.1956908078853307,0.2423616889738061,0.7953567082791151,0.2956126323654471,63.638888888888886,0.0913545120789321,-0.0261196436794924,0.2794752902782752,0.4006351326898166,63.638888888888886,0.7408657523978792,0.5344060332233918,0.1519980647751897,0.6799094242908341,0.672496634976095
762,63.72194444444444,0.3149771902229978,0.208795143189979,0.2511072242580999,0.7977178923410142,0.3027764396732252,63.72222222222222,0.1040474929213657,-0.0036797416403325,0.284329054458042,0.4192939813878277,63.72222222222222,0.6973440901977523,0.534841287884756,0.0980483515455928,0.6673432875283294,0.6971924780433153
763,63.805277777777775,0.320756392977261,0.2347809491451169,0.2618600015005696,0.818937094637922,0.3097545517508556,63.80555555555555,0.1089113489683372,0.0167209876004088,0.2933835554619658,0.4226271099077737,63.80555555555555,0.6784245593151748,0.5398985699377662,0.1052496525312854,0.6378472184636241,0.6970695175309014
764,63.88861111111111,0.3375144567272483,0.2304477593949757,0.2810196877928549,0.8006146717637714,0.31394653048604,63.888888888888886,0.1203453948177436,0.0294817606091712,0.3048381679120804,0.4078335466441731,63.888888888888886,0.6707081427758573,0.5419787977845696,0.1094033444000349,0.5970228659307311,0.6911286574673874
765,63.97194444444444,0.3530509950544584,0.2219951060056672,0.2963859501835846,0.8083509820042432,0.3271519372115924,63.97222222222222,0.1269489436468782,0.0446017922642764,0.3072922650650652,0.3933123159820288,63.97222222222222,0.6467958278823398,0.5500828937736961,0.1103108081300702,0.5704718848580916,0.6939708062370937
766,64.05527777777777,0.3647656214426255,0.2408225194651827,0.3055584556783801,0.8051463853367747,0.3367703327054309,64.05555555555556,0.1379213072124232,0.0558802957559336,0.3091452188122323,0.3764624382968329,64.05555555555556,0.5970886062139943,0.5510117842000628,0.109973429010076,0.5537959362685689,0.6861968765801294
767,64.1386111111111,0.3774579492777176,0.24032952868339,0.3179368712398527,0.7976012434305525,0.3378012771905898,64.13888888888889,0.1384617958504534,0.070116482586238,0.3147963996795354,0.3874829299545561,64.13888888888889,0.5749874736270199,0.5431663993049658,0.0755925966391949,0.5705966872794529,0.6820077855923886
768,64.22472222222223,0.3925275918479375,0.263315660992037,0.324720863787605,0.7567159196465112,0.3430443303352055,64.22222222222221,0.148769718476441,0.0893095625691714,0.3126451768275674,0.4109728033116598,64.22222222222221,0.5184934302544486,0.536147673276087,0.0397697049270284,0.5622758111024593,0.6822044547255528
769,64.30805555555555,0.4033741623437246,0.2401804421447519,0.3341101001982289,0.751490779037342,0.3470990512525279,64.30833333333334,0.1548443825852464,0.106458743830602,0.3190909180515588,0.4187310667150839,64.30583333333333,0.4754074805061447,0.5329565442474908,0.009306152093638,0.5362349870437283,0.6997878097870909
770,64.39138888888888,0.4143972738577524,0.2213233963170369,0.3437042473053079,0.7465261883474861,0.352764998500912,64.39166666666667,0.1690850942511249,0.1289632328082828,0.3233329897813817,0.3839567245022558,64.39166666666667,0.4575306330687994,0.5331939542996262,-0.0067966593304576,0.5120759005038242,0.6915587809402586
771,64.47472222222223,0.4225965393849279,0.2197440461062768,0.3425029718994156,0.7122225160131357,0.3580417300838255,64.475,0.1758911581277245,0.1442222342518553,0.3297707570815409,0.3490487770010898,64.475,0.4190639009059356,0.5314608494593249,-0.0095373225042821,0.50540024297774,0.6837183027041009
772,64.55805555555555,0.4277715718223956,0.1964419125317333,0.3419059407281164,0.684580132162233,0.3595288034498421,64.55833333333334,0.1816618774480868,0.1644349512228442,0.3384035836511875,0.3810062205299791,64.55833333333334,0.4028083012579095,0.5281581796998016,-0.0111144262764041,0.4970097120548889,0.6922673139534458
773,64.64138888888888,0.4323219839695347,0.2072165150345465,0.3487128204959665,0.6593994086144708,0.3696257754926452,64.64166666666667,0.1885965540246447,0.1746005850946616,0.3420308318241077,0.3942280473978055,64.64166666666667,0.3637648556419067,0.5272868989406565,-0.0407265551849279,0.4733060114191136,0.6784067579189115
774,64.72472222222223,0.4370473885279572,0.1764673714777375,0.3557232778645121,0.6208807188812975,0.3741322025510292,64.725,0.1962944882492254,0.1981183355526062,0.3468518625687274,0.3705132459039342,64.725,0.3341345898519393,0.5200479650478739,-0.0587722894575021,0.4682908508486805,0.7079375821869007
775,64.80805555555555,0.4479473981015102,0.1605939981462034,0.3671369794522908,0.58762443816591,0.3826476404088928,64.80833333333334,0.2099549790930497,0.2177874005938619,0.3556660354881116,0.4114608003382161,64.80833333333334,0.3455185339588531,0.5228423398338194,-0.0672502050113193,0.4477659462162803,0.6948607386996047
776,64.89138888888888,0.4536216251962779,0.1597959097467224,0.3745535918348283,0.6280309433632587,0.3891716442952472,64.89166666666667,0.2215773241067281,0.2412069765275001,0.3626727088199631,0.4380696909809833,64.89166666666667,0.3567177223103256,0.5186709890572436,-0.082758873453112,0.4253330194890299,0.688777183755003
777,64.97472222222223,0.4626696822205796,0.1326726194079474,0.3839727815446431,0.5805006130600404,0.3977037688842129,64.975,0.2331608194202671,0.2601762579744761,0.3702712394366257,0.4209388941030536,64.975,0.3673331935308631,0.5231348824232787,-0.130296862079155,0.455193798728472,0.687687878006859
778,65.06083333333333,0.4756911814849676,0.1616236386804137,0.3995942150712451,0.5942338275347114,0.3978435682950166,65.05833333333334,0.2389047597430648,0.2722944378676343,0.3698609828450778,0.3992673819657343,65.05833333333334,0.3853659905218019,0.5274349935834417,-0.1552627338752636,0.4611500180905722,0.694393786464726
779,65.14416666666666,0.4868857352022295,0.1824484775365322,0.4050175588611332,0.5300309687574711,0.4083905960919956,65.14444444444445,0.2456084383639144,0.2941607074517023,0.3782412931869432,0.4134541228208084,65.14194444444445,0.3970171604613092,0.5195723001356365,-0.1534550475167957,0.4726034178257254,0.7062958784939416
780,65.22749999999999,0.4998529554873884,0.1501466443705958,0.4116424793177972,0.4944924203902755,0.4117444052845971,65.22777777777777,0.2526711471509977,0.2969742562832962,0.3810115232384818,0.3848980809105503,65.22777777777777,0.4010877548043852,0.5195477836241438,-0.1622723573686521,0.4927557442787481,0.6825951278156333
781,65.31083333333333,0.509792454357702,0.1401176459987737,0.4260686428017188,0.4426185677868304,0.4199045483273753,65.3111111111111,0.2580921765518942,0.303734272230918,0.3787710244105906,0.3601982164677158,65.3111111111111,0.4045788292828554,0.5221624295396331,-0.1611132134852737,0.4678087498888824,0.6878925125067109
782,65.39416666666666,0.5193038437326656,0.1773609876591142,0.4336957156303688,0.4570097979925933,0.4222705771199933,65.39444444444445,0.2696708155935711,0.307639941474952,0.3797191467488052,0.380353485715548,65.39444444444445,0.4062914439053799,0.5270172273191557,-0.1715761616106447,0.4517641931897976,0.6845890149998775
783,65.47749999999999,0.5265867354340052,0.182876173011545,0.44172336407821,0.4258664997447735,0.4312420430072243,65.47777777777777,0.2656063518823943,0.317290448507675,0.3852552389333029,0.3755628408677719,65.47777777777777,0.4078266629574473,0.5239131703461457,-0.183059743178291,0.4096238388095862,0.6816856220836199
784,65.56083333333333,0.5308407411856835,0.1840627041378711,0.4495512543766957,0.4341890634723299,0.441418496778949,65.5611111111111,0.26689807160412,0.320484976133246,0.3855786482788985,0.3764252301285958,65.5611111111111,0.41158555500138,0.5208512559504224,-0.160162495311278,0.4109894574707671,0.6593833249022122
785,65.64416666666666,0.5410654726138993,0.2015200815417795,0.4541790527142696,0.4837778812959762,0.4397994886701596,65.64444444444445,0.2629452595238947,0.3324227054677098,0.3896887207350462,0.3941395976927165,65.64444444444445,0.4073691928763271,0.5142324854081872,-0.1572829508222143,0.4098628259902837,0.6478831189557137
786,65.72749999999999,0.5420605412470847,0.1576478041488285,0.4574064252363662,0.4564333470281755,0.440184568360954,65.72777777777777,0.2711471989862629,0.335102815938998,0.389384800885838,0.3893048837453104,65.72777777777777,0.3933786536982706,0.50945786394203,-0.1682196382132536,0.4180457272795065,0.6389860040999735
787,65.81083333333333,0.5466255585159085,0.1772453693064636,0.4554330380454111,0.4631558561731387,0.4439732849765412,65.8111111111111,0.2837031719151561,0.3391244852869298,0.3878662319500064,0.4009200244620436,65.8111111111111,0.3932150188600218,0.5081284007209141,-0.1939710816760855,0.4309399503442291,0.6278929845466279
788,65.89694444444444,0.5481601357532728,0.1955122727840039,0.4618585572008187,0.4809458059268351,0.4395651870872391,65.89444444444445,0.2826124588139023,0.3468868895632082,0.3855323557809221,0.4253839520090619,65.89444444444445,0.3982793740312224,0.5010451088601955,-0.2287358010919449,0.4107472902846695,0.6158050688630976
789,65.98027777777777,0.5544638841943167,0.1670480087726485,0.4694826487189967,0.4476035951769799,0.4377598227084738,65.98055555555555,0.2862743387652235,0.3579892031314248,0.3803825128665939,0.3916955945430007,65.97805555555556,0.4025728091583443,0.4952090054216094,-0.2405123120316084,0.4074695482954741,0.5979232699725923
790,66.06361111111111,0.5489364149764121,0.1462520698854739,0.4685049785733408,0.3987296245030424,0.442956739300781,66.06388888888888,0.293088089431234,0.3582305986670562,0.3850160423296713,0.3702538762109761,66.06388888888888,0.4056964184646933,0.493421111413277,-0.2272991257553956,0.3971085316657122,0.593048605154106
791,66.14694444444444,0.549377339139168,0.1481239471574365,0.4643252126942402,0.4017242961762437,0.4369554837698033,66.14722222222223,0.2940529870534398,0.3656102471574636,0.3876322819274414,0.3560577171505885,66.14722222222223,0.4014513004504005,0.4848824517897029,-0.2446947492131635,0.4042660537788795,0.5969820960424226
792,66.23027777777777,0.5475862676244256,0.1566631300453723,0.4709430169690735,0.4267880141595557,0.4361556024662932,66.23055555555555,0.3069683064527386,0.377327317901896,0.3946305680518323,0.3543060334899248,66.23055555555555,0.3906385578924318,0.477994055451774,-0.2430976850443146,0.3773439341128944,0.5819247686281142
793,66.31361111111111,0.5523628112762621,0.1718691064279931,0.4751580572422093,0.3985211841076996,0.4429566411861138,66.31388888888888,0.3220333210294236,0.3847809785114893,0.3914102357294066,0.3391977373475552,66.31388888888888,0.4052592978445802,0.4793569552467571,-0.2527064315777925,0.3555439982401033,0.5704776532575351
794,66.39694444444444,0.5539065808409911,0.1709413626058908,0.4749699993150081,0.4061242133671518,0.4467581451702345,66.39722222222223,0.3224473027631804,0.3879703949092637,0.3983706186213682,0.3175317368325354,66.39722222222223,0.4093146316374732,0.4779721879683123,-0.2499194828320826,0.3528680778272787,0.5652417846328318
795,66.48027777777777,0.5660171869671607,0.1592793833015382,0.4825785089458209,0.373597510976136,0.4511596591047348,66.48055555555555,0.3306095222130866,0.3988947313301261,0.3999110490235616,0.3167069360444056,66.48055555555555,0.4144056748785631,0.4678407943564733,-0.2627353285152132,0.3679180106356154,0.5502182018119344
796,66.56361111111111,0.569894240205554,0.1410826516592845,0.4815832518499885,0.3195414876646301,0.4603607271208031,66.56388888888888,0.3397192485176131,0.4099531503208706,0.3972308578664697,0.3469222350731879,66.56388888888888,0.3715335474521391,0.4629638190976633,-0.2975524540247504,0.3762956405207337,0.5332079482085611
797,66.64694444444444,0.5669373510091854,0.1123506492453548,0.4775838936998431,0.282556555854364,0.4645608927947384,66.64722222222223,0.3417757493946228,0.4099448127401771,0.3939293747152114,0.3587765299993921,66.64722222222223,0.3814993735193156,0.450142310824688,-0.3091693404478058,0.3598028174326823,0.5282120715922166
798,66.73305555555555,0.5665461297333108,0.1406828560478577,0.4895801001247073,0.3046431296588158,0.4687596991479458,66.73055555555555,0.3449782911413753,0.4120688777586096,0.3862059277695473,0.3420687128940133,66.73055555555555,0.3633042815180415,0.4499773221167326,-0.3247844645610319,0.3256413974159324,0.5024316240881932
799,66.81638888888888,0.5665201866354156,0.1524787504767783,0.4997715367108943,0.2744016248832186,0.4699566886469413,66.81666666666666,0.34632613863452,0.4251245028586206,0.3746598438638775,0.3419976718185253,66.81416666666667,0.3687494041630936,0.4442699094993728,-0.3197962988306249,0.3170132426093796,0.4942676621775693
800,66.89972222222222,0.5610591318752248,0.1473378093639797,0.5043578690017099,0.2254324590245547,0.472951403203351,66.89999999999999,0.3492185553300978,0.4323108438345477,0.3730904484672387,0.3647622908248925,66.89999999999999,0.364435878446081,0.4414211334445637,-0.3372033114123183,0.3061202212463463,0.4953212466972125
801,66.98305555555555,0.5643625755146949,0.1778595079632048,0.518538762497446,0.1819360512715589,0.4723433841739037,66.98333333333333,0.3532548032635443,0.4342270547926145,0.3688970656833068,0.3517614499555591,66.98333333333333,0.3693648456354408,0.4368320583706432,-0.3508039661513901,0.28776420765458,0.4887934428397749
802,67.06638888888888,0.5692301275180163,0.1756433199500752,0.52771388265539,0.1997128225047147,0.4785321723604429,67.06666666666666,0.3534341430496888,0.4370722881509309,0.3658790182503993,0.3793940252434598,67.06666666666666,0.3831374512764428,0.4409037526423359,-0.3351967225826597,0.2413470822562528,0.4896853201536952
803,67.14972222222222,0.5690613977516186,0.1874887174220889,0.5322828948898185,0.1783631952962613,0.4875173080099214,67.14999999999999,0.3577558338827523,0.4370456946394947,0.3594356275414693,0.3836588887120083,67.14999999999999,0.3797548451911889,0.4236372885707491,-0.3359800359304886,0.2500707315679649,0.474397952543204
804,67.23305555555555,0.5674559959841625,0.205395170898626,0.5290454645719975,0.1776875939101861,0.4986983308143974,67.23333333333333,0.3680191335363488,0.4429464233001872,0.3629662135641105,0.3719549083751044,67.23333333333333,0.3852181814786065,0.4204337424133704,-0.3499523571087813,0.2609370482007359,0.467332418268313
805,67.31638888888888,0.5660135318865472,0.2033621493209426,0.5322012570301851,0.1722864443022305,0.5004747799110405,67.31666666666666,0.3678232983634884,0.4531736214867768,0.3624700949605552,0.3748809482371316,67.31666666666666,0.3715286185144596,0.4084941943740742,-0.3251121327209834,0.2673479308600162,0.4428897999448258
806,67.39972222222222,0.5653336150319039,0.2083891200521753,0.5343499375496295,0.1423601741198839,0.5014461938821271,67.39999999999999,0.3749675832965672,0.4559264348649182,0.3697465890076752,0.3632358682929614,67.39999999999999,0.3840873189513361,0.401219728603119,-0.3362578050600807,0.2733052843456773,0.438471184544328
