,Time(h),6803_WT_rep1,6803_WT_rep2,6803_WT_rep3,6803_WT_rep4,6803_WT_rep5,6803_WT_mean,6803_WT_sd,6803_WT_reg,6803_WT_signal,6803_WT_smoothed,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiA3_rep1,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiA3_reg,6803_deltaKaiA3_signal,6803_deltaKaiA3_smoothed,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiB3_reg,6803_deltaKaiB3_signal,6803_deltaKaiB3_smoothed,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiC3_reg,6803_deltaKaiC3_signal,6803_deltaKaiC3_smoothed,6803_deltaKaiA3B3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiA3B3_reg,6803_deltaKaiA3B3_signal,6803_deltaKaiA3B3_smoothed,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiB3C3_reg,6803_deltaKaiB3C3_signal,6803_deltaKaiB3C3_smoothed,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA3B3C3_mean,6803_deltaKaiA3B3C3_sd,6803_deltaKaiA3B3C3_reg,6803_deltaKaiA3B3C3_signal,6803_deltaKaiA3B3C3_smoothed,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA1B1C1_reg,6803_deltaKaiA1B1C1_signal,6803_deltaKaiA1B1C1_smoothed,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA3C3_reg,6803_deltaKaiA3C3_signal,6803_deltaKaiA3C3_smoothed
644,53.85527777777777,266.12,265.5,254.75,254.94,251.13,258.488,6.1337864325390425,253.189423803647,5.298576196352998,5.090140288382697,248.44,237.12,235.73,235.01,241.51,239.56199999999998,4.979595967545962,239.75491978452465,-0.19291978452467412,-0.16377317444180628,260.7,235.45,240.71,237.64,232.5,241.4,10.017147298507693,242.18941012227063,-0.7894101222706408,-0.609839999274949,251.41,237.92,241.83,245.5,243.27,243.98600000000002,4.457921488765813,245.08221465649248,-1.0962146564924418,-0.9067376014088853,263.4,243.14,254.49,256.16,262.32,255.902,7.243475408945625,256.60458283512776,-0.7025828351277461,-0.6564415107785919,256.4,277.73,233.79,245.81,242.65,251.276,15.073916014095348,252.02021992662623,-0.7442199266262004,-1.0407049047999353,238.83,242.02,245.67,228.15,236.89,238.31199999999998,5.889755173179948,239.2322992221617,-0.920299222161721,-0.806449692540745,265.77,247.55,252.35,247.8,253.3675,7.411101048427273,253.68499919355696,-0.31749919355697337,-0.3050310278775802,234.2,236.41,243.97,242.13,259.44,243.23000000000002,8.860869031872666,244.2035844887211,-0.9735844887210906,-1.0030743078506217
645,53.93861111111111,266.52,265.69,254.72,254.83,250.89,258.53000000000003,6.351084946684304,253.35494923034062,5.175050769659408,5.098877389618542,248.57,236.99,235.89,235.02,241.55,239.60399999999998,5.016291857537794,239.90965910524602,-0.3056591052460484,-0.17375082498628638,261.07,235.87,241.52,237.93,232.93,241.86400000000003,10.002094980552819,242.35861033003482,-0.4946103300348054,-0.6069847725798089,251.68,237.99,242.43,245.8,243.89,244.358,4.476129578106514,245.24866974084856,-0.8906697408485295,-0.9099431595927379,262.91,242.98,254.47,256.81,264.46,256.326,7.632898794036251,256.77979947162066,-0.45379947162061646,-0.66386541300485,256.5,277.64,233.75,245.05,242.63,251.11400000000003,15.118839373443976,252.1843916121382,-1.070391612138152,-1.0357210469699178,239.27,242.01,245.92,228.33,236.92,238.49,5.897358730821783,239.38573312979398,-0.8957331297939577,-0.8080402444001559,265.73,247.4,252.53,247.94,253.39999999999998,7.3925198680828785,253.83701465876516,-0.43701465876519713,-0.30518434874976974,234.25,236.5,244.17,242.23,259.1,243.25,8.714032361656693,244.36110848067588,-1.1111084806758842,-0.9863675289227776
646,54.02194444444444,266.55,265.78,255.03,255.21,251.4,258.794,6.1748476904292895,253.52053722071574,5.2734627792842454,5.102651944519939,249.17,237.25,236.39,235.19,241.8,239.95999999999998,5.119601546995624,240.0644784711385,-0.10447847113853265,-0.1773584337853607,260.93,235.85,241.07,237.84,232.91,241.71999999999997,9.965681110691836,242.52795161005753,-0.8079516100575742,-0.6082705429329143,251.6,238.13,242.43,245.92,244.14,244.44400000000002,4.413663331066381,245.41526483130605,-0.971264831306008,-0.9117886076111128,263.39,243.27,255.6,256.7,263.2,256.432,7.32423210992114,256.95511350214525,-0.5231135021452111,-0.6528866910396105,256.66,277.89,233.7,246.5,242.82,251.51399999999998,15.101252398393983,252.3487065020976,-0.8347065020976028,-1.0412302814571088,239.25,242.26,246.17,228.62,237.4,238.74,5.866266274215647,239.53930214394256,-0.799302143942545,-0.8071157983011441,266.13,247.83,252.57,248.38,253.7275,7.391516674539803,253.98912016366683,-0.26162016366685187,-0.3038652432142447,234.37,237.23,243.57,242.55,259.78,243.5,8.816071687548815,244.51875026364394,-1.0187502636439407,-0.9943284278975679
647,54.10527777777777,266.52,265.99,255.25,255.57,251.59,258.984,6.101552589300527,253.68618881214618,5.297811187853797,5.109812919454346,249.11,237.39,236.3,235.43,241.92,240.03000000000003,5.06084973102344,240.219378308188,-0.18937830818798113,-0.18014642588402136,261.09,235.73,241.84,238.21,233.15,242.004,9.964468074112125,242.69743418858351,-0.6934341885835406,-0.6021475362960649,252.05,238.45,242.54,246.32,244.52,244.77599999999998,4.480591925181321,245.5820002343154,-0.8060002343153835,-0.9104742516386155,263.75,243.77,255.28,256.69,264.6,256.81800000000004,7.4999237329455575,257.13052501629124,-0.31252501629117907,-0.6448554342742434,256.84,278.52,234.03,244.92,242.99,251.45999999999995,15.359071586525006,252.51316483636344,-1.0531648363634782,-1.0378328480622852,239.5,242.73,246.29,228.64,237.28,238.888,5.958729394761941,239.69300662748282,-0.8050066274828014,-0.8132767165446171,266.39,248.26,252.86,248.38,253.9725,7.405077227821459,254.14131563922592,-0.1688156392259442,-0.303698642239569,234.57,237.41,244.78,243.1,260.24,244.01999999999998,8.916355757819453,244.6765102595814,-0.6565102595814128,-0.9827074260007589
648,54.19138888888889,266.66,266.1,255.25,255.59,251.88,259.096,6.089737596974122,253.85190504948864,5.244094950511369,5.109309273306537,248.97,237.7,236.62,235.45,242.02,240.152,4.936449736399635,240.3743590442621,-0.2223590442621181,-0.19186522820900304,261.92,236.36,241.95,238.45,233.39,242.41400000000004,10.143925472912356,242.86705829242334,-0.4530582924233099,-0.5946659791969093,252.15,238.53,243.07,246.31,244.74,244.95999999999998,4.438107704867021,245.7488762568786,-0.7888762568785873,-0.9011503984014768,263.79,243.95,256.39,256.4,263.92,256.89,7.279623616643938,257.3060341040448,-0.41603410404477265,-0.6426717324967086,257.27,278.38,234.25,245.65,242.97,251.704,15.232630239062456,252.6777668549111,-0.9737668549110903,-1.034528986702627,239.6,242.39,246.4,228.74,237.28,238.882,5.912165085651783,239.84684694443862,-0.9648469444386096,-0.8165733625801865,266.52,248.25,253.04,248.61,254.105,7.411857054746796,254.29360101639716,-0.18860101639719015,-0.30343447678506386,234.69,237.39,244.52,242.95,258.74,243.658,8.347740772208976,244.83438889190506,-1.1763888919050802,-0.9790549459188209
649,54.27472222222222,267.08,266.02,255.82,255.41,251.86,259.238,6.136182526620266,254.01768698508224,5.220313014917765,5.110889957478589,249.31,237.74,236.86,235.64,242.2,240.35,4.9976074275597115,240.52942110911007,-0.17942110911009274,-0.2017652695687766,261.56,236.54,241.11,238.53,233.66,242.28000000000003,9.94386041736307,243.03682414895343,-0.7568241489534157,-0.5930260987289526,252.53,238.66,243.0,246.53,244.31,245.006,4.554411487777538,245.91589320654927,-0.9098932065492485,-0.9014173551775381,263.91,244.3,255.04,256.88,263.34,256.694,7.108045019553545,257.4816408557889,-0.7876408557888546,-0.6660856758915585,257.35,279.18,234.4,246.65,243.09,252.13399999999996,15.395166254379976,252.84251279783237,-0.7085127978323977,-1.0223189374117236,239.88,242.91,246.66,228.91,237.61,239.19399999999996,5.971433998630479,240.0008234599827,-0.8068234599827422,-0.8140561010061612,266.31,248.38,253.34,248.74,254.19250000000002,7.264218385346079,254.44597622612594,-0.25347622612593007,-0.3036976778008108,235.1,237.33,244.84,243.29,259.41,243.994,8.513242860391106,244.99238658549248,-0.9983865854924862,-0.9835214117989342
650,54.35805555555555,267.41,266.87,255.61,256.12,252.14,259.63,6.28532576721367,254.183535678749,5.446464321251001,5.109903915889911,250.64,237.94,236.68,235.71,242.26,240.64600000000002,5.475412678511083,240.68456493436304,-0.0385649343630356,-0.2093469806535439,261.46,236.46,242.24,238.65,233.85,242.53199999999998,9.855665172884063,243.20673198611604,-0.6747319861160744,-0.5870781225515491,252.28,239.22,243.07,246.91,244.46,245.18799999999996,4.333466972298278,246.08305139143275,-0.8950513914327652,-0.907075429796261,263.65,243.97,256.07,256.79,263.54,256.804,7.1762374542652925,257.65734536230286,-0.8533453623028642,-0.6574473550399353,257.58,278.04,234.84,245.71,243.1,251.85399999999998,14.982330392832756,253.00740290533545,-1.153402905335454,-1.0176529403395689,240.02,242.8,246.76,228.95,237.73,239.252,5.9665045043140665,240.15493654043638,-0.9029365404363618,-0.81377529756955,266.59,248.69,253.49,249.08,254.4625,7.251121895955124,254.59844119934854,-0.13594119934855495,-0.30530067622764656,235.04,237.89,245.6,243.42,260.57,244.504,8.874738531359672,245.15050376668194,-0.6465037666819488,-0.9994072492489882
651,54.44138888888889,267.68,266.96,255.68,255.97,252.18,259.694,6.371993722532998,254.34945219779348,5.344547802206535,5.10025008497721,249.68,238.11,236.88,235.87,242.41,240.59,5.0622801186816995,240.83979095353385,-0.24979095353385866,-0.2197607940352527,261.67,236.93,243.59,238.7,233.84,242.946,9.880717787691342,243.37678203241936,-0.43078203241937535,-0.579572278889906,252.93,239.07,243.23,246.75,244.85,245.36599999999999,4.551876975490446,246.25035112018588,-0.8843511201858755,-0.9081249306387216,263.82,244.55,254.76,257.44,265.51,257.216,7.468773928831954,257.83314771476273,-0.617147714762698,-0.6513068609195728,257.52,279.75,235.03,247.11,243.62,252.606,15.367590051794066,253.17243741774493,-0.5664374177449214,-1.009131235752562,240.1,243.21,246.93,229.43,238.02,239.538,5.880766616692079,240.30918655326968,-0.7711865532696622,-0.8180813191660585,266.67,248.44,253.51,249.08,254.425,7.334277401353188,254.7509958669919,-0.325995866991907,-0.3108684029971689,235.18,237.91,245.24,243.61,259.92,244.372,8.594471246097696,245.30874086327228,-0.9367408632722661,-0.9891628853375796
652,54.52472222222222,267.5,266.81,255.95,256.31,252.42,259.798,6.162744193944777,254.51543761700316,5.282562382996844,5.08737739369452,249.97,238.14,236.72,236.05,242.77,240.73000000000002,5.181308714986977,240.995099602017,-0.2650996020170006,-0.23115714416758246,261.97,237.06,243.5,239.04,234.0,243.11399999999998,9.919789513895958,243.54697451693733,-0.4329745169373664,-0.580158796535081,252.9,239.27,243.4,247.05,244.69,245.46200000000005,4.495203666131268,246.4177927020172,-0.9557927020171414,-0.9042661666376149,263.73,244.45,255.24,257.14,265.75,257.262,7.511749197091187,258.0090480047412,-0.7470480047411776,-0.6776642849047989,257.91,278.62,234.89,246.5,243.73,252.32999999999998,15.062556223961463,253.33761657550184,-1.0076165755018418,-0.9956540640335124,240.65,243.53,247.06,229.5,238.24,239.796,5.930708558005528,240.46357386710145,-0.6675738671014431,-0.8175245338400943,266.82,248.74,253.84,249.15,254.6375,7.313386271078529,254.90364015997378,-0.2661401599738054,-0.31071328903173223,235.53,238.39,245.02,243.87,260.17,244.596,8.531859351864641,245.46709830452326,-0.8710983045232613,-0.9854387485940113
653,54.60805555555555,267.55,266.85,256.54,256.26,252.42,259.92400000000004,6.120648985197576,254.6814930186478,5.242506981352222,5.071584763513176,250.38,238.34,237.17,236.5,242.81,241.04000000000002,5.162305686415713,241.15049131708884,-0.11049131708882748,-0.24698646738595126,262.46,237.41,242.41,239.52,234.38,243.23599999999996,9.964177035761653,243.7173096693098,-0.48130966930985414,-0.5877879048439842,253.04,239.85,243.49,247.14,245.14,245.73199999999997,4.367248103783432,246.58537644668684,-0.8533764466868442,-0.9027994472772507,264.98,244.63,257.81,257.28,265.69,258.07800000000003,7.578093163850658,258.18504632420746,-0.10704632420740628,-0.6724197187665318,258.09,278.4,235.13,248.42,244.03,252.814,14.77612479644104,253.50294061916355,-0.6889406191635454,-0.9781716656816339,240.6,243.37,247.58,229.75,238.25,239.91000000000003,5.954121261781628,240.61809885169905,-0.7080988516990105,-0.8165553107847616,267.11,248.77,253.99,249.58,254.8625,7.344825985004683,255.05637400920267,-0.19387400920267747,-0.31458526524444874,235.71,238.19,246.76,244.21,260.02,244.97799999999998,8.50881754417145,245.6255765211552,-0.6475765211552332,-0.9947352690082948
654,54.69138888888889,267.92,267.08,256.15,256.24,252.89,260.0559999999999,6.202407919509977,254.84761949248028,5.20838050751965,5.055221108421843,250.12,238.52,237.36,236.33,242.69,241.004,5.044587594640414,241.3059665379073,-0.3019665379073168,-0.256599201907519,261.97,237.24,243.9,239.4,234.15,243.33200000000002,9.84459120532692,243.88778771974245,-0.5557877197424429,-0.5914098337393778,253.18,239.49,243.66,247.4,245.09,245.76399999999998,4.514813838908532,246.75310266450646,-0.9891026645064537,-0.9070750825935578,264.93,244.88,256.72,257.42,265.45,257.88,7.450699296039264,258.3611427655273,-0.48114276552727026,-0.685973254672281,258.08,278.36,235.27,248.48,244.33,252.904,14.689057968433511,253.66840978940394,-0.7644097894039272,-0.9610342813125494,240.45,243.89,247.27,229.86,238.28,239.95,5.898355703075218,240.77276187797867,-0.8227618779786683,-0.8126240203418655,267.18,249.05,253.99,249.55,254.9425,7.322299416849872,255.20919734557776,-0.2666973455777862,-0.3170467625391842,236.03,238.34,244.8,244.13,260.27,244.71400000000003,8.466136308848322,245.7841759453492,-1.0701759453491806,-0.9992028780311475
655,54.77472222222222,267.99,267.68,256.59,256.67,252.56,260.298,6.33165191715401,255.01381813573585,5.2841818642641565,5.037285334926496,250.07,238.47,237.42,236.52,242.88,241.07199999999997,5.00122145080579,241.4615257055122,-0.38952570551223936,-0.2639457878311746,262.45,237.51,242.81,239.54,234.32,243.32599999999996,9.9525003893494,244.05840889900682,-0.7324088990068728,-0.5902748137098759,253.62,239.74,243.8,247.55,245.23,245.988,4.584466817417265,246.92097166633948,-0.9329716663394615,-0.9158433831740782,265.08,245.06,254.95,257.88,263.12,257.21799999999996,7.071685513369493,258.5373374214631,-1.3193374214631355,-0.6962749851861454,258.6,278.56,235.31,248.51,244.28,253.052,14.790501546600781,253.83402432701325,-0.7820243270132461,-0.9438421516582844,240.64,244.13,247.66,229.98,238.67,240.21599999999998,5.967882706622176,240.92756331800518,-0.7115633180051946,-0.8136810340019092,267.5,249.27,254.12,249.49,255.095,7.41925366866506,255.36211009998914,-0.26711009998915763,-0.32034771181056865,236.01,238.68,245.32,244.23,259.66,244.78000000000003,8.199163371954493,245.942897010747,-1.1628970107469772,-0.9988420085739985
656,54.85805555555555,268.21,267.46,256.48,256.76,252.99,260.38,6.234770244363447,255.1800900531327,5.199909946867309,5.0150763420504205,250.22,238.61,237.56,236.53,243.55,241.294,5.071593832317409,241.61716926282503,-0.32316926282503083,-0.2720766671375537,262.53,237.52,243.26,239.73,234.59,243.52599999999998,9.915205696303016,244.22917343844034,-0.7031734384403759,-0.5962830758099462,253.46,239.89,244.24,247.54,244.81,245.988,4.469189635716977,247.08898376360088,-1.1009837636008577,-0.9098046601579741,265.24,245.04,255.84,258.34,262.15,257.322,6.9294224867589085,258.7136303851739,-1.391630385173844,-0.7007250032688198,258.72,279.29,235.38,248.25,244.14,253.156,15.068426062465859,253.99978447289806,-0.8437844728980362,-0.9293955175672738,240.99,244.03,247.51,229.98,238.39,240.18,5.9405656296349445,241.0825035449921,-0.9025035449920908,-0.8114767244040957,267.34,248.91,254.23,249.5,254.995,7.419678227524416,255.51511220331753,-0.5201122033175422,-0.32892554394398965,236.21,238.76,245.29,244.53,260.06,244.96999999999997,8.28620299051381,246.10174015245113,-1.1317401524511612,-0.9888530950089813
657,54.94138888888889,268.14,267.35,256.55,256.88,252.85,260.354,6.203465483098945,255.34643635687144,5.00756364312855,4.992893021334223,251.04,238.99,237.67,236.8,243.33,241.56599999999997,5.242093474939184,241.77289765464909,-0.20689765464912363,-0.28074228368902054,262.98,237.48,243.56,240.12,234.59,243.746,10.062050685620708,244.40008156994617,-0.6540815699461743,-0.5969348516599038,253.74,240.17,244.3,247.74,246.45,246.48000000000002,4.446675162410681,247.25713926825716,-0.7771392682571227,-0.9136592252360218,266.48,245.31,259.17,257.36,262.97,258.25800000000004,7.198514846827789,258.89002175021517,-0.632021750215106,-0.7184234022775855,258.73,280.32,235.42,248.08,244.45,253.4,15.39337909622186,254.16569046808144,-0.765690468081416,-0.9158446200043595,241.04,244.55,247.77,229.92,238.62,240.38000000000002,6.081871422514627,241.23758293330175,-0.8575829333017184,-0.8094114653363265,267.66,249.49,254.36,249.96,255.36750000000004,7.346881566351815,255.66820358643446,-0.30070358643444145,-0.33459268981559,235.94,238.77,247.26,244.76,260.09,245.36399999999998,8.403657775040571,246.26070580702475,-0.8967058070247763,-0.9941365731689378
658,55.0275,268.74,267.68,256.74,257.02,253.01,260.63800000000003,6.351423147610313,255.51285816663545,5.125141833364581,4.966784256835822,250.92,239.18,237.97,236.78,243.52,241.67400000000004,5.153389564160656,241.92871132766922,-0.25471132766919674,-0.2902930832296833,262.84,237.98,243.72,240.25,234.81,243.92,9.896979337151302,244.5711335259935,-0.6511335259935319,-0.604130373445921,253.51,240.29,244.39,247.95,246.31,246.48999999999995,4.342681199443495,247.42543849282657,-0.9354384928265981,-0.9117573906506176,265.22,245.11,256.78,256.47,264.56,257.62800000000004,7.2725714846950815,259.06651161053924,-1.4385116105391695,-0.7394202759663195,258.84,279.61,235.61,248.52,244.71,253.458,15.048956641574856,254.33174255370284,-0.8737425537028254,-0.89528970005079,241.43,244.29,247.93,230.38,239.06,240.61800000000002,5.913582332224692,241.39280185844498,-0.7748018584449499,-0.8049856317352027,267.61,249.43,254.71,249.83,255.395,7.352310861219078,255.8213841802022,-0.42638418020219554,-0.3379115802922703,236.38,239.19,246.45,244.69,259.5,245.24200000000002,8.002703043347292,246.4197944124918,-1.1777944124917812,-0.9971928803474196
659,55.11083333333333,268.62,267.95,256.99,257.2,253.3,260.812,6.260994809133765,255.67935660959097,5.1326433904090445,4.938648925130446,250.94,239.25,238.19,237.23,243.54,241.83,5.0394880692387805,242.08461073045225,-0.2546107304522544,-0.3018295133853855,263.31,238.02,243.93,240.35,234.88,244.098,10.050773900551143,244.74232953961723,-0.6443295396172343,-0.6073198739200185,254.25,240.46,244.5,248.12,245.38,246.542,4.569771985559015,247.59388175037898,-1.05188175037896,-0.9043994691957702,266.1,245.71,256.58,257.35,264.94,258.1360000000001,7.309775919958151,259.2431000604947,-1.10710006049462,-0.7292157184854894,259.23,279.47,235.79,247.45,244.85,253.358,15.048203082095897,254.49794097101818,-1.1399409710181625,-0.8742809989042188,241.57,244.51,248.14,230.63,239.08,240.786,5.909634844895238,241.54816069708153,-0.7621606970815167,-0.8029995996860224,268.09,249.48,254.68,250.04,255.5725,7.503523755543118,255.97465391547377,-0.4021539154737935,-0.33606964623168717,236.44,239.02,247.37,245.02,260.85,245.74,8.52215700395153,246.57900640833688,-0.8390064083368746,-1.003072455298685
660,55.19416666666667,268.74,268.12,257.15,257.32,253.53,260.972,6.241215907177069,255.8459328203868,5.126067179613188,4.907735895310646,251.16,239.45,238.16,237.27,243.82,241.97199999999998,5.115370563312102,242.2405963134466,-0.26859631344662,-0.3092520236637058,263.79,238.45,244.38,240.54,235.1,244.452,10.126708053459438,244.91366984441814,-0.46166984441815634,-0.5998535864000678,254.34,240.66,245.06,247.92,246.43,246.88199999999998,4.448291357364085,247.76246935453577,-0.8804693545357688,-0.9061357742171092,266.2,245.89,257.24,258.15,265.5,258.596,7.3343864092369735,259.4197871948271,-0.8237871948270801,-0.7337598243821526,259.31,279.58,236.22,247.84,245.09,253.608,14.934699729154243,254.6642859613996,-1.0562859613995808,-0.8605687578787072,241.45,244.28,248.48,230.41,239.34,240.792,6.02658576641866,241.7036598270197,-0.9116598270196805,-0.7988537464227856,268.02,249.79,255.07,250.16,255.75999999999996,7.378763446540343,256.12801272309304,-0.3680127230930919,-0.3378793184822617,236.57,239.58,246.58,244.9,262.18,245.962,8.870996336376203,246.73834223550529,-0.7763422355052999,-1.0072757382376976
661,55.2775,268.72,268.25,257.02,257.45,253.6,261.008,6.250815626780248,256.0125879411543,4.99541205884566,4.876444028986282,251.16,239.59,238.45,237.36,243.82,242.07600000000002,5.042406568296528,242.39666852898242,-0.32066852898240733,-0.3181110654539624,263.66,238.37,244.28,240.4,235.51,244.44400000000002,10.023425761684486,245.08515467456294,-0.6411546745629434,-0.604831744769796,254.45,241.25,244.98,248.48,246.66,247.164,4.354696774747924,247.93120161947,-0.7672016194699788,-0.9102666196118785,266.55,246.0,259.61,259.58,263.67,259.082,7.0496280752958915,259.59657310867823,-0.5145731086782099,-0.7433526885999591,259.62,280.44,236.22,247.18,245.05,253.702,15.31637868427129,254.83077776633587,-1.1287777663358578,-0.8407532184047244,242.02,244.73,248.15,230.85,239.46,241.042,5.8559556009245854,241.8592996272165,-0.8172996272164896,-0.7952984503281886,268.43,249.72,254.92,250.68,255.9375,7.473226796371165,256.28146053389446,-0.3439605338944785,-0.34271552788317106,236.81,239.38,246.77,245.04,260.11,245.622,8.101514426327963,246.89780233640306,-1.2758023364030495,-0.9935531708401311
662,55.36083333333333,268.85,268.14,257.31,257.7,253.46,261.092,6.227639681291784,256.17932312150776,4.9126768784922215,4.838722180284533,251.29,239.52,238.24,237.61,243.78,242.08800000000002,5.0792495508687034,242.55282783127166,-0.46482783127164645,-0.32570709202721215,263.99,238.63,244.1,240.67,235.34,244.546,10.129569783559422,245.25678426478407,-0.710784264784098,-0.6065545834787796,254.36,240.94,245.13,248.5,245.91,246.96800000000002,4.423190703553268,248.10007885990632,-1.1320788599062788,-0.9184423198289382,266.3,246.03,259.96,257.37,264.33,258.79799999999994,7.11750349490606,259.7734578975867,-0.9754578975867254,-0.7511944064791529,259.68,280.44,236.44,247.22,245.2,253.796,15.250507663681233,254.99741662743205,-1.2014166274320384,-0.8308346220291429,241.98,244.84,248.74,231.21,239.45,241.244,5.891731833680145,242.01508047777776,-0.7710804777777485,-0.794484090933633,268.45,249.93,255.53,250.53,256.11,7.448838835684385,256.43499727870346,-0.3249972787034677,-0.3410782052643432,236.91,239.42,246.74,245.42,261.18,245.93399999999997,8.45244485341372,247.05738715489696,-1.1233871548969918,-0.9959051962423654
663,55.44416666666667,268.74,268.55,257.38,257.8,253.62,261.218,6.236686299630601,256.34613951854396,4.871860481456054,4.798669195849893,251.33,239.59,238.53,237.73,243.92,242.22000000000003,5.031405370271814,242.70907467640797,-0.48907467640795027,-0.3369405585362466,264.5,238.92,245.05,240.88,235.6,244.99,10.22304064356589,245.42855885037991,-0.4385588503799224,-0.6082223375424474,254.72,241.04,245.09,248.43,246.51,247.158,4.492844978407336,248.26910139112107,-1.1111013911210599,-0.9140631898687674,266.58,246.19,260.1,260.0,266.0,259.774,7.3452994493076975,259.95044165748754,-0.17644165748751922,-0.7429850737565638,259.78,280.55,236.48,247.88,245.2,253.978,15.232552510987782,255.1642027864096,-1.1862027864095661,-0.8292132104152448,242.01,245.0,248.66,230.99,239.7,241.272,5.9534171699957295,242.1710027599579,-0.8990027599578996,-0.793711048919211,268.61,250.09,255.28,250.78,256.19,7.442489502847825,256.58862288833603,-0.3986228883360537,-0.34246728144646976,237.16,239.72,246.28,245.44,261.31,245.98199999999997,8.394885109398462,247.2170971363144,-1.2350971363144398,-1.0011822590414905
664,55.5275,269.06,268.52,257.85,257.93,253.68,261.408,6.222724162294187,256.51303829684247,4.894961703157549,4.759533914844169,251.32,239.66,238.89,237.66,244.31,242.368,5.010083432439026,242.86540952236678,-0.4974095223667924,-0.343461922015596,264.43,239.08,244.62,241.24,235.55,244.984,10.160261020269113,245.6004786672147,-0.6164786672147099,-0.6038352425420817,254.93,240.99,245.6,248.7,246.6,247.36399999999998,4.546482596469494,248.4382695289421,-1.074269528942103,-0.9152295452834596,267.22,246.49,259.98,259.32,266.08,259.818,7.374443436626251,260.12752448471264,-0.3095244847126289,-0.7637747865656174,260.11,281.28,236.77,247.63,245.78,254.314,15.401660429966622,255.3311364851064,-1.017136485106405,-0.822889225342718,242.16,245.16,248.72,231.33,239.62,241.398,5.879980952350095,242.32706685616003,-0.9290668561600244,-0.7935297061137215,269.2,250.18,255.5,250.82,256.425,7.656244183671255,256.742337293599,-0.31733729359901425,-0.34388268724100235,237.12,239.89,247.73,245.76,262.42,246.584,8.799410434796192,247.37693272744352,-0.7929327274435171,-0.9982848052953035
665,55.61083333333333,269.31,268.39,257.58,258.2,253.91,261.478,6.202100934360874,256.68002062846546,4.797979371534553,4.719565168946482,252.1,240.15,238.8,237.85,244.38,242.656,5.223173747828035,243.0218328290052,-0.3658328290052119,-0.35027164138152794,263.91,238.99,245.05,241.06,235.74,244.95,9.949566824741675,245.77254395171843,-0.8225439517184608,-0.5995935346248129,255.28,241.5,245.55,249.05,246.45,247.56599999999997,4.556624189024151,248.60758358974897,-1.0415835897489736,-0.9048417021767265,267.38,246.63,260.5,259.58,266.07,260.032,7.3550999993202,260.3047064759902,-0.2727064759901943,-0.7671636414363313,259.95,280.75,236.93,247.78,245.32,254.14600000000002,15.207064937061325,255.49821796547678,-1.3522179654767537,-0.8170129087076579,242.25,245.22,249.06,231.48,240.63,241.72799999999998,5.872850755808464,242.48327314993602,-0.755273149936035,-0.7863404454946564,268.96,250.79,255.9,250.89,256.635,7.409704784942511,256.89614042529,-0.26114042529004117,-0.34619935345014646,237.45,239.93,247.36,245.82,260.17,246.14600000000002,7.905842396607722,247.5368943765332,-1.3908943765332,-1.0022132825223093
