,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep3,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep3,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep3,6803_WT_rep2,6803_deltaKaiA3_rep4,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep4,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep4,6803_WT_rep3,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep3,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep1,6803_WT_rep4,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep4,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep3,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep3,6803_Wilde_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep4,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep2
863,72.16666666666666,-1.3494642271416457,0.8109508902177467,0.7160858448814342,0.81421178766229,0.5414962192670909,0.6719868270827952,-1.2582810724164881,0.8901431210258528,0.6812824841792514,0.8465159890964099,0.7512819704152466,0.6570047108144292,-1.3306420321009131,0.6528453362841771,0.11598022272831941,0.4084305936426467,0.3501750172160759,0.15815735088297236,-1.4737912012416448,0.4233384859119511,0.6559648401995808,0.44576596112244643,0.33218966493471297,-0.1477304401932106,0.7029098312234074,0.7450245405233514,0.744939164937704,0.4062955398100959,0.5360270494944621,0.20805236429333113,7.2293498253420125,0.6015372009928364,0.6673326457018187,0.8966778408573373,0.13121396967075488,0.6957797640200214,0.3008401368887462,-235.76815635831258
864,72.25,-1.292889930837488,0.8121208016595981,0.7063159236250673,0.8128446116052317,0.538044046507197,0.6611516704287793,-1.210832698270357,0.892879532614292,0.6760587181983426,0.8488524369890246,0.7562009315819657,0.6528329308408157,-1.2818142204484269,0.6504532137556277,0.09350025119803604,0.40420834961795726,0.35384818307288946,0.16050726595892634,-1.4338338308836749,0.42886625844990744,0.6572682604681676,0.44607206172608516,0.33073188183146524,-0.1532907947847862,0.7069090151532097,0.756990621460184,0.7369960274171106,0.4099607151421341,0.5532126962021107,0.20312152838173309,9.674760223739796,0.6070639464641783,0.6635303959742034,0.89629081473062,0.11248878492677013,0.6943480938837272,0.2892391511888457,-241.0407125377854
865,72.33333333333333,-1.2388846121635346,0.8083914854082136,0.7018491685838426,0.8122453535911552,0.5432855203903229,0.6582858626471351,-1.166538905442203,0.8947212103326336,0.6865591658181456,0.8589497054176929,0.7489921142523187,0.6552412183943621,-1.2381605884089542,0.6573874278824798,0.0816088770382146,0.3956192789266658,0.3472512642266704,0.15301607280397608,-1.38265274281689,0.4283505240287233,0.6546985213854042,0.4403832501660786,0.3322286217768535,-0.11476826849412033,0.7059998316485493,0.7767481462885215,0.7390123556479685,0.39681299452310864,0.5359854615188044,0.20373405970694725,-18.008933371611334,0.6083066250534103,0.6686244861258946,0.9006158257169568,0.10365484985074194,0.6954441554728474,0.290363529412648,-245.70817058614875
866,72.41666666666666,-1.1972513397666833,0.8167621487433391,0.7038848944989324,0.8060139147201142,0.5456198106124442,0.6561893472130133,-1.1146027707462909,0.8936671805871317,0.6933829851044544,0.8562074878824734,0.7678545628051276,0.6528294097789543,-1.1900842406155077,0.6628473134614996,0.06630448027846456,0.38506356863499325,0.34378349603262354,0.16168402099467188,-1.3256512031946475,0.4373907729696854,0.6464548430588433,0.43529953989937487,0.3374785041948169,-0.1221621961254648,0.7063811404995735,0.7812963748975725,0.7349877799459743,0.3978521879253773,0.55314460148143,0.20169021559481243,-11.386897305617408,0.6082638677363879,0.6626136177947173,0.899852018132467,0.08611218132567945,0.6934672275021374,0.2850135015819001,-256.8206290976091
867,72.5,-1.1433931906221315,0.8136319976888577,0.6978224151120905,0.8007501967857821,0.5424460854489292,0.6638620683206669,-1.0658273794319826,0.8965164679221522,0.696729332580399,0.853425477964002,0.7911873199310989,0.648797341658878,-1.1357882900941279,0.6678322041280234,0.043985437582408624,0.38154140704166317,0.3514441124805957,0.16231136023205242,-1.2642324871235697,0.44518649426687185,0.6481364441993627,0.4284209451769475,0.3518801444997782,-0.12787191201098563,0.7090517990436669,0.7786345650164359,0.7319219305838081,0.40947810555386893,0.5536893701549571,0.20279025374027204,-32.7784978371394,0.6165343020349576,0.6626964894161826,0.9005985348113427,0.08166079611127305,0.6968165873824453,0.2755892982572187,-265.5515877732159
868,72.58333333333333,-1.0951132500333793,0.818200237012795,0.699861043165652,0.8014541022754498,0.5533635117545386,0.6673039708834435,-1.0174158251837435,0.8912680950201599,0.7005973632264414,0.8470033693235013,0.7975894266328303,0.6483448510588149,-1.0680758582638785,0.666541432355952,0.023250122247677606,0.37765298367789635,0.3468323461950731,0.16489834034162928,-1.2183998786635493,0.4409371755871522,0.6465425421211648,0.4263474810437917,0.35783215409664443,-0.1498967500107558,0.6972106621654571,0.7643619722140992,0.7392144377911283,0.41149055784608524,0.5586190196324435,0.2004344322073674,-32.21030113899315,0.6195165520169588,0.6656717962234816,0.8990545171058636,0.07750071084390801,0.7004915112207116,0.27449115053809353,-273.26534742086073
869,72.66944444444444,-1.051814611632223,0.8282660702273197,0.7046000904025305,0.7989255343700246,0.5503712549634271,0.660515000533794,-0.9689712101211332,0.8825210827017309,0.6957862304803762,0.848340855702773,0.8002599222248019,0.6396717753638469,-1.009750074936841,0.6683743294577533,0.005096904205914821,0.37759848930741735,0.3477474284351765,0.16564521127339563,-1.172756670827738,0.4538423032701875,0.6400723527417846,0.42647916333892266,0.36673314038080906,-0.12363604351276376,0.7006565822968136,0.7610778498994379,0.7388649317545757,0.40708935547210645,0.5449328000350341,0.2066230094292401,-1.7722732979494626,0.6106092382962129,0.6667382302474928,0.8952191048863938,0.08823194203665585,0.6992912738199741,0.2703192900628892,-273.61260995527846
870,72.75277777777778,-0.9985003773787653,0.8228286995887433,0.7096388675662211,0.8039643969440329,0.5608684790891426,0.6580951036232635,-0.915096644798822,0.8888744499255421,0.6994950862373326,0.8378376309242032,0.8025978443333801,0.628777952319451,-0.9624140783181218,0.6711302255844651,-0.018475849977229477,0.3669781159264478,0.34858858909466917,0.17095222310182012,-1.1207061655825599,0.4559013623284242,0.6343250905820798,0.4272160086953776,0.3913817067381481,-0.11268912543290709,0.6943884094168467,0.8173814493212141,0.7406730426177719,0.4016743093345835,0.5196299595119559,0.19695624420813335,-1.1915803147340451,0.6142109780325382,0.6674944803167775,0.892091436541375,0.05485450607927751,0.6910151486793584,0.26767394900884256,-272.19347839804607
871,72.83611111111111,-0.9457736575614049,0.8190873260975204,0.6953766844007969,0.8023705945656219,0.5658543467246251,0.6550442272224994,-0.8645952482065742,0.8903272137883805,0.6935230808497699,0.8386933888907577,0.8118022288968196,0.6180632200315036,-0.9050710150058529,0.6800084497256904,-0.029669777102093352,0.3575920567637111,0.3477550567019513,0.15841962602585286,-1.062251673847702,0.45331383644710666,0.6264999687662349,0.4243580345402181,0.37677645254502434,-0.10105532821499379,0.6932049910519056,0.7970720195680829,0.728638400481316,0.40304523056874214,0.4985097442405243,0.19263439571538887,-0.6045881040275312,0.6163203849317392,0.6669392320575789,0.8902706489773379,0.03336841923822581,0.6890624079940845,0.26555536009206204,-270.0762568775839
872,72.91944444444444,-0.8934375707968458,0.8222411494982439,0.6876128496509164,0.7925440324965541,0.5653280190422039,0.6435623191212447,-0.8134701477692512,0.8832783895251344,0.6944693631274828,0.83630782358599,0.8026721101652591,0.611127416966279,-0.8471240399911886,0.6826083297096006,-0.047486517335005377,0.3556405062804306,0.3416460584200651,0.1488476703689225,-1.0011965154961193,0.45347920798426833,0.6163961990217648,0.4173052590945228,0.3883159731682829,-0.10533398383074495,0.686705172275585,0.7693488075685835,0.7285606354027905,0.3948019305423801,0.4923713984261395,0.19185772349144675,-0.011262494465416495,0.6057360692456086,0.6638711678938253,0.8815558776188912,0.026373697656635983,0.6790323226554663,0.26556375656753173,-264.90205062915453
873,73.00277777777778,-0.8358952440300904,0.8162893682796515,0.6831466710618137,0.7856846166922105,0.5714886557936087,0.6406493278283447,-0.7561244793468224,0.8801269905087992,0.6889330803375975,0.8318806290740275,0.8078065207007236,0.6113703819504516,-0.7869763166583033,0.6823291922029313,-0.06952771420828299,0.3517236601703275,0.3426608200466855,0.1474366065789372,-0.9425440193540269,0.453396957970729,0.6146129916795098,0.41565770137339464,0.38579885996525287,-0.14372442377979336,0.6926877957087193,0.7812110580911454,0.7310393773967578,0.397144220855873,0.5022141643022873,0.19522648744584858,0.5884307713618533,0.5974566377719317,0.6674889670471273,0.8771462564087289,0.02627035735433529,0.6725241622509087,0.25909937222910684,-261.2485659948632
874,73.08611111111111,-0.7827498125344404,0.8176311796746221,0.6749774553793046,0.7871922538015941,0.5723354153099571,0.6397052025717401,-0.7051613872343547,0.8752720282504749,0.6769133782045748,0.8256114994995875,0.8058044913771274,0.6097919541710901,-0.7414310167843967,0.6871703627109906,-0.08619501462023549,0.3480417153596268,0.3447985660141344,0.14538668522828124,-0.8762975232009135,0.455266566110104,0.6155495556736377,0.4100153811859597,0.3912237002837494,-0.15022597908968077,0.6981517015193794,0.7838580137440878,0.7246742564347621,0.4000719133421657,0.5162372821305394,0.1849409478572348,1.1945260369089201,0.59688069385448,0.6673913055367828,0.8682409178076249,0.003258414227840291,0.667337195063909,0.25836244140951525,-258.4363104236583
875,73.16944444444444,-0.7276044199115008,0.8180657796601778,0.6823045083497861,0.7822668511673214,0.5702674545017602,0.6447298932984721,-0.6517840241620105,0.8703125123993691,0.6796094009102064,0.8165001290879667,0.7972650513802657,0.6059919731756629,-0.6892913205396933,0.6903311655776492,-0.11089006883516049,0.3457948700070512,0.3530585193893673,0.1394981570138197,-0.8238603737695289,0.4476875107787956,0.6162050985416407,0.39737831913536453,0.3783890774620729,-0.17523798031586307,0.6972957274228857,0.7968889149756175,0.7268649024453262,0.40318482006678064,0.5204399902005538,0.17740136537334783,1.8070577316755259,0.5984068373830156,0.6641768561797678,0.8632389927944393,0.006537884050356891,0.6682706880740634,0.25975319898035876,-255.59359247132997
876,73.25277777777778,-0.6656622180911771,0.8139923629574807,0.6873271347202323,0.7761083168256312,0.5720839288589231,0.6329233506746822,-0.5991955512950586,0.8582474507427906,0.6704202910936176,0.8157462121450447,0.7779872282078222,0.607770278872036,-0.636960416487438,0.693010923985351,-0.13561453048334443,0.340583323503824,0.35283990187398007,0.13617127275689603,-0.7640359267458892,0.4452592690259988,0.6201788264243417,0.3909465366187753,0.37249357082900725,-0.1651597575417038,0.6979187086817917,0.7917030000738285,0.7202109453139545,0.39528275332781354,0.5076215248300731,0.1784080010110286,2.4260603712064714,0.5972336647932923,0.6600442885907469,0.8605396108661136,0.007108782471780066,0.6681239069570538,0.25807188035211426,-251.1401218005122
877,73.33611111111111,-0.6115263673316738,0.8098101230318375,0.6806446382381993,0.7741165595063763,0.5689839924507432,0.6226855260856075,-0.5451991382338668,0.8464758492061588,0.666345189851267,0.8071494430572845,0.7627700476693698,0.607926711528473,-0.5850415015839012,0.6852089599550999,-0.16297005656106647,0.33420727647366855,0.348741933804205,0.12920628340333398,-0.7030275467692761,0.4507813165737006,0.6130699440658882,0.38312005582738307,0.3503357557038205,-0.17339064037848015,0.692819478105898,0.7858995051667061,0.7241120148831297,0.3891655256559326,0.4939811203649254,0.17436111615621785,3.0515685570916773,0.5899597690670522,0.6575922691820622,0.8533419000376705,-0.012428874981309358,0.6568961160846571,0.24691872147412708,-247.3284091806811
878,73.41944444444444,-0.5578000362194987,0.8105182520926937,0.674656321651826,0.7626914886330326,0.5805667979259104,0.6158163716355851,-0.4935979630139037,0.8447967118529953,0.6637832367369464,0.8033095162917294,0.7538125338863628,0.5968611117736347,-0.5383377811783718,0.6873245943464719,-0.18195830743059446,0.33546693077280976,0.3415638341509182,0.11300344002343371,-0.6580386074322392,0.44945312781667474,0.6168776548137553,0.3754988997463981,0.3423142033962667,-0.17592995796538116,0.685396866052242,0.7908776642221214,0.71796774095232,0.39023294981438167,0.48151800917902743,0.17246097256395576,3.683616976966137,0.5841837397320262,0.6584194611637477,0.851644986842216,-0.02147507290564145,0.6551865785247456,0.2508939588346209,-246.20956648815576
879,73.50555555555555,-0.49868640166945877,0.8109159410936397,0.670961486709829,0.7536330143226917,0.5816314965125083,0.6039158401480516,-0.43519521210573553,0.8422090408849277,0.6565335697617815,0.799826126396004,0.7705137092921459,0.5917733205965836,-0.4798524690131664,0.682957146857611,-0.19938094682018687,0.33496248948997,0.34770482051963103,0.10576299381197435,-0.5878724912805919,0.4598741758224893,0.6176011606187477,0.36928309215505395,0.34662748120658105,-0.1773770389695069,0.6856497004251044,0.7604367090478334,0.7223777532779698,0.3878848387989782,0.46163142167437865,0.174707832358384,4.3222404045099285,0.5867041628619325,0.6667245245435132,0.8504479963309404,-0.02582979602125316,0.6541945560412817,0.245997829460689,-243.04290670609737
880,73.58888888888889,-0.4411886489246617,0.8162023797324068,0.6671594341615029,0.7423410473860611,0.5779772380180124,0.5993838851655401,-0.37659408041503417,0.8345118366416893,0.6483953253942281,0.7852989679983187,0.7506725946319452,0.5770631793467766,-0.42598878722362016,0.6811059360252245,-0.22183964182409002,0.323094156946375,0.3513641091504953,0.1062851960882171,-0.5243325898134172,0.4668439323315025,0.6132396620349924,0.36907265762660624,0.3570741524254859,-0.15073121158586741,0.6863768066760094,0.7565758692914952,0.7147416815735066,0.399521005838113,0.4405205862810659,0.17510195803274275,4.967473699448215,0.5907196210764825,0.6673061161267574,0.8417500520731164,-0.07009302917149522,0.6569193090943235,0.2512305709182988,-240.69654392451014
881,73.67222222222222,-0.3863099715565172,0.8131767564508707,0.6686494637567288,0.7314154993274724,0.5732031708292926,0.5984204609496849,-0.3245977712825664,0.8313040976011171,0.6343676385600765,0.7797277358074626,0.756288208962877,0.5741305297340701,-0.3767499663380958,0.6771702792245896,-0.24153606290254176,0.3284621386957481,0.3577409149182997,0.11197029829589672,-0.45922230348305765,0.4775618677568608,0.6047923582199473,0.3602676215283308,0.34545277633418686,-0.16139180353738491,0.6829770078037184,0.7374943724406435,0.7158591555093383,0.4013412643927492,0.447784729457261,0.17784361244937336,5.619351807551249,0.5920286935413777,0.6655628895165582,0.8295502761560987,-0.08246475732303118,0.6599600968400169,0.2581924213122886,-234.30419334024114
882,73.75555555555555,-0.33425357146473195,0.8112382584350448,0.661430874245962,0.7272562823448709,0.5733084419126113,0.5952255224812197,-0.2594094964842021,0.830184820379157,0.627049642642449,0.7711121246128112,0.7557595696539418,0.5717752138287161,-0.3177392452779786,0.6805494926695514,-0.25587188388176973,0.32766664152431485,0.36203445133247575,0.10981855200323087,-0.38794504169512695,0.485627451184503,0.6086584469343972,0.3644680100215264,0.3347619082043777,-0.17255814207489334,0.685249124354237,0.7341914438227027,0.7199298047128505,0.4013454281564278,0.4622230756892191,0.17813305883971528,6.277909760634376,0.5954299559683034,0.6710934951136802,0.8270477891853261,-0.07594496556583302,0.6599161771306057,0.2580836192863705,-230.80977125698
883,73.83888888888889,-0.26962265887732106,0.8213860716150883,0.6645029633802431,0.7324633093298235,0.5862921968136244,0.5937990254599752,-0.19923247623091248,0.8185529997298595,0.6308404694818017,0.7784518292843182,0.7494856923860251,0.5671970740613684,-0.24815987135767315,0.678042891412519,-0.27304878195399396,0.3239078734507991,0.36544393053709223,0.11283020890291658,-0.33210422280850455,0.4894401503731595,0.6108371245424518,0.36827385006151114,0.3206000992982322,-0.1736295539771352,0.6917919744208082,0.7284663066049908,0.7135532587684125,0.4011333110552593,0.4610348474912872,0.18217056080430855,6.943182676558022,0.5917219806149411,0.6756965801165713,0.8248417102843189,-0.07613363911318638,0.6597868065144233,0.26410440402313273,-228.0541950852592
884,73.92222222222222,-0.20262045235059328,0.8268193806652991,0.6638650279111873,0.7312364938675125,0.5899535796573799,0.5943409263048804,-0.12986993916876494,0.8236076285453777,0.6355392493759229,0.7813465447725236,0.7614655911519012,0.5643959532230755,-0.18001510028460915,0.6782497893444719,-0.28106843767741907,0.32078604372642594,0.37496856331085293,0.11500552081212224,-0.2783032741353313,0.49819943175435044,0.6071275860115461,0.3604851693976302,0.34476589686840975,-0.17480536555076878,0.6966043736439197,0.7407181817947097,0.7117291472173728,0.4041047272479338,0.5002192654058935,0.18375638231279556,7.615205759227692,0.5909033362849573,0.6737707885213629,0.818131157094681,-0.08323076330168541,0.6579712402358984,0.26525501524403355,-224.72418334245395
885,74.00555555555555,-0.13305017876916192,0.8391373690041197,0.6685163635909945,0.7309757502367382,0.5908917331483157,0.5922511821539648,-0.07312512237893096,0.8295476978559708,0.6293451110799362,0.7761959661085478,0.7882982782562291,0.5681716944652858,-0.11310819615923991,0.679369499194957,-0.2983325349762424,0.3231013628349201,0.3756075590671051,0.12354473967250616,-0.21354563194101703,0.4979047604323856,0.6089290249124496,0.35790199657324406,0.3564578441580536,-0.17268490263035868,0.6914851352112995,0.7047462882389519,0.7170570995580605,0.40185949112571023,0.48697554800355314,0.18109078770391382,8.294014298593991,0.590772588328009,0.66891476112187,0.8101152457760974,-0.0946363235912373,0.6598687322355532,0.268135693209407,-218.07085565278163
886,74.08888888888889,-0.06631507334594197,0.8443392187941331,0.6776562651724412,0.7308809934099225,0.586905798570266,0.5907297508643556,-0.006201271377682435,0.8285721968300066,0.6240571818062965,0.7693997884040942,0.7849827643155536,0.5671241412998435,-0.051842431475043194,0.6794013325320878,-0.3278427611406528,0.31685404249250676,0.36556012585383446,0.12824811755019658,-0.1476347414442384,0.5009556001843682,0.6100406334192495,0.35552436092573814,0.34607448040079497,-0.1966674905783857,0.6864330698579155,0.6983498426246982,0.712136745245787,0.40579741731242364,0.4879029118828669,0.17857404168550564,8.979643670652605,0.5899282986397452,0.6677271355095902,0.8069930910063384,-0.09015030556505972,0.6600785351499995,0.27634667871845753,-211.19493274730306
887,74.17222222222222,0.006781620377854323,0.8452241109420684,0.6748840264088884,0.7249521390531061,0.5829949157864577,0.5887765910122776,0.04349835988360716,0.8238801127739572,0.6188745872247915,0.7643577068514451,0.7869180582583076,0.5566531375989936,0.005578912881480415,0.6821445997625444,-0.3530008068268262,0.310244295647911,0.3702254703536644,0.1311159066358045,-0.0835740568169351,0.5017514134601905,0.6038616023093686,0.35455229258652066,0.3342143408207462,-0.18415245428523758,0.6858469858659801,0.6915280594788183,0.7089677136928427,0.3999183206644838,0.4990005716705218,0.17880640933451067,9.672129337444316,0.597169025661799,0.6606065460737047,0.8049638059812547,-0.08937269492968208,0.6537999003119441,0.27908821310926213,-205.00553646392103
888,74.25555555555555,0.060036650532714245,0.838191225098792,0.6797989400542751,0.7175891035259429,0.5787582232395143,0.5819916618930573,0.11197050901846857,0.8142704311323978,0.6113964514625394,0.7586694167234697,0.8129031673248083,0.5509585275953768,0.07595254763081313,0.6737986101315738,-0.3764083660569293,0.308272336482358,0.37420279788385663,0.13994835924442048,-0.04056704118431273,0.4998916613825341,0.6009911209635503,0.36218582248101866,0.3196759566325047,-0.17813911816921701,0.6777256890649421,0.7020801511680682,0.7039496342684984,0.40002201627086914,0.49606774002128756,0.17438815609696764,10.371506847054976,0.593293324381799,0.6599516240010805,0.7992265024147798,-0.10110347751494382,0.6540320777501869,0.27536053825877504,-198.24318974738142
889,74.34166666666667,0.11484675692081942,0.8340397396593129,0.6790002978631189,0.7193918038817082,0.5833948579514437,0.5905749235211167,0.1738119052053309,0.8081421354880098,0.612221897103995,0.7541346133736186,0.7971370970672601,0.550840155882033,0.14827517510040888,0.6729626717229934,-0.4008671362191205,0.3049383804095721,0.3776913123963154,0.1401457278156119,0.021982833375152753,0.4965758037468723,0.5984283773658682,0.3628249823286823,0.2946578550411552,-0.171826806176535,0.6752679828314962,0.6692053278990935,0.7048821362990045,0.39970831945314067,0.48490362761802547,0.17771954778801802,3.9244118336155207,0.5728997463333576,0.6651609972762653,0.7907802905389348,-0.11694263927399798,0.645374316189618,0.280163896582817,-190.6588166492726
890,74.425,0.1842086710160536,0.8335688317627851,0.6782873905905221,0.7195601578672972,0.5915039555236536,0.59032633662998,0.2434192691875159,0.8052942075615834,0.6135500451909461,0.7545529922359213,0.7874188513497515,0.5496978674123996,0.21474348922469927,0.6762360914591847,-0.41997881806754667,0.3068426440757793,0.36809021647757756,0.15250826491342256,0.07667208582972332,0.5006032990214695,0.5977725581037224,0.356869804642984,0.3019585592422609,-0.1730148417813173,0.675872668089573,0.6775027977184302,0.699564849067597,0.3975770457654263,0.47590744317167843,0.17640085059189992,-2.610319982698,0.5709868395960837,0.6668332906814921,0.7938242791038157,-0.11489016628330556,0.6424258630512256,0.30049853103608715,-184.07374232802601
891,74.50833333333333,0.2511191159639973,0.8309776772925019,0.6782595079921638,0.7174940839232193,0.5932846501369422,0.5846458626722675,0.30458931327325556,0.799125627212008,0.6117800152225124,0.7515242488249936,0.7747474323482604,0.5371315075003095,0.2885541755450909,0.6920181751010972,-0.43714511572234527,0.30378534535970697,0.37059871134882566,0.16203622322638186,0.15669722619439339,0.5075736043473822,0.59902284836784,0.3575203227314163,0.3257765884218727,-0.13710254798559687,0.6775385433103528,0.6791717665125034,0.6879974018144848,0.4010280109944332,0.47167839342127543,0.17483233106195561,-9.180652795664477,0.5737531487955698,0.653967125796677,0.7919575753776052,-0.13714604474263986,0.6439859644520856,0.31396468511215625,-177.05329304891575
892,74.59166666666667,0.31657480658193643,0.8218654508759002,0.6793159388243025,0.7185935011836092,0.5967360745515,0.5855334638196972,0.3711187413356742,0.8014353724362837,0.6103109251551422,0.7520480787360344,0.7555218405506476,0.5349409218199976,0.34690391120997177,0.6917082272482487,-0.45856773666964046,0.3031667033725802,0.37101599686587766,0.1673298555674916,0.22485475553089623,0.5164861755384553,0.5963784319522766,0.35357657069549686,0.3197104577565303,-0.15708924731931873,0.6792644045122458,0.6834114380076213,0.6863794237368634,0.39686103115943605,0.4756156831339309,0.17961425612062232,-17.084750713017684,0.5851972151033977,0.6533611209994197,0.7905792851465696,-0.14151026097508984,0.6516538652053678,0.3305626028434676,-170.14379618405837
893,74.675,0.3753724493588525,0.8172313258845585,0.6750559708437792,0.7160583294762081,0.5890573601069118,0.5777891029630904,0.436604248812797,0.7946224193695122,0.6041418914026253,0.742724177644821,0.7465410747566611,0.5281259564060959,0.4031893649747049,0.6761055513387231,-0.4804483917615539,0.30638693845812504,0.3733412715191902,0.16338941487423717,0.29794116594768894,0.5181404670813257,0.5852384912544106,0.3514385834307613,0.3095586784132527,-0.14697426184034226,0.6878490452609125,0.6898210137699894,0.6795105439889053,0.40547592251228903,0.46851851510484843,0.18034689305943932,-24.09937775644638,0.5769175762371425,0.6500138914650031,0.7852885127150591,-0.15858280142704653,0.6440288088203372,0.3360925288013368,-163.80798021241316
894,74.75833333333333,0.4447087424554238,0.8122744744341978,0.6628788908080154,0.7162884893223884,0.587647636722153,0.5792127437123633,0.49504252270755045,0.7788857422849043,0.5996720288360762,0.7351522413077163,0.7360041320779349,0.522086457653631,0.4542071972016261,0.6682094496491737,-0.5065887952161893,0.29264627219256867,0.37497373243385956,0.1634151542085778,0.37135294059997503,0.5143359321354186,0.5824022072749527,0.3521063966267677,0.31271975754954295,-0.14555691313443575,0.685091256669252,0.6845996932056928,0.6669903916817671,0.40547250153741937,0.4623860901573119,0.16963050953904674,-30.95109786159414,0.5733127664603672,0.643124049166395,0.7752843609055059,-0.12416365266821923,0.6323100375023509,0.34295470809595485,-159.0269747197822
895,74.84166666666667,0.5089803757040315,0.8085940673846786,0.6605839844750112,0.707083901937134,0.5851060328955966,0.5782043503965302,0.5514302415877637,0.7600243135937745,0.5951004507839474,0.7233319655616622,0.7535100079379922,0.5158222723180309,0.5115540598600565,0.6656192232948189,-0.525190664617644,0.2927449273846362,0.37651257536962157,0.1676073267569547,0.439486553689683,0.5122720225329549,0.5770687596179378,0.34498004676709726,0.295792198313392,-0.14723652231527878,0.6817898273974022,0.6627466735607086,0.664618595883583,0.406650584951827,0.471217607142695,0.16866537358918282,-38.89607487805948,0.5681813165826224,0.6296902028742467,0.7663659310584204,-0.11285280139162761,0.632496792152858,0.3355493863763832,-155.65571039880984
896,74.925,0.5743840306087529,0.7983892743400074,0.6541705366033481,0.6928444892290464,0.5844316757050037,0.5717638880637093,0.608564075586155,0.7540371038455447,0.5846262690320242,0.7122630463241847,0.7352576960722386,0.506933247515121,0.5806265965262897,0.6657341722294445,-0.5538557209160024,0.28268312807555457,0.3769569947208494,0.17536618583029,0.4965384704654823,0.510348188778941,0.569037326490728,0.34205957112935426,0.2847744998432736,-0.10881241002446201,0.6771435436527437,0.6666611499209038,0.6553947856194717,0.40180998970508275,0.49041226294045714,0.1606517536086888,-49.03247256939591,0.5567217539594503,0.6231109581568923,0.7529323230323995,-0.1074502344136,0.6277883123694004,0.33767680983055587,-149.72951904898372
897,75.00833333333333,0.631516380345365,0.783859263648329,0.6384378309521872,0.6823701738003514,0.5826236908075306,0.5616913224811115,0.6734406864003506,0.737123081727737,0.579848593823421,0.691945179593394,0.7202461885279658,0.5114192307211246,0.6324214423835913,0.6503535952454054,-0.5865856884273422,0.2624610995390476,0.3695061835165554,0.1746919848639806,0.5575051472227701,0.5115638800511753,0.5591070847040123,0.3333450077851584,0.2746651572681449,-0.06428389643148945,0.6689511891898993,0.6813423152120337,0.6455185898715254,0.3945505329793385,0.4761692524581418,0.154589918365502,-56.728654613111715,0.5419326024923828,0.611184917380348,0.7403826352041233,-0.16915593867377662,0.6161838364456138,0.3453372251852841,-145.07153357663435
898,75.09166666666667,0.6883740897613447,0.769203202401935,0.6297851502812698,0.6852608789468855,0.5844812024397256,0.5551866201350525,0.7340567272928762,0.7298812140659838,0.5763665338585913,0.6783780614479797,0.6828744756643548,0.5070800697726618,0.6941352242222133,0.6540767899736233,-0.6101822948337314,0.2556790682813455,0.3627593334203939,0.1755849774179018,0.6111830313036799,0.511118544200248,0.5524772096718071,0.32483639560015753,0.30586266170744947,-0.0568503012337733,0.6608115453107322,0.6949893601997408,0.634189637578825,0.39107203218931624,0.4740877686313787,0.1496801369966632,-66.01338460067021,0.5266123826289402,0.5973106797083155,0.7355159644683533,-0.15496990123510965,0.6100826013712264,0.3405308797062469,-141.12228799493397
899,75.17777777777778,0.7585538153758691,0.759420256437255,0.6232117763509182,0.6751165286581091,0.5792033334175314,0.5570497482309416,0.7974088430911523,0.7295104658240228,0.5669791962953143,0.6607613880472155,0.6647415461524687,0.5027156128667509,0.7533645604393775,0.6473030528835836,-0.6306472711832259,0.25533726204117513,0.3679156347306539,0.18984541717640985,0.6793685610970809,0.5046116277495405,0.5469468754114564,0.3245337742340182,0.3159655002711147,-0.07491094365664094,0.6493233908643465,0.6406014734895555,0.6298075576374245,0.39117430498230843,0.5041670024238818,0.15152267900830982,-75.43202603748958,0.519759611362632,0.5880868411021802,0.7269314062379362,-0.1612921092838611,0.6094838428320598,0.3406580211980031,-136.1447174238984
