,E007_Time[h],E007_6803_deltaKaiA3_rep1,E007_6803_deltaKaiA3_rep2,E007_6803_deltaKaiA3_rep3,E007_6803_deltaKaiA3_rep4,E007_6803_deltaKaiA3_rep5,E008_Time[h],E008_6803_deltaKaiA3_rep1,E008_6803_deltaKaiA3_rep2,E008_6803_deltaKaiA3_rep3,E008_6803_deltaKaiA3_rep4,E011_Time[h],E011_6803_deltaKaiA3_rep1,E011_6803_deltaKaiA3_rep2,E011_6803_deltaKaiA3_rep3,E011_6803_deltaKaiA3_rep4,E011_6803_deltaKaiA3_rep5
715,59.79138888888889,-0.2066221665153212,-0.3443339392058549,-0.3375691716457074,-0.4331336081683956,-0.3923297832486914,59.79166666666666,-0.5046768038260988,-0.5180829600776684,-0.4525902523940911,-0.5449881739614166,59.79166666666666,0.0439025875365295,0.1462172145928029,0.087636827961444,0.1228528717444058,0.1375957212762286
716,59.87472222222222,-0.2039391763707404,-0.3428667415149402,-0.3310706488867567,-0.4355854548980066,-0.3916733767132292,59.875,-0.4960589875209181,-0.5113049802506515,-0.4489828214342518,-0.5325395317272956,59.875,0.0119821108837212,0.1748329118830456,0.1017027393265903,0.1389418141861736,0.1511135426451609
717,59.95805555555555,-0.1991324559992877,-0.3415333123491756,-0.3236907495054289,-0.4357666536190042,-0.3931333720154419,59.95833333333333,-0.4908078317103677,-0.5126465356526386,-0.4387711426591014,-0.5240620607389201,59.95833333333333,0.0071191077966174,0.1902049077833128,0.1185367227433301,0.1518208693826003,0.156014633908493
718,60.04416666666666,-0.1960024227225308,-0.3351342845222972,-0.3192300794481737,-0.4314777703411083,-0.3831103403051453,60.04166666666666,-0.4887241135959981,-0.510908484114214,-0.4245558229219207,-0.5117564590296348,60.04166666666666,0.028114257365975,0.1965337384714341,0.1281393642970307,0.1502905785605859,0.1664995625232895
719,60.1275,-0.1933494957906187,-0.3214702928281018,-0.3156892466973297,-0.42731937270665,-0.3776048545637054,60.12777777777777,-0.4742086128321174,-0.4940916869199753,-0.4159374703318533,-0.5046234264946805,60.125277777777775,0.0403682411654623,0.206619943770351,0.1337112537744156,0.1643514863651174,0.1769688994852778
720,60.21083333333333,-0.1863740963822773,-0.2907419740404429,-0.314868861271125,-0.4200920299905714,-0.3816174896040378,60.21111111111111,-0.4606621115257972,-0.4841970088085275,-0.4033166942538982,-0.4918636648911917,60.21111111111111,0.1098817432516595,0.2150640671481294,0.1388529846635697,0.1734041408592591,0.1828232193288456
721,60.29416666666666,-0.1838766476048126,-0.2971499669132298,-0.3085695352236787,-0.4071963131004257,-0.3697488220706061,60.29444444444445,-0.4446853942368618,-0.4838253179724882,-0.389094105308915,-0.4804778778381996,60.29444444444445,0.1496554501640563,0.2238666557179515,0.1479651541539318,0.1840490935241658,0.1996631001270465
722,60.3775,-0.1784575744941078,-0.2918949121804291,-0.297391882644999,-0.3982327945763772,-0.3623994304394217,60.37777777777777,-0.4306792479778976,-0.4709774860584861,-0.3790703153736152,-0.4684667708166268,60.37777777777777,0.1942900509250481,0.2330282602381128,0.1512483631363045,0.1926868992590679,0.2062891234916016
723,60.46083333333333,-0.1737173040146269,-0.2923774525560645,-0.2861365196609848,-0.3892020485912012,-0.3541698950180473,60.46111111111111,-0.4146444622142472,-0.4610543881671589,-0.3666459375805735,-0.4550310511692914,60.46111111111111,0.241386237039948,0.2349494351120283,0.1599032162028425,0.1991181163812851,0.2199018745728883
724,60.54416666666666,-0.1650562650594101,-0.3001982327342193,-0.2880040644334236,-0.3835046509502846,-0.3482607979455941,60.54444444444445,-0.3975818288640168,-0.4436569028531545,-0.3580215863182221,-0.4437714281009079,60.54444444444445,0.2933447024969738,0.2340307383882343,0.1685303216470641,0.2035433066262172,0.2251019420599552
725,60.6275,-0.1614748884500785,-0.2831578993890309,-0.289995137159993,-0.3747411790916264,-0.3482727231927232,60.62777777777777,-0.3896921422980675,-0.443585912125132,-0.3517978772308495,-0.4368886126780843,60.62777777777777,0.3253661437672557,0.2480727317603809,0.185930291463842,0.208163035147343,0.2310899181805088
726,60.71083333333333,-0.1597736069368325,-0.2820571011746959,-0.2847103600742612,-0.3667122120858344,-0.344406256561643,60.71111111111111,-0.3787761993400191,-0.4304423014457614,-0.3481754272186018,-0.4337833178293215,60.71111111111111,0.3752512598048318,0.2584759805672393,0.1953037413494122,0.2133778705162357,0.2372663987009231
727,60.79416666666666,-0.1573528551984488,-0.2918964887254696,-0.2749503574456863,-0.3604183306361288,-0.3354619856861138,60.79444444444445,-0.3710347992662524,-0.4196269597317235,-0.334154854437485,-0.4266562583450179,60.79444444444445,0.3612007520466515,0.2618410537926949,0.2004512907013623,0.2205883847225405,0.2404319829262342
728,60.88027777777778,-0.1508130698422867,-0.2674767146556609,-0.2603157555796146,-0.352260117078341,-0.3298405000314416,60.87777777777777,-0.3734687438059051,-0.4107407793537083,-0.3279367782993612,-0.4133081508774655,60.87777777777777,0.4300153244125753,0.2577685240657506,0.2105735626186436,0.2269951531739915,0.2533872737001424
729,60.96361111111111,-0.1441546894042808,-0.2563984335596398,-0.2554071828172836,-0.3448381553809131,-0.3219423908944834,60.96388888888889,-0.3702788371408745,-0.3999846561364171,-0.3203218194719525,-0.3981397139408489,60.96138888888888,0.4944956833053702,0.2662589676605301,0.2178711839015614,0.2307987546964037,0.2593328774050134
730,61.04694444444444,-0.142178154348946,-0.2320623020118329,-0.2498252695358202,-0.3451530311448986,-0.3143682514036454,61.04722222222222,-0.3612658859058182,-0.3941594893585614,-0.3123105998788369,-0.3865516679112489,61.04722222222222,0.4742425376107204,0.272712964496274,0.2295447850517837,0.2425997715336794,0.2674694039618738
731,61.13027777777778,-0.1422839070693784,-0.2256689785667207,-0.2409706481482426,-0.3486053316039628,-0.3019186765188824,61.13055555555555,-0.3510306991881491,-0.3844661817528635,-0.3039037426994517,-0.3739447350266415,61.13055555555555,0.5104565986972128,0.2973310981373395,0.2427950002723344,0.2445987893478005,0.2741974668304171
732,61.21361111111111,-0.1414723918872478,-0.1990191237588452,-0.2382439531034551,-0.340195645624381,-0.3017942630316987,61.21388888888889,-0.3345740885280434,-0.3709056395060566,-0.2905018723690912,-0.3615196393868957,61.21388888888889,0.5577385804163479,0.3053139557932018,0.2612224674675952,0.2509963972188305,0.2891176830089991
733,61.29694444444444,-0.1481440550528084,-0.1915134001028035,-0.2264458208862562,-0.32892456370504,-0.2937956095651481,61.29722222222222,-0.3328968679184315,-0.3536787722588849,-0.2837056145789077,-0.3480771069537764,61.29722222222222,0.627489199102536,0.3182621283184521,0.267227828243307,0.2641931876449181,0.2968306730346377
734,61.38027777777778,-0.1438993447448878,-0.1975524720932513,-0.2221768900173323,-0.321792677977438,-0.2911233165738327,61.38055555555555,-0.3161998538050061,-0.3393864931061017,-0.2781155962759103,-0.3370178655509426,61.38055555555555,0.6691091735730962,0.3301762102128025,0.28441172790657,0.2697897565422946,0.3109370609830161
735,61.46361111111111,-0.141338711070896,-0.1857370062049005,-0.217837801053259,-0.3124005822056839,-0.2883779863439043,61.46388888888889,-0.3000838650862168,-0.3370297185964704,-0.2659324456629693,-0.3195426448639478,61.46388888888889,0.6853992251282583,0.3428567996210807,0.3163748154658402,0.2805867032452753,0.3144374744684832
736,61.54694444444444,-0.1318626060668215,-0.1724676708925198,-0.2148291965865026,-0.3079488717864988,-0.2841602229930641,61.54722222222222,-0.2839497231132735,-0.3324093687327661,-0.2481567921988087,-0.3072521764402399,61.54722222222222,0.7043600775511623,0.3407044983332337,0.3235177436309334,0.2861846305062582,0.3299325446440504
737,61.63027777777778,-0.13187148369723,-0.1651451365909383,-0.2119517212454185,-0.3050381437492142,-0.2736706324705614,61.63055555555555,-0.2655982516901433,-0.3203263669717745,-0.2285892665980148,-0.2991471936891617,61.63055555555555,0.7453924571078566,0.3477199117843263,0.3350411688130248,0.3017841444957256,0.3362229062013899
738,61.716388888888886,-0.1187657998552687,-0.1619700757150382,-0.2104060216942538,-0.2968689967557724,-0.2641098225571955,61.71388888888889,-0.2552302770735529,-0.2981816402242913,-0.2204305008310305,-0.2814284318819506,61.71388888888889,0.8156970925473039,0.3535036490545365,0.3413457511246452,0.3107858548022401,0.3447091973708417
739,61.79972222222222,-0.1149460123626615,-0.1531431626597599,-0.206792746633143,-0.286642031100727,-0.2560784028653138,61.8,-0.2326466279729889,-0.2779761188551236,-0.2042811281241543,-0.2544966281517379,61.7975,0.7956747151013739,0.3612563228691663,0.3548321543796863,0.3153903744324524,0.361192059921408
740,61.88305555555555,-0.1070125809697113,-0.1468650738001053,-0.2029125467981107,-0.2777578487112428,-0.2457769848388148,61.88333333333333,-0.2154481355506941,-0.2653107366830874,-0.1945417829595456,-0.239552521493551,61.88333333333333,0.7783260584848453,0.3709785495986312,0.3695010460933953,0.3205983198110895,0.378472139160756
741,61.966388888888886,-0.0939659673553019,-0.1319364874911286,-0.1977660749610733,-0.2728170531470963,-0.2378061817531455,61.96666666666666,-0.1990356334216714,-0.238986430981011,-0.1798131010752197,-0.22719685276431,61.96666666666666,0.8402518588954107,0.3894709492584655,0.3881530974823818,0.323210310780967,0.3871500839352144
742,62.04972222222222,-0.0916066351268928,-0.1257580840679462,-0.191753985929836,-0.260820249600674,-0.2341666087152993,62.05,-0.1832099576536846,-0.2284041424757322,-0.1772957194650498,-0.2120303646828308,62.05,0.8520528550136695,0.4207341455093221,0.4019889834646074,0.3270269706029822,0.3918265466297772
743,62.13305555555555,-0.087535049820524,-0.1237305458457239,-0.184076936548093,-0.2477680448969753,-0.2262588826638217,62.13333333333333,-0.1671719467672527,-0.2153648153481003,-0.1697902763787672,-0.1974538018298234,62.13333333333333,0.8555297880031313,0.4347687656569694,0.4080093826593987,0.3322489259561135,0.3989021831681056
744,62.216388888888886,-0.0773516789008159,-0.1230545571196932,-0.17733558569543,-0.2400610474936079,-0.2184836223688075,62.21666666666666,-0.1647224417356561,-0.208869397232973,-0.1600974113219641,-0.1782679106478924,62.21666666666666,0.8584834015102174,0.4457754406522957,0.4114149773874375,0.3432768069374268,0.3985776530125181
745,62.29972222222222,-0.0666569917609645,-0.1139308041651383,-0.1701305942873217,-0.2336998674807936,-0.2112414484318982,62.3,-0.1538622859849327,-0.202118839219222,-0.1488177650560888,-0.1678734394415375,62.3,0.8223144416642576,0.4489548050913065,0.4244064536707629,0.3459112470620668,0.3964536191639981
746,62.38305555555555,-0.0670514597227453,-0.1057599752374027,-0.1640626252751316,-0.2200851165813649,-0.2067329832862874,62.38333333333333,-0.1463923253938797,-0.1993140958497241,-0.1381519795984436,-0.1634711383771526,62.38333333333333,0.8550236570774932,0.4713074972151246,0.4347845012327753,0.3599528832632612,0.4005307481621959
747,62.466388888888886,-0.0567355560365162,-0.1047427605718859,-0.158132343646114,-0.2072174081507635,-0.1983588511967157,62.46666666666666,-0.1415134082940549,-0.193856125121373,-0.1259006982221947,-0.1562617594830244,62.46666666666666,0.9250117988450748,0.4834341589099908,0.4457498134982279,0.3640023558923261,0.4032097100854277
748,62.5525,-0.0531097558812105,-0.037079852384047,-0.1523404164234126,-0.1994973571770439,-0.1921196782594729,62.55,-0.1260263854697699,-0.1791458884850692,-0.1142645654563628,-0.1448460566493384,62.55,0.9760796205450644,0.491335435707263,0.4533030875932389,0.369260308718655,0.4132911785506669
749,62.63583333333333,-0.0405745363643406,-0.0679719448694003,-0.1436875126660614,-0.1895255802808723,-0.1870160924023987,62.63611111111111,-0.114932110158101,-0.1681843508457228,-0.0972442270858269,-0.1316247856281718,62.63361111111111,1.0380278782384316,0.5028119767834157,0.4640450243452813,0.3859273889297279,0.4185758307135565
750,62.719166666666666,-0.0337303765219998,-0.0400197342035163,-0.1371743034689843,-0.1833026957155225,-0.1814487233848826,62.71944444444444,-0.1046314380488779,-0.1601724805622575,-0.0862403301513236,-0.1087987040334963,62.71944444444444,1.055057330469055,0.5084644349600449,0.4659763282831864,0.3984042471311071,0.4246643472683992
751,62.8025,-0.0311777573188574,-0.0274239185420241,-0.1328014619629949,-0.1710293233668833,-0.1816182027978608,62.80277777777778,-0.0847252272846951,-0.1553112494476039,-0.0736535229494498,-0.0991685713411778,62.80277777777778,1.058768738263729,0.5238934667038602,0.4684977076371446,0.4044915373464371,0.4317574124481622
752,62.88583333333333,-0.0303171616481644,-0.0201851980206117,-0.1279696633147968,-0.1671060847534526,-0.1745251640638214,62.88611111111111,-0.0782143384608995,-0.1424016327687076,-0.0668844550326596,-0.0789351488889787,62.88611111111111,1.0473628651321525,0.5308997321266922,0.4692098743387045,0.4131899170174486,0.4338557140244792
753,62.969166666666666,-0.0267490743317462,-0.0189042747550217,-0.1218795847269849,-0.1623336030263406,-0.1661702424367997,62.96944444444444,-0.0726996346256025,-0.1268446092465217,-0.056733777209263,-0.067099199876555,62.96944444444444,1.0590404770669366,0.5326838949854873,0.4761135440207716,0.4235000470039498,0.4403599433076455
754,63.0525,-0.0276739821200136,-0.0121818528410573,-0.1253319054380394,-0.1499125029692673,-0.1635540750023831,63.05277777777778,-0.0581819812796707,-0.1192411610560105,-0.0516021415434286,-0.0576614893654557,63.05277777777778,1.0262023425436049,0.5406466226823083,0.4942094360176112,0.4266225915838371,0.4492707951466208
755,63.13583333333333,-0.0232923736919509,-0.0040186383545744,-0.1181273067223345,-0.1416434109985668,-0.1536773006777038,63.13611111111111,-0.04206224637673,-0.1107922738261498,-0.0422902013551836,-0.0436227842791277,63.13611111111111,0.9850492325205862,0.5315885862643397,0.4990982733648469,0.4275582184530894,0.4607889679290305
756,63.219166666666666,-0.0170047396551218,0.0113846606485083,-0.1100664718901335,-0.135526955163181,-0.1501405602114449,63.21944444444444,-0.0303413003231672,-0.0966989366399235,-0.0283986112204118,-0.0239838534029088,63.21944444444444,1.0109819204392207,0.5397104604238796,0.5137807827994596,0.436907598725766,0.4651151635811608
757,63.3025,-0.0078115725456724,0.0374273341322203,-0.0963500862875879,-0.1229637651446635,-0.1439444961838388,63.30277777777778,-0.0226200159781261,-0.0855621420343254,-0.0175280269708573,-0.006345467384034,63.30277777777778,1.0184011822237622,0.552412923498345,0.527857694759789,0.4422714069340125,0.4728500875679619
758,63.38861111111111,-0.0019133668283247,0.0435086700805301,-0.0887788372967413,-0.1143544722571798,-0.1382897530066675,63.38611111111111,-0.0142992686535096,-0.0669828860003656,-0.0024791056941219,0.010291601268368,63.38611111111111,1.0403077962813705,0.5678966574702706,0.536129743385535,0.4512503210280548,0.4835944488930501
759,63.47194444444444,0.0044893811036199,-0.0417720455026516,-0.0883534143355247,-0.1070997094475061,-0.1261769769232638,63.47222222222222,0.001220063886022,-0.0575621679830584,0.0123474942663355,0.0257265781832739,63.46972222222222,1.0359025435021163,0.57256234796731,0.5389976665177517,0.4534450223762056,0.4965489600987032
760,63.555277777777775,0.0123961729282818,-0.0370155285934696,-0.0806745088577612,-0.0928001112950321,-0.1192068160085052,63.55555555555555,0.013537101423047,-0.0439009908814335,0.0261511133112012,0.0313586871277657,63.55555555555555,1.0831862072589824,0.5748106842622343,0.5532622056988555,0.4554561957648574,0.5033143372658619
761,63.63861111111111,0.0144065083951993,-0.0216224971481266,-0.0731428143531606,-0.0826563140117546,-0.1087799201688222,63.638888888888886,0.0220509612873873,-0.0358003610485269,0.0371310905852974,0.0415871500070311,63.638888888888886,1.0883595734078622,0.5720423592729326,0.5621241061726188,0.4664845293984846,0.4992913000141358
762,63.72194444444444,0.020319885325337,0.0264063288971181,-0.0609590263473275,-0.0758689554422845,-0.1042969411421922,63.72222222222222,0.0289607583561037,-0.0158612882913882,0.0422867639775913,0.0484111868643622,63.72222222222222,1.0468234302875536,0.5832580695624101,0.5803841168841724,0.4645307148996497,0.506480571501793
763,63.805277777777775,0.031735799611075,0.0362702276259495,-0.0527238424017515,-0.0662386750638431,-0.0917585324981434,63.80555555555555,0.0342656050534988,-0.0118847858710756,0.0510174701211949,0.0552300158811578,63.80555555555555,1.0057785687197691,0.581258515338789,0.588642990480006,0.4741954473089974,0.510282878425768
764,63.88861111111111,0.0392537452162217,0.0407684751419902,-0.0464379621138165,-0.0545661139862611,-0.0797653496377518,63.888888888888886,0.048564611351115,-0.0026718705026581,0.0657225443933586,0.0606428533769228,63.888888888888886,1.026225782009133,0.5962444004553111,0.5909014833079664,0.4778794250852517,0.5182989510216591
765,63.97194444444444,0.0512732141759998,0.0477003455688078,-0.0379020871167911,-0.0468519149519827,-0.0743180497936431,63.97222222222222,0.0528568847677407,0.0055764376447814,0.0754013209154763,0.0692489138092656,63.97222222222222,0.9879658659431746,0.6052164324103357,0.6023603554172599,0.4771833501052211,0.5205295230637264
766,64.05527777777777,0.0635936965970556,0.0608651110499159,-0.0319169210798379,-0.0346967223360625,-0.0592172920299919,64.05555555555556,0.0649415303694009,0.0216591149481558,0.0884531325530835,0.0758474097738996,64.05555555555556,0.987199618792336,0.596175322347339,0.6100203705584512,0.4813079276637987,0.5233753318648975
767,64.1386111111111,0.0672146806574589,0.0694620417487682,-0.0280831697080061,-0.0255011821461679,-0.0430637372425224,64.13888888888889,0.0826176507693647,0.0325751343303625,0.0950773109158589,0.086037552004647,64.13888888888889,1.0235278413099689,0.6037217850549148,0.6106822961834645,0.4798538664739628,0.5344371182767601
768,64.22472222222223,0.071335652606695,0.0766904058487592,-0.0278015407422385,-0.0082659420225722,-0.0336580481585071,64.22222222222221,0.0986843461281394,0.0363234652602892,0.1038731863576205,0.098418549373432,64.22222222222221,1.015151336732337,0.6160565389667754,0.6207469034455801,0.4886218786667704,0.5399156266895695
769,64.30805555555555,0.0733560967656778,0.0847494695532282,-0.0172727439593644,-0.000591651238166,-0.0282008893367675,64.30833333333334,0.1091407141534746,0.037903073752816,0.1186400879763309,0.114789608890287,64.30583333333333,1.0260709107786092,0.6251803061617527,0.6328149671994368,0.4922126797913635,0.5424116050322392
770,64.39138888888888,0.0728754955267372,0.0676384970854577,-0.0104974911721053,0.0083210393015527,-0.0136929271676769,64.39166666666667,0.119985850100365,0.0523129223688084,0.1315773436140941,0.1195499357033462,64.39166666666667,0.9874873716508707,0.6312938123637917,0.6442872660010313,0.5030269888149681,0.5543258047723523
771,64.47472222222223,0.0718933293536262,0.0625567506886728,-0.0112764962290709,0.0120714770584745,-0.0193348298731542,64.475,0.131418846771041,0.0609519702151226,0.1444842798571582,0.1344987330988526,64.475,0.914801530034113,0.6353977869419571,0.6463645821077217,0.4976655281228901,0.5614589809161534
772,64.55805555555555,0.0814090767815166,0.0597034906260388,-0.01101047501476,0.0174590078618776,-0.0131272675066697,64.55833333333334,0.1392387945149762,0.0754191729446085,0.1515602220359082,0.1446352025011537,64.55833333333334,0.8510141990962397,0.642692962910433,0.6608477014782205,0.5075290235185245,0.5702118920085493
773,64.64138888888888,0.0786222144170055,0.0596779751806662,-0.0061001454495637,0.0208829759084297,-0.0130709119532418,64.64166666666667,0.1406447812288827,0.0863134827560992,0.1652044942248764,0.1559585434727011,64.64166666666667,0.8209261944880601,0.6495800769285193,0.6669374137726027,0.5104182042233416,0.572985300133113
774,64.72472222222223,0.0817322169381059,0.0696794606556069,0.0014537725102381,0.0343427237621854,-0.0079664369294375,64.725,0.1456358923567218,0.0880338483944183,0.1816164192427342,0.1652679537140539,64.725,0.7681383343432961,0.661459869300633,0.6640345123522958,0.5155338028769021,0.5785799709120786
775,64.80805555555555,0.0891385570942547,0.0575072013738555,0.0170505568724756,0.0436375923545923,0.0063854820166249,64.80833333333334,0.1606112108896896,0.1159792151503836,0.1969953186522954,0.1817626290638752,64.80833333333334,0.7596514392785825,0.6733330839763123,0.6655397942800905,0.52707655553685,0.5869966735063488
776,64.89138888888888,0.0936407057063108,0.0683604496783505,0.0230894836090907,0.0593669209844838,0.0197841675052796,64.89166666666667,0.1771698173662226,0.1213485248607975,0.2219405127605156,0.1978417634989335,64.89166666666667,0.7464663323934602,0.6734004685502082,0.6668540603201326,0.537247201678903,0.5978361806154853
777,64.97472222222223,0.1004381316665539,0.0780384559319737,0.0323698266561329,0.0645300473180824,0.0274289403253134,64.975,0.184710789872001,0.1351407159084561,0.2332513206184975,0.2099045491341041,64.975,0.756383839270383,0.6830627742620929,0.6739781149379293,0.5406464841968731,0.6098992684777171
778,65.06083333333333,0.1089303019386845,0.0661404685175455,0.0336908579137637,0.0787263073890013,0.0379191194339585,65.05833333333334,0.2004332040399454,0.1437547232221407,0.2495270600214789,0.2125501762223677,65.05833333333334,0.7070047879747134,0.6871207559968575,0.6749127663003447,0.5452751494026475,0.6171867168699341
779,65.14416666666666,0.1157166815578231,0.0688657338378335,0.0376518472462542,0.0927550355982392,0.0444540219569045,65.14444444444445,0.2105361330502178,0.1559894782766246,0.2529670475088423,0.2163778331548075,65.14194444444445,0.6951300090547242,0.6999751722845058,0.6838588262755991,0.5445339470262027,0.6238993091076919
780,65.22749999999999,0.1229967336305121,0.051213496315545,0.0430520624819847,0.1082155647141873,0.0526329631882884,65.22777777777777,0.2190186476302228,0.1648439090926695,0.2625705983641123,0.222986706460615,65.22777777777777,0.722160335541594,0.7028267853001631,0.684217110433275,0.5530236302155916,0.6282378320452098
781,65.31083333333333,0.1297699193347175,0.0599829983933319,0.0490907694134482,0.1257072258726238,0.069055256590696,65.3111111111111,0.2256798160546016,0.1745169402370271,0.2777370266149555,0.2373759808070854,65.3111111111111,0.6764966029494216,0.6906763608640704,0.6823884380443099,0.5593449555369561,0.6292030760753712
782,65.39416666666666,0.1404356979198227,0.0525734805337891,0.057567231797244,0.1322293485767155,0.0861202137951681,65.39444444444445,0.2241187041452413,0.1738074928224398,0.2814656450331822,0.2479448389996212,65.39444444444445,0.6743396492752054,0.6981246684415878,0.6799736320810019,0.5592986829745192,0.6301958351297199
783,65.47749999999999,0.1509935267066355,0.0563841812194528,0.0708807113540875,0.1361812606970194,0.093827144601194,65.47777777777777,0.2367343752712697,0.1791144845076377,0.2923557651347411,0.2576924619817264,65.47777777777777,0.6186903149988602,0.6933724811431936,0.6717735192170073,0.5494855759305861,0.631016906678466
784,65.56083333333333,0.1526428610873806,0.0724143369527997,0.0774304677687972,0.1467622884714793,0.1063753569767145,65.5611111111111,0.2431258903490545,0.1906368294973384,0.3092066971797268,0.266018028835017,65.5611111111111,0.6307494430832075,0.6922205757244813,0.6629889298273361,0.5533064012255481,0.6372670917304857
785,65.64416666666666,0.1497831545257081,0.0750631822562559,0.089815758690306,0.1537717565054289,0.1143641570581217,65.64444444444445,0.2420923078422045,0.2145734385422542,0.3170177501723739,0.2737207167792091,65.64444444444445,0.6275178789739815,0.6944697325861653,0.6474206979883639,0.5587619290978766,0.6403471948333175
786,65.72749999999999,0.1464138585566881,0.0741299496721831,0.0910358397316581,0.1626089877715931,0.1229928491502601,65.72777777777777,0.2492326837615697,0.220523218939083,0.326188231861058,0.2827997011721276,65.72777777777777,0.634396470599825,0.6941207357740738,0.6472696614778182,0.5724529332041269,0.6354580240731605
787,65.81083333333333,0.1611344227868089,0.0822138697628884,0.1002899644700038,0.1674733036100828,0.1326607357264207,65.8111111111111,0.2565460716652417,0.2304850745305134,0.3355174487382985,0.290854155509699,65.8111111111111,0.6035860683722926,0.7043743729791554,0.64613666177479,0.5643801906189382,0.6410003910748834
788,65.89694444444444,0.1679442948939849,0.0885141711106235,0.103777384446606,0.1743640237283974,0.1367671174283497,65.89444444444445,0.2676315226585536,0.2326579057052242,0.3540047060407593,0.2956832514259582,65.89444444444445,0.5650875251858466,0.7056314355374769,0.6530225440597247,0.5673444818350314,0.6345751110020115
789,65.98027777777777,0.166442920627549,0.0926300803175787,0.1056973491668382,0.1774804662014278,0.1403112930662393,65.98055555555555,0.267488085394079,0.2346406093978828,0.3626493077492407,0.2924861586930449,65.97805555555556,0.5823016964178604,0.7150927184302207,0.6461281572144276,0.57154659076321,0.6349830025567418
790,66.06361111111111,0.167029743808254,0.1005608220058923,0.1122491061001823,0.1840219474714498,0.1412925596187391,66.06388888888888,0.2677148060716315,0.2456320790891448,0.3788505565886917,0.3038620452212028,66.06388888888888,0.6316294399286145,0.7163590202836899,0.6646543538220624,0.5719873047323669,0.6358248879799294
791,66.14694444444444,0.1641042063282763,0.0983056188176386,0.1220319006802309,0.189987782348132,0.144310212232944,66.14722222222223,0.2749107284382689,0.2430312048056578,0.3860077540281972,0.3094100770587823,66.14722222222223,0.6354716160613046,0.7062311433693007,0.6540019901671509,0.57386741448947,0.6381015930510945
792,66.23027777777777,0.1676657481512124,0.1086636914148426,0.1280449763046884,0.1927772840085301,0.1543635442244015,66.23055555555555,0.2828748937882888,0.2594368731200563,0.4039202002809858,0.3273294183922405,66.23055555555555,0.624429087642034,0.6899098936035903,0.6477719262355743,0.5757877141995746,0.6440139470884243
793,66.31361111111111,0.1773138073120792,0.1144342584794629,0.1322875743353687,0.1921897639970895,0.159651847077112,66.31388888888888,0.2898063409632284,0.2672479671509689,0.4117871943044301,0.3346192315461371,66.31388888888888,0.6197027199798177,0.6865960805482136,0.6457650257145691,0.5711490014458199,0.6461627829487635
794,66.39694444444444,0.1708478199173161,0.1302165367134092,0.1391589340981953,0.1984245322256426,0.1689744104435236,66.39722222222223,0.3037041063518695,0.2822633665630065,0.4260080338000441,0.3364786769831396,66.39722222222223,0.657093380866576,0.6918905174099432,0.6479821559927315,0.5733520772294234,0.6543489370276281
795,66.48027777777777,0.1724672201447826,0.1384097408385299,0.1532582928832015,0.2040808969734123,0.1743305221445364,66.48055555555555,0.310167223890232,0.2970819475667769,0.4349820152134848,0.3465069133040201,66.48055555555555,0.7234019405771452,0.692994021040668,0.6478241881600173,0.5799977459696917,0.6645732492591925
796,66.56361111111111,0.1761714402437592,0.1460130835966175,0.1643848859445323,0.2095581648870122,0.1829194681695025,66.56388888888888,0.3173947250615784,0.3109025829188704,0.4465084337345465,0.3623030972476567,66.56388888888888,0.7038292718692678,0.6873074119373921,0.6434919970077385,0.5742868155040131,0.6640365631162957
797,66.64694444444444,0.1781599105349498,0.1550257757494024,0.1745379465004394,0.2124556409804394,0.1943405326762239,66.64722222222223,0.3249856388964128,0.3143241419218714,0.4491865832971732,0.3736663836910304,66.64722222222223,0.649376249983598,0.6912315142422443,0.6417864610285711,0.5820200970878537,0.6719397256104425
798,66.73305555555555,0.173832059410477,0.0992470260785649,0.1801167057332871,0.2195726286350863,0.2015929979909537,66.73055555555555,0.3341389919724765,0.3141454904243562,0.4524157565794425,0.3819959256492307,66.73055555555555,0.6112437526436978,0.6971671557424661,0.6381084624165408,0.5851984053947686,0.6762835872917994
799,66.81638888888888,0.1719873133338857,0.1086760413857224,0.1863203927895504,0.2267084295997292,0.2042761446083948,66.81666666666666,0.3386538084147578,0.3205654908208828,0.4571952450035812,0.3868908742754512,66.81416666666667,0.5602326600560427,0.6989151678704177,0.639858887067037,0.5756225585163967,0.6758690022491978
800,66.89972222222222,0.176625096840143,0.101712026492437,0.1965482347798148,0.2362623439905328,0.2139892511917024,66.89999999999999,0.3443291098954815,0.3241830020520035,0.4683243387359548,0.3963503788609903,66.89999999999999,0.5095438549100177,0.694476385703577,0.6414386245768038,0.5748933779624534,0.6818968281101343
801,66.98305555555555,0.1811448325356336,0.1003541842402149,0.2031994567787738,0.2432336702910563,0.223931594572483,66.98333333333333,0.3399639156341193,0.3259968796042619,0.4706023266870724,0.4033735868352527,66.98333333333333,0.5265782223779153,0.6908516479645408,0.6284485682439482,0.5766116886607452,0.677967926040767
802,67.06638888888888,0.1835459410981666,0.1088017154905038,0.2054732818252329,0.2518217053522417,0.2293024497507927,67.06666666666666,0.3475572423973763,0.3434059755101861,0.4826284965115835,0.4003596437657494,67.06666666666666,0.5191366501149404,0.6948417970210192,0.6356896150679325,0.5757783189571549,0.6878831607459188
