,Time(h),6803_WT_rep1,6803_WT_rep2,6803_WT_rep3,6803_WT_rep4,6803_WT_mean,6803_WT_sd,6803_WT_reg,6803_WT_signal,6803_WT_smoothed,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiA3_reg,6803_deltaKaiA3_signal,6803_deltaKaiA3_smoothed,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiC3_reg,6803_deltaKaiC3_signal,6803_deltaKaiC3_smoothed,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiA3B3_reg,6803_deltaKaiA3B3_signal,6803_deltaKaiA3B3_smoothed,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiB3C3_reg,6803_deltaKaiB3C3_signal,6803_deltaKaiB3C3_smoothed,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA3B3C3_mean,6803_deltaKaiA3B3C3_sd,6803_deltaKaiA3B3C3_reg,6803_deltaKaiA3B3C3_signal,6803_deltaKaiA3B3C3_smoothed,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiB3_reg,6803_deltaKaiB3_signal,6803_deltaKaiB3_smoothed,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA3C3_reg,6803_deltaKaiA3C3_signal,6803_deltaKaiA3C3_smoothed,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA1B1C1_reg,6803_deltaKaiA1B1C1_signal,6803_deltaKaiA1B1C1_smoothed,6803_Wilde_WT_rep1,6803_Wilde_WT_rep2,6803_Wilde_mean,6803_Wilde_sd,6803_Wilde_reg,6803_Wilde_signal,6803_Wilde_smoothed
580,48.50555555555555,245.12,240.68,235.62,233.31,238.6825,4.573676721194887,239.89937589426475,-1.216875894264759,-1.2059678039621486,242.56,222.05,230.8,229.04,231.1125,7.375077541965235,231.51768022540085,-0.4051802254008042,-0.3603218093611606,253.57,225.04,227.35,230.53,234.1225,11.395940889193836,234.78359071435065,-0.6610907143506314,-0.5738165688897408,236.86,238.78,236.75,232.68,236.26749999999998,2.2229864484517203,236.84412176769277,-0.5766217676928066,-0.6020263934074139,235.86,225.54,232.19,237.04,232.65749999999997,4.481620103266232,232.6346476917269,0.02285230827306273,-0.2045717553028472,239.59,223.3,240.06,241.14,236.0225,7.3668051928906,236.92339645311054,-0.9008964531105327,-0.8454816776992636,220.34,222.83,229.87,218.75,222.9475,4.253024658992705,223.4488618659396,-0.5013618659396053,-0.4545969026720778,231.56,233.88,237.83,280.01,245.82,19.86647553040045,246.3147543089517,-0.4947543089517148,-0.5684022593962973,248.2,258.12,257.46,258.81,255.64749999999998,4.3262303163377736,255.57625209156362,0.07124790843633201,-0.333287250462141,304.72,1700.28,1002.5,697.78,1022.8281190471299,-20.32811904713025,35.77922061543305
581,48.58888888888889,245.69,240.82,235.36,233.4,238.8175,4.810012344058999,240.05981520611738,-1.2423152061173957,-1.0962544389865911,242.81,222.36,230.99,229.28,231.36,7.358087387358209,231.67392342448332,-0.31392342448326965,-0.3643013203731794,253.58,224.88,227.55,230.91,234.23,11.374201070844498,234.9375255649723,-0.7075255649722966,-0.589415006660958,236.95,239.16,236.95,232.34,236.35,2.48476357024164,237.0036801528965,-0.65368015289652,-0.6041623913966221,235.81,225.55,232.28,235.28,232.23,4.084843938267405,232.78839118150654,-0.5583911815065468,-0.2279809881260062,239.72,223.58,239.95,241.33,236.145,7.280489337949746,237.0871340910073,-0.9421340910072892,-0.8607936856949934,220.87,222.86,229.14,218.8,222.91750000000002,3.868748990306806,223.60192636787312,-0.6844263678731062,-0.4545609828218483,231.71,233.94,238.0,281.59,246.31,20.493361120128622,246.4742228136115,-0.16422281361150448,-0.5704297382938109,248.25,256.15,257.63,259.19,255.305,4.2126565252818775,255.74573402598392,-0.44073402598394473,-0.3198246684529312,303.69,1636.33,970.01,666.3199999999999,1023.2625370446418,-53.25253704464216,32.87762176728749
582,48.67222222222222,245.83,241.01,236.08,233.83,239.18750000000003,4.631513656462645,240.220279650592,-1.0327796505919897,-0.9851289179378404,242.91,222.56,230.84,229.04,231.3375,7.356855221492399,231.83025137241017,-0.49275137241013206,-0.3632405156251668,254.07,224.92,227.52,231.2,234.4275,11.558013183501737,235.0915703011847,-0.6640703011846757,-0.6083107194444393,237.12,239.15,237.0,232.74,236.5025,2.3342276559924464,237.1633808008153,-0.6608808008153276,-0.6091904873401534,235.82,225.65,232.35,237.69,232.8775,4.591662961281018,232.94222916668724,-0.0647291666872396,-0.24317216663439162,239.93,223.62,240.09,241.34,236.245,7.309461334462342,237.25100855635182,-1.006008556351815,-0.8761799248010128,220.87,223.19,231.45,218.73,223.56,4.820632738552064,223.75509966666033,-0.19509966666033113,-0.4613213669022622,231.49,234.33,237.97,280.79,246.14500000000004,20.13373971720108,246.6338427721908,-0.4888427721907669,-0.5798585633389209,248.74,256.68,257.62,259.08,255.52999999999997,4.012393300762022,255.91532233627507,-0.38532233627512547,-0.31571855924933806,305.56,1852.37,1078.965,773.405,1023.6809207797036,55.284079220296015,30.643142125821136
583,48.75555555555555,245.99,241.21,236.32,234.32,239.45999999999998,4.527212166444165,240.3807699477537,-0.9207699477537252,-0.8715919566172139,243.01,222.45,231.43,229.51,231.6,7.387618019361858,231.98666450071164,-0.38666450071160946,-0.36170232551933845,253.96,225.09,227.52,231.22,234.44750000000002,11.475054193771811,235.24572538885374,-0.7982253888537049,-0.624191672193064,237.36,239.19,237.3,232.84,236.6725,2.339459072093376,237.32322406612013,-0.6507240661201409,-0.612673535815182,236.31,225.69,232.71,235.39,232.525,4.161907615505178,233.09616203090144,-0.5711620309014298,-0.25914567339985745,240.22,223.85,240.11,241.49,236.41750000000002,7.276088836043722,237.41502011539586,-0.997520115395843,-0.8855156609945475,220.94,223.16,231.12,218.85,223.5175,4.646366187678284,223.9083820111581,-0.3908820111580889,-0.47162830278880835,231.66,234.4,237.95,281.72,246.4325,20.49492787862403,246.79361432868473,-0.36111432868472315,-0.6038763787936661,248.84,257.02,258.07,259.23,255.79000000000002,4.088012964754393,256.08501677816537,-0.29501677816537786,-0.31065617876776164,333.17,1591.39,962.2800000000001,629.11,1024.0832585342055,-61.80325853420572,28.64166866433949
584,48.83888888888889,246.21,241.63,236.58,234.26,239.67000000000002,4.621401302635384,240.54128682619483,-0.8712868261948321,-0.7613942793534512,243.32,222.95,231.41,230.0,231.92,7.320645463345429,232.14316324317414,-0.22316324317411937,-0.36531218271403854,254.09,225.44,228.17,231.67,234.84249999999997,11.329830923275074,235.3999912956716,-0.5574912956716208,-0.6444333316858999,237.49,239.26,237.68,233.08,236.87750000000003,2.297633293195407,237.48321030366975,-0.6057103036697457,-0.6232993915865721,236.15,225.95,232.83,236.24,232.79250000000002,4.18268080900277,233.25019015990225,-0.45769015990222406,-0.28590189311515435,240.43,223.82,240.62,241.67,236.635,7.413799633116613,237.57916903494024,-0.9441690349402442,-0.907988660801901,221.12,223.5,230.14,219.0,223.44,4.182989361688594,224.061773652186,-0.6217736521859984,-0.46804454031974185,232.15,234.38,238.33,282.3,246.79000000000002,20.620798966092465,246.95353762655438,-0.16353762655436066,-0.6161708283861395,248.66,257.12,258.41,259.59,255.945,4.295756627184552,256.254817107007,-0.3098171070070368,-0.30976228254847166,343.38,2114.22,1228.8,885.4199999999998,1024.4695391004434,204.33046089955621,28.536212845749382
585,48.92222222222222,246.61,242.28,236.69,235.0,240.14499999999998,4.603327600768823,240.70183102303537,-0.5568310230353992,-0.6502866190027154,243.44,222.98,231.54,229.73,231.92249999999999,7.375202963308877,232.29974803584025,-0.37724803584023087,-0.3746330221237447,254.28,225.57,228.21,231.47,234.88250000000002,11.392465437735591,235.55436849115665,-0.6718684911566118,-0.6631611665281999,237.72,239.48,237.64,232.87,236.92749999999998,2.4553143892381626,237.6433398685105,-0.7158398685105497,-0.6326934096068649,236.3,225.93,232.92,238.04,233.29749999999999,4.634891449645824,233.40431394156383,-0.10681394156383894,-0.3009412125939347,240.49,224.29,240.42,241.71,236.7275,7.199091522546443,237.74345558233492,-1.0159555823349244,-0.9274741912984595,221.36,223.86,230.6,219.27,223.7725,4.263656734541366,224.21527484252653,-0.44277484252652305,-0.4685078312960884,232.29,234.8,238.6,281.68,246.84250000000003,20.238498431207788,247.11361280872688,-0.27111280872685706,-0.6249295553104866,249.24,258.86,258.08,260.1,256.57000000000005,4.292842880889075,256.4247230777761,0.14527692222392655,-0.30859912575559645,351.48,2081.99,1216.735,865.2549999999999,1024.8397517811054,191.89524821889415,25.298785622558754
586,49.00555555555555,246.94,242.28,236.95,235.23,240.35000000000002,4.607803164198753,240.86240328392256,-0.5124032839225512,-0.5388947169485929,243.41,223.23,231.56,230.2,232.10000000000002,7.254216015531935,232.45641931700862,-0.35641931700856483,-0.38116528091906376,254.54,225.64,228.23,231.79,235.04999999999998,11.462419029157852,235.70885744665344,-0.6588574466534386,-0.6856256471514048,237.79,239.66,237.48,233.31,237.06,2.320118531454802,237.80361311587646,-0.7436131158764782,-0.6389184450162888,236.7,226.63,232.83,236.02,233.045,3.981460159288299,233.55853376588112,-0.5135337658811314,-0.32813902077074864,240.71,224.59,241.3,242.04,237.16,7.2725751972736585,237.9078800254789,-0.7478800254789056,-0.9420975201086876,221.35,223.51,230.12,219.64,223.655,3.9765091474809973,224.3688858369248,-0.7138858369247936,-0.4803309294816396,232.45,234.9,238.55,281.75,246.91250000000002,20.230217961010702,247.27384001759555,-0.3613400175955257,-0.6330902022269052,249.17,258.07,258.52,260.21,256.4925,4.302269023434028,256.59473444507245,-0.10223444507247058,-0.3066039631771321,315.69,1825.78,1070.735,755.045,1025.1938863892838,45.541113610715804,25.398772436876776
587,49.08888888888889,247.63,242.34,237.34,235.1,240.60250000000002,4.830271084525173,241.02300436303113,-0.42050436303112715,-0.43109432310208984,243.92,223.4,231.79,230.38,232.3725,7.385118059313602,232.61317752723403,-0.24067752723399036,-0.38565939852673636,254.72,225.76,228.35,231.78,235.1525,11.497324417011118,235.86345863533262,-0.7109586353325984,-0.7035772458131431,238.45,240.09,238.01,233.64,237.54749999999999,2.385438900915306,237.96403040118935,-0.4165304011893839,-0.6467873531427552,236.69,226.62,233.39,236.81,233.3775,4.135779098307837,233.71285002497004,-0.3353500249700365,-0.3423707087010454,240.83,224.42,240.58,242.23,237.01500000000001,7.298864637736481,238.07244263282024,-1.0574426328202258,-0.9626089154061341,221.97,223.7,230.13,219.64,223.85999999999999,3.8961198646858923,224.52260689208876,-0.6626068920887798,-0.4818890906029532,232.43,234.98,238.8,281.09,246.825,19.91237617663948,247.43421939501957,-0.6092193950195814,-0.6567154112616522,249.53,256.92,258.72,260.01,256.295,4.057021690846626,256.76485096312,-0.4698509631200256,-0.29377654922494145,323.32,1811.02,1067.17,743.85,1025.5319332484673,41.6380667515324,32.62818322041373
588,49.17222222222222,247.43,242.89,238.15,235.55,241.005,4.548128736084761,241.1836350230632,-0.1786350230632214,-0.31801119590163773,244.04,223.21,231.92,230.32,232.3725,7.4916532721422655,232.77002310932747,-0.39752310932742924,-0.3916783166296288,254.95,225.88,228.54,231.64,235.2525,11.55360414546041,236.01817253219116,-0.7656725321911427,-0.7185789365972308,238.13,240.0,237.84,233.76,237.4325,2.2766134388604526,238.1245920800587,-0.6920920800587212,-0.6529254895018577,236.71,226.64,233.44,237.75,233.635,4.340417606636493,233.86726311306742,-0.23226311306742864,-0.373699169561174,240.82,224.42,241.06,242.37,237.1675,7.38337786856396,238.23714367335614,-1.0696436733561534,-0.9845711459134272,221.88,223.95,230.86,219.54,224.0575,4.225957731686401,224.67643826668916,-0.6189382666891612,-0.49512007234935584,232.7,235.15,238.9,282.18,247.23250000000002,20.29740546843365,247.59475108232434,-0.36225108232432257,-0.6779928240070321,249.69,257.47,258.67,260.33,256.54,4.083148295127181,256.9350723857664,-0.3950723857663849,-0.29692913793475273,373.92,1755.8,1064.86,690.9399999999999,1025.8538831925425,39.00611680745704,30.72540239448126
589,49.25833333333333,247.79,243.05,237.74,235.87,241.1125,4.669059728681992,241.3442960352484,-0.23179603524839273,-0.20508360231308964,244.34,223.57,232.19,230.4,232.62499999999997,7.489561068580725,232.92695650835594,-0.3019565083559346,-0.39653497916674113,255.01,226.14,228.84,232.16,235.5375,11.442850114809684,236.17299961405217,-0.635499614052161,-0.7303186954136717,238.48,240.21,238.36,233.74,237.6975,2.399253790243957,238.28529850828156,-0.587798508281587,-0.6625207097968735,236.95,226.82,233.68,237.33,233.69500000000002,4.215272826283019,234.02177342653093,-0.32677342653090213,-0.37381229864837995,241.26,224.73,241.64,242.51,237.535,7.406843119710312,238.40198341663285,-0.8669834166328477,-0.9965469809022758,221.96,224.12,230.41,219.82,224.0775,3.959560423834948,224.83038022135943,-0.7528802213594525,-0.500586634372941,232.86,235.09,239.21,281.65,247.20250000000001,20.01830584115448,247.75543522030122,-0.5529352203012103,-0.694610081521406,250.0,258.85,259.15,260.34,257.085,4.1283077646900255,257.10539846648305,-0.020398466483102933,-0.2907489829661575,325.52,1816.69,1071.105,745.585,1026.1597275657991,44.945272434200554,29.560938869992025
590,49.34166666666666,247.86,243.44,238.05,236.53,241.47,4.4948025540617484,241.50498817934363,-0.03498817934364149,-0.09237481782971935,244.5,223.76,232.27,230.45,232.745,7.4900417221801945,233.08397817164266,-0.3389781716426146,-0.4026673323332045,255.06,226.07,228.67,232.27,235.51749999999998,11.495641293551225,236.32794035956488,-0.8104403595648751,-0.7434219999986549,238.49,240.27,238.47,233.9,237.7825,2.3576829197328473,238.4461500418427,-0.6636500418427361,-0.6708858699187645,237.32,226.87,233.63,237.95,233.9425,4.404130873396015,234.17638136383917,-0.23388136383917035,-0.3971479933808117,241.56,224.94,240.89,242.53,237.48,7.263411732787836,238.5669621327457,-1.0869621327456962,-1.007349190193471,222.17,224.19,232.74,220.09,224.7975,4.8092794418706895,224.98443301869582,-0.18693301869581608,-0.501101538288569,232.73,235.51,239.34,282.25,247.4575,20.224081406827853,247.91627194920767,-0.45877194920766096,-0.7050673243291863,249.97,259.27,259.1,260.77,257.27750000000003,4.268743228398725,257.2758289583654,0.0016710416345784478,-0.2973608376026118,299.2,2027.32,1163.26,864.06,1026.449458222918,136.81054177708154,30.130426047459963
591,49.425,248.51,243.56,238.32,236.36,241.6875,4.737485488104417,241.66571224363332,0.02178775636666421,0.023426873527774665,244.42,223.96,232.51,230.33,232.805,7.405317346339715,233.24108854876698,-0.4360885487669382,-0.40713832458027965,255.44,226.37,228.71,232.41,235.7325,11.580117389301368,236.4829952492048,-0.7504952492047995,-0.75338932991456,238.79,240.6,238.4,234.06,237.96249999999998,2.4011494643191176,238.6071470369147,-0.6446470369147549,-0.6774588259461746,237.32,226.95,233.73,237.51,233.8775,4.273694976247136,234.33108732559162,-0.4535873255916234,-0.4215191532975152,241.55,225.15,241.68,242.74,237.78000000000003,7.306527903183564,238.73208009233906,-0.9520800923390303,-1.0203530441568844,222.31,224.74,231.69,220.13,224.7175,4.343313107525176,225.1385969232574,-0.4210969232574138,-0.5067900476738687,233.16,235.71,239.25,282.17,247.5725,20.091603190138915,248.07726140876716,-0.5047614087671684,-0.7183021924208426,250.22,257.29,259.26,260.74,256.8775,4.033846644333423,257.44636361413274,-0.5688636141327681,-0.3002644547514376,319.09,2071.85,1195.47,876.38,1026.7230675289902,168.74693247100947,27.859121817000258
592,49.50833333333333,248.7,244.01,238.7,236.64,242.0125,4.7050259032230635,241.8264690249294,0.18603097507058045,0.14194567921126994,244.65,224.18,232.4,230.73,232.99,7.399787159101268,233.39828809156432,-0.4082880915642793,-0.40926090661535824,255.54,226.47,229.03,232.55,235.89749999999998,11.544196323261309,236.6381647652736,-0.7406647652735888,-0.7656586665499514,238.87,240.61,238.46,234.32,238.065,2.3079265586235698,238.76828984985767,-0.7032898498576899,-0.683489934145434,237.7,227.25,233.71,238.65,234.3275,4.486927540087982,234.48589171450874,-0.15839171450874878,-0.4509261800584345,241.63,225.08,242.17,242.69,237.89249999999998,7.406788693489229,238.89733756660647,-1.0048375666064822,-1.0237463137114657,222.39,224.76,231.3,220.31,224.69,4.128298681054951,225.2928722015659,-0.6028722015659065,-0.5025274280692359,233.52,235.4,239.58,282.77,247.8175,20.298685148304546,248.23840373816927,-0.4209037381692746,-0.7293148252528951,250.36,257.55,259.58,260.6,257.02250000000004,4.0002023386323815,257.61700218612816,-0.594502186128155,-0.29902208694382293,340.85,1945.96,1143.405,802.555,1026.980548359491,116.42445164050866,27.63603355832924
593,49.59166666666666,248.91,244.17,239.11,237.23,242.35500000000002,4.5568053502426435,241.98725932857099,0.36774067142901945,0.2566807981452252,244.88,224.04,232.82,230.9,233.16,7.512589433743868,233.55557725412632,-0.39557725412628636,-0.4129105314019622,255.69,226.56,229.35,232.5,236.025,11.546424771330734,236.79344939189906,-0.7684493918990359,-0.7809179931195833,239.1,240.79,238.87,234.33,238.2725,2.393891967069518,238.92957883721948,-0.6570788372194941,-0.6907295509705522,237.76,227.5,233.93,238.04,234.3075,4.25252498522936,234.64079493543176,-0.33329493543174826,-0.4747444774444138,241.78,225.27,241.77,242.73,237.88750000000002,7.295143504414422,239.06273482729048,-1.1752348272904662,-1.0390917703252507,222.77,224.7,231.44,220.61,224.88000000000002,4.054349516260278,225.44725912210583,-0.567259122105815,-0.5100639469778345,233.42,235.7,239.68,281.77,247.64249999999998,19.830471974968216,248.39969907606957,-0.7571990760695848,-0.7361053617479208,250.35,257.94,259.56,260.99,257.21,4.104978684475723,257.7877444263187,-0.5777444263187324,-0.3018209863348187,364.14,1942.5,1153.32,789.18,1027.2218941003098,126.09810589968981,43.615668140764384
594,49.675,249.43,244.59,239.65,237.31,242.745,4.669354880494736,242.14808396842486,0.5969160315751347,0.3729439207266725,244.96,224.0,232.83,231.17,233.24,7.536395026801611,233.71295649280063,-0.4729564928005832,-0.4197751541597452,255.83,226.67,229.27,232.95,236.18,11.562261889440153,236.94884961503527,-0.7688496150352467,-0.7991052946643916,239.3,240.95,238.92,234.45,238.40499999999997,2.407555814513967,239.09101435573564,-0.6860143557356865,-0.6922405330632275,237.75,227.27,234.17,237.23,234.105,4.1765146952931875,234.79579739532286,-0.690797395322871,-0.48828695135719874,242.02,225.52,241.46,243.39,238.0975,7.2954861901041195,239.22827214668277,-1.1307721466827723,-1.0435146860153508,222.91,225.11,233.71,220.65,225.595,4.943447683550421,225.6017579553246,-0.006757955324592941,-0.517837373865593,233.65,235.92,239.59,282.68,247.95999999999998,20.15733737377038,248.56114756058975,-0.601147560589768,-0.7429864402945477,250.76,258.89,259.74,261.01,257.6,4.0204912635149475,257.95859008629515,-0.35859008629515365,-0.3008484047033445,307.5,1891.31,1099.405,791.905,1027.4470986477204,71.95790135227924,76.8015319232244
595,49.75833333333333,249.66,244.72,239.52,237.32,242.805,4.783688430489593,242.30894376688505,0.49605623311494274,0.4862967288252259,245.13,224.23,232.92,231.08,233.34,7.537907534588097,233.87042626619117,-0.5304262661911342,-0.42448023236449084,256.19,227.02,229.29,232.88,236.345,11.64644688306266,237.10436592246245,-0.7593659224624322,-0.810158558051506,239.6,241.18,239.14,234.47,238.5975,2.500243738118347,239.2525967623294,-0.6550967623294285,-0.6978982372528373,238.05,227.7,234.06,236.92,234.18249999999998,4.01526073250543,234.95089950326516,-0.7683995032651827,-0.5142415098194297,242.35,225.53,242.62,243.44,238.485,7.4903354397516795,239.39394979762403,-0.9089497976240174,-1.0508903333479624,223.31,224.8,232.7,220.82,225.40749999999997,4.4439361775345025,225.75636897363222,-0.34886897363225505,-0.5239729801612094,233.49,236.04,239.95,281.7,247.79500000000002,19.709807837723833,248.72274932931748,-0.9277493293174666,-0.7458331987474581,250.81,260.98,260.14,261.38,258.3275,4.363240624810875,258.12953891727216,0.19796108272779914,-0.2929165934521844,287.61,2031.78,1159.695,872.0849999999999,1027.6561564084059,132.03884359159372,83.76038075422926
596,49.84166666666666,249.99,244.94,239.9,237.51,243.085,4.804812691458435,242.4698395548731,0.6151604451269046,0.601363395783073,245.22,224.48,232.87,231.46,233.5075,7.471229400172372,234.02798703515788,-0.5204870351578482,-0.43165122574811476,255.9,227.26,229.42,233.09,236.4175,11.43967738837071,237.25999880378697,-0.8424988037869628,-0.8240157719742411,240.01,241.15,238.94,234.63,238.68249999999998,2.466772942530384,239.41432641411166,-0.7318264141117014,-0.7031405205564434,238.23,227.63,234.36,237.71,234.48250000000002,4.2258808253428075,235.1061016704627,-0.6236016704626726,-0.5376085629746483,242.15,225.77,241.72,243.5,238.285,7.255323907311095,239.55976805350411,-1.2747680535041177,-1.0629064854383594,222.93,225.41,231.68,220.5,225.13,4.161063565964838,225.91109245140154,-0.7810924514015534,-0.5274085392561497,233.82,236.39,239.61,281.54,247.83999999999997,19.56454573967922,248.88450451930652,-1.0445045193065448,-0.7538957744273902,250.64,259.04,260.01,261.09,257.695,4.137248481781099,258.30059067008847,-0.605590670088505,-0.2949003036079841,352.17,1620.66,986.4150000000001,634.245,1027.8490622994454,-41.434062299445706,72.53959497189996
597,49.925,250.08,245.22,239.77,238.55,243.40500000000003,4.599839671118983,242.63077217183798,0.7742278281620409,0.7063305864149807,245.54,224.72,233.36,231.47,233.7725,7.514876495991132,234.18563926281686,-0.41313926281681895,-0.43760109629866023,256.41,227.07,229.46,233.22,236.54000000000002,11.679539802577851,237.41574875044148,-0.8757487504414417,-0.8377399269520991,239.81,241.33,239.41,234.64,238.79749999999999,2.5049288912063044,239.576203668381,-0.7787036683810343,-0.7065927401787919,238.28,227.56,234.57,237.27,234.42000000000002,4.18641254536626,235.26140431024027,-0.8414043102402464,-0.5400760230872967,242.7,225.82,242.36,243.45,238.58249999999998,7.378978164353112,239.72572718826194,-1.1432271882619596,-1.0684384159508995,223.17,225.53,232.78,221.0,225.62,4.433412906554049,226.06592866496823,-0.4459286649682264,-0.5379568265046475,234.15,236.43,240.29,281.18,248.0125,19.27461591705526,249.04641326707673,-1.0339132670767435,-0.7611743041211321,251.27,261.18,260.08,261.48,258.5025,4.208089679415113,258.4717450952064,0.030754904793552047,-0.2786117858212567,348.88,1531.6,940.24,591.3599999999999,1028.0258117483127,-87.785811748313,89.17292940395897
598,50.00833333333333,250.14,245.43,240.27,238.46,243.57500000000002,4.57237629685046,242.79174246575604,0.7832575342439592,0.8163849570082933,245.89,224.92,233.48,231.95,234.06,7.554419236446968,234.34338341454037,-0.2833834145403305,-0.44233030826030384,256.33,227.32,229.51,233.25,236.6025,11.585355788666996,237.57161625568472,-0.9691162556847065,-0.8511440153307701,240.09,241.65,239.8,234.81,239.08749999999998,2.567882152669785,239.7382288826237,-0.6507288826237457,-0.7158802535123123,238.34,227.9,234.8,237.76,234.7,4.149192692560804,235.41680783804372,-0.7168078380437313,-0.5493318045427136,242.82,226.38,243.59,243.64,239.1075,7.355410848484263,239.89182747638543,-0.7843274763854416,-1.079548899099021,223.28,225.48,233.79,220.89,225.85999999999999,4.857638315066284,226.2208778926306,-0.3608778926306167,-0.5436806192237016,234.48,236.82,240.22,282.07,248.39749999999998,19.547660186068306,249.20847570861397,-0.8109757086139973,-0.7694814240815263,251.41,258.92,260.21,261.92,258.115,4.014726018049055,258.6430019427124,-0.528001942712395,-0.2638007903663816,338.07,1643.93,991.0,652.9300000000001,1028.1864006928877,-37.18640069288801,77.1483883677296
599,50.09444444444444,250.47,245.66,240.93,238.62,243.92,4.554124504226907,242.9527512931311,0.9672487068688875,0.9255256553229332,245.65,224.91,233.66,231.56,233.945,7.490121828114683,234.50121995795678,-0.5562199579567481,-0.4535268281333533,256.45,227.26,230.02,233.54,236.8175,11.551286454330526,237.72760181460168,-0.9101018146016703,-0.8672285312821285,240.06,241.67,239.61,235.04,239.095,2.463234661984117,239.9004024145137,-0.8054024145137292,-0.7216909181371174,238.53,228.05,234.83,237.7,234.77750000000003,4.119595702250398,235.57231267143976,-0.7948126714397252,-0.5530638238471381,242.89,226.11,242.72,243.82,238.885,7.387524957656648,240.05806919291166,-1.1730691929116681,-1.0842382096452412,223.62,225.76,231.84,221.14,225.59,3.9615274831812077,226.37594041464985,-0.7859404146498485,-0.549267696693081,234.17,236.83,240.54,282.06,248.39999999999998,19.56484730326307,249.37069197937018,-0.9706919793702036,-0.7741922700274729,251.52,259.61,260.52,262.03,258.41999999999996,4.07640159945017,258.81436096231647,-0.39436096231654183,-0.2531545671416001,465.4,1776.02,1120.71,655.31,1028.3308255814413,92.37917441855836,71.16335067013664
600,50.17777777777778,250.99,245.99,240.91,238.86,244.1875,4.707634092620199,243.11379951899426,1.073700481005731,1.0388768205913994,246.0,225.18,233.79,231.75,234.18,7.529432249512573,234.6591493629506,-0.47914936295054283,-0.4595661246742456,256.79,227.58,230.16,233.65,237.045,11.601513909830913,237.88370592410354,-0.8387059241035321,-0.8800564708042405,240.42,242.03,240.01,234.91,239.3425,2.66815830677267,240.06272462191265,-0.7202246219126708,-0.7265250918210031,238.94,228.33,234.96,238.08,235.07750000000001,4.167627472555575,235.7279192301159,-0.6504192301158829,-0.5853349996277086,243.23,226.51,242.99,244.02,239.1875,7.329271365558794,240.2244526134268,-1.0369526134267908,-1.0951941229011597,223.61,226.03,232.34,221.46,225.86,4.075591981540838,226.53111651324988,-0.6711165132498758,-0.5455308401553169,234.57,237.31,240.91,281.93,248.68,19.328116824978064,249.53306221426325,-0.8530622142632489,-0.7829944771439217,251.62,261.82,260.84,262.24,259.13,4.365558383528958,258.98582190335276,0.14417809664720774,-0.23786036566902347,392.59,1479.99,936.29,543.7,1028.4590833726493,-92.16908337264965,62.47656960770598
