,Time(h),6803_WT_rep1,6803_WT_rep2,6803_WT_rep3,6803_WT_rep4,6803_WT_rep5,6803_WT_mean,6803_WT_sd,6803_WT_reg,6803_WT_signal,6803_WT_smoothed,6803_deltaKaiA3_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiA3_rep1,6803_deltaKaiA3_mean,6803_deltaKaiA3_sd,6803_deltaKaiA3_reg,6803_deltaKaiA3_signal,6803_deltaKaiA3_smoothed,6803_deltaKaiB3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiB3_mean,6803_deltaKaiB3_sd,6803_deltaKaiB3_reg,6803_deltaKaiB3_signal,6803_deltaKaiB3_smoothed,6803_deltaKaiC3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiC3_mean,6803_deltaKaiC3_sd,6803_deltaKaiC3_reg,6803_deltaKaiC3_signal,6803_deltaKaiC3_smoothed,6803_deltaKaiA3B3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3B3_mean,6803_deltaKaiA3B3_sd,6803_deltaKaiA3B3_reg,6803_deltaKaiA3B3_signal,6803_deltaKaiA3B3_smoothed,6803_deltaKaiB3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiB3C3_mean,6803_deltaKaiB3C3_sd,6803_deltaKaiB3C3_reg,6803_deltaKaiB3C3_signal,6803_deltaKaiB3C3_smoothed,6803_deltaKaiA1B1C1_rep2,6803_deltaKaiA1B1C1_rep3,6803_deltaKaiA1B1C1_rep4,6803_deltaKaiA1B1C1_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA1B1C1_mean,6803_deltaKaiA1B1C1_sd,6803_deltaKaiA1B1C1_reg,6803_deltaKaiA1B1C1_signal,6803_deltaKaiA1B1C1_smoothed,6803_deltaKaiA3C3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3C3_mean,6803_deltaKaiA3C3_sd,6803_deltaKaiA3C3_reg,6803_deltaKaiA3C3_signal,6803_deltaKaiA3C3_smoothed,6803_Wilde_WT_rep1,6803_Wilde_WT_rep2,6803_Wilde_WT_rep3,6803_Wilde_WT_rep4,6803_Wilde_mean,6803_Wilde_sd,6803_Wilde_reg,6803_Wilde_signal,6803_Wilde_smoothed
384,32.11666666666667,230.31,260.68,229.42,217.97,218.8,231.436,15.501905173235967,228.0724663281235,3.363533671876526,3.3039261478951962,215.32,204.36,204.54,204.78,213.78,208.55599999999998,4.920055284242238,208.14353138048432,0.4124686195156513,0.44483349598462274,218.44,214.95,211.14,244.02,203.52,218.414,13.728871184478354,217.65261807105108,0.7613819289489258,0.7073531121296803,213.17,210.58,212.52,221.4,218.49,215.23199999999997,4.04738631711874,215.67657458825525,-0.4445745882552883,-0.38115673383500936,224.08,215.74,221.9,221.46,229.74,222.584,4.517032654298617,222.24331439677985,0.3406856032201684,0.422261348518219,219.46,212.05,222.07,211.67,220.04,217.058,4.333420819629683,217.7775311773455,-0.7195311773455616,-0.5163305299122274,241.62,233.04,233.46,234.4,245.76,237.656,5.116708316877167,237.52362437572327,0.13237562427674782,0.07532925454781797,220.27,216.54,216.49,220.05,245.32,223.73399999999998,10.915637590173095,224.03856066683963,-0.3045606668396246,-0.3370564897448147,292.63,307.63,282.08,518.69,350.2575,97.6674345355196,467.54192065093525,-117.28442065093512,15.055632374004169
385,32.2,230.29,259.99,230.6,217.81,218.57,231.452,15.287535314758887,228.26720872999482,3.1847912700052077,3.1889931725155023,215.47,204.58,204.61,204.99,213.56,208.642,4.835334114619169,208.3203237977263,0.3216762022736801,0.42986426972842073,218.32,215.51,211.23,243.98,204.0,218.608,13.57385339540692,217.83432356469194,0.7736764353080802,0.6949298902302026,213.24,211.54,212.64,221.65,218.72,215.558,3.9279226061621983,215.84687309550793,-0.28887309550794793,-0.40017393476199303,224.52,215.71,221.0,221.52,229.76,222.502,4.606570958967197,222.42332689893425,0.07867310106577709,0.40747624764885265,219.88,212.06,222.5,212.06,220.47,217.394,4.4410881549458106,217.9496637313782,-0.5556637313782348,-0.5371175682741376,242.06,232.96,233.48,234.85,245.79,237.82800000000003,5.153140401735624,237.72972715786136,0.09827284213868431,0.06524954845649142,218.94,216.62,216.7,220.11,245.61,223.596,11.087525603127153,224.21443695579285,-0.6184369557928207,-0.3754869925495001,293.31,308.12,279.34,527.46,352.0575,101.77873608347672,467.9418913034589,-115.88439130345873,0.04852111137303439
386,32.28333333333333,230.48,260.35,229.99,218.1,218.94,231.57200000000003,15.316205012991968,228.46205609351836,3.1099439064817047,3.0774542455146747,215.93,204.36,204.91,205.11,213.77,208.81600000000003,4.979926103869414,208.4973339625546,0.3186660374454262,0.4097277845980535,218.61,215.55,211.56,243.98,203.7,218.68,13.601371989619281,218.01631111048746,0.6636888895125609,0.6751748258060175,213.42,210.87,213.04,221.7,218.97,215.6,4.055756402941377,216.01742239283456,-0.4174223928345766,-0.41789131306550176,224.31,216.06,221.92,221.77,230.03,222.81799999999998,4.5125221329097105,222.60357517671002,0.2144248232899766,0.3795559730214645,220.23,212.41,223.81,211.98,220.73,217.83200000000002,4.7650662115022095,218.12206388073102,-0.2900638807310431,-0.5550716117246589,242.21,233.39,233.87,234.84,246.23,238.108,5.170943434229385,237.93596289679766,0.17203710320235693,0.057886209947593914,220.73,217.14,216.86,220.33,245.85,224.18200000000002,10.949501175852713,224.39057582848196,-0.2085758284819164,-0.39037950753358003,291.53,308.99,280.02,528.82,352.34000000000003,102.411487880999,468.3412352679595,-116.00123526795934,-13.32970786784161
387,32.36666666666667,230.41,260.27,230.57,217.82,218.87,231.58800000000002,15.338751448537128,228.65700758151917,2.930992418480885,2.9664602083317595,216.07,204.65,205.07,205.17,213.82,208.956,4.9445711644186074,208.67456240252505,0.28143759747492103,0.3940735113590065,218.69,215.62,211.65,243.89,203.83,218.73600000000002,13.52653333267618,218.19858083584043,0.5374191641596057,0.657537790365305,213.51,210.87,212.9,221.74,219.08,215.61999999999998,4.09485042461871,216.18822313186888,-0.5682231318689146,-0.4270595225201808,224.84,216.19,221.82,221.9,230.66,223.08199999999997,4.711816634802335,222.7840598276145,0.2979401723854831,0.3575999248666978,220.34,212.3,222.64,212.3,220.86,217.68800000000002,4.464931802390709,218.29473218989892,-0.6067321898989521,-0.5718432270571401,242.5,233.57,234.08,234.81,246.23,238.238,5.154940930796391,238.14233075351063,0.09566924648937963,0.048490079953883984,220.38,217.11,216.7,220.35,245.92,224.092,11.023911102689459,224.56697780791887,-0.4749778079188374,-0.3978845600228105,293.34,310.75,278.69,528.72,352.875,102.15650994919513,468.7399639613818,-115.86496396138168,-27.352815979740544
388,32.45,230.43,260.51,230.25,218.21,218.91,231.66200000000003,15.3576591966354,228.85206236535026,2.8099376346498004,2.841111893877722,216.04,205.04,204.94,205.45,214.16,209.12600000000003,4.916818483531805,208.85200964183636,0.2739903581636596,0.3721009241339899,218.88,215.94,211.9,244.17,204.05,218.988,13.54118665405657,218.3811328659756,0.6068671340244308,0.6397186575942834,213.7,211.96,213.03,222.16,219.6,216.08999999999997,4.032309511929855,216.35927595996282,-0.26927595996285003,-0.43692921261887596,224.97,216.37,222.31,221.99,230.53,223.234,4.5991547049430705,222.964781444631,0.2692185553690247,0.33530750793922015,220.16,212.54,222.85,212.5,220.55,217.71999999999997,4.344196128169171,218.4676692187801,-0.7476692187801633,-0.5858829764681539,242.85,233.31,234.28,235.03,246.31,238.356,5.22685986037506,238.34882989280135,0.0071701071986614556,0.038161995585598664,221.96,217.0,217.05,220.74,245.87,224.52399999999997,10.853715677131033,224.74364341248793,-0.21964341248793032,-0.4175026707153322,291.25,311.31,278.9,523.43,351.22249999999997,100.09454964557258,469.1380888023582,-117.91558880235809,-41.72231464211231
389,32.53361111111111,230.65,261.1,230.47,218.33,219.23,231.956,15.497777389032281,229.04721962489285,2.9087803751071717,2.717060126535446,216.07,205.12,205.3,205.54,213.99,209.204,4.804017485396987,209.02967620133,0.1743237986699895,0.34930950040294273,219.19,216.27,211.9,244.24,204.13,219.14600000000002,13.534895049463815,218.56396732393966,0.5820326760603692,0.6217673033572091,214.13,211.32,213.04,222.26,219.63,216.07600000000002,4.159243200391148,216.53058152018656,-0.4545815201865464,-0.44635102857263353,225.06,216.46,222.5,222.09,230.58,223.33800000000002,4.582106065991927,223.14574061621886,0.19225938378117993,0.3082281315177209,220.42,212.57,223.46,212.8,221.01,218.052,4.499766216149455,218.64087552267597,-0.5888755226760226,-0.6012414175574976,242.82,233.85,234.39,235.65,246.61,238.664,5.117364946923374,238.55545948329328,0.10854051670672554,0.024352790130462196,221.42,217.27,217.41,220.9,246.51,224.702,11.038328496652014,224.92057315594587,-0.21857315594585172,-0.4299343556816645,299.75,309.61,279.92,528.98,354.565,101.26463412761635,469.5356212112087,-114.97062121120857,-56.298965274433186
390,32.61944444444444,231.08,260.58,230.04,218.24,219.36,231.85999999999999,15.300415680627756,229.2424785485561,2.6175214514439076,2.6008057221597403,216.32,205.13,205.19,205.61,214.66,209.382,5.017439187474021,209.20756259849014,0.17443740150985002,0.32829872100303126,219.19,216.75,212.2,244.53,204.05,219.344,13.609043463814787,218.74708433060135,0.5969156693986591,0.6006336056963755,214.16,211.59,213.22,222.54,219.49,216.2,4.1307093821763825,216.7021404513284,-0.5021404513284251,-0.45642561131069986,225.03,216.39,221.78,222.45,230.91,223.31199999999998,4.726209474832874,223.3269379263133,-0.014937926313291808,0.27496120940492086,220.58,212.65,222.75,212.79,221.31,218.016,4.380418244871147,218.81435165229112,-0.7983516522911772,-0.6184691033281903,243.03,234.04,234.55,235.89,246.86,238.87399999999997,5.13843011045203,238.76221869743253,0.11178130256745128,0.01276329305367959,220.79,217.49,217.6,220.76,246.85,224.698,11.169854788671156,225.09776754742174,-0.39976754742170756,-0.44338012636470553,294.47,306.84,278.45,525.6,351.34000000000003,101.11125876973347,469.9325726099414,-118.59257260994124,-71.00802929786721
391,32.702777777777776,230.68,260.72,229.96,218.36,219.34,231.81199999999998,15.342039499362535,229.4378383332774,2.3741616667226153,2.4749494880773297,216.67,205.34,205.56,205.95,214.64,209.63199999999998,4.963327109913263,209.38566934744384,0.24633065255612643,0.31221807012864167,219.43,216.21,212.57,245.33,205.13,219.734,13.654786120624525,218.93048400465133,0.803515995348694,0.5859174448321149,214.23,211.45,213.86,222.54,219.61,216.33800000000002,4.09017065658635,216.87395338789491,-0.5359533878949021,-0.46870359748052254,225.26,216.84,225.06,222.54,230.9,224.12000000000003,4.552941906064694,223.50837395432558,0.6116260456744722,0.26115615992755997,220.69,213.01,223.23,212.78,221.14,218.17,4.392097448827835,218.98809815373346,-0.8180981537335187,-0.6527165821864764,243.21,234.19,234.81,235.68,247.16,239.01000000000005,5.215818248367172,238.96910671148765,0.040893288512407866,0.0003443299979399954,220.7,217.63,217.85,221.02,247.11,224.862,11.211839099808744,225.27522709141704,-0.4132270914170178,-0.45529048957973545,298.92,308.08,277.25,559.28,360.8825,115.09063653812153,470.32895442225185,-109.44645442225172,-83.82014313526611
392,32.78611111111111,230.92,260.88,230.58,218.29,219.47,232.02799999999996,15.376594421392532,229.63329818452212,2.3947018154778745,2.350192223086858,216.44,205.26,205.68,206.01,214.51,209.58,4.857608465078263,209.56399695896081,0.016003041039185387,0.2928170353313958,219.46,216.51,212.8,244.64,204.98,219.67799999999997,13.390468849147886,219.11416646260216,0.5638335373978308,0.5587687031627953,214.67,212.06,213.75,222.98,219.95,216.68200000000002,4.107366065984376,217.0460209601109,-0.3640209601108877,-0.4774856194477492,225.36,217.0,223.34,222.48,231.04,223.844,4.539504818810086,223.69004927514294,0.1539507248570711,0.2355124059364055,221.13,212.99,223.67,213.02,221.52,218.46599999999998,4.542046234903377,219.16211556851405,-0.6961155685141195,-0.6637843979418216,243.54,234.51,234.76,235.68,247.21,239.14000000000001,5.23598701297091,239.17612270554972,-0.036122705549686385,-0.0113532772165842,220.77,217.69,217.66,221.36,246.82,224.85999999999999,11.085743998487423,225.4529522878056,-0.592952287805592,-0.47311594751441816,298.67,309.59,280.83,979.93,467.255,296.1710193030371,470.7247780735234,-3.4697780735232544,-94.00375571116942
393,32.86944444444444,231.05,261.18,230.8,218.51,219.52,232.212,15.435806943597088,229.8288573162837,2.3831426837163305,2.22643471745889,216.7,205.72,205.82,206.21,214.67,209.824,4.8311265766899485,209.74254594045362,0.08145405954637532,0.2723951075201348,219.67,216.69,212.64,246.03,204.71,219.948,13.97545047574496,219.29813181878848,0.6498681812115493,0.5466372652648255,214.73,212.83,214.16,222.98,219.94,216.92800000000003,3.872608423272351,217.21834379391922,-0.2903437939192015,-0.4875723052962306,225.59,216.98,224.94,222.74,231.47,224.344,4.679506811620218,223.87196445912855,0.47203554087146204,0.21652937480625062,221.31,213.55,224.21,213.42,221.52,218.802,4.460347071697452,219.3364044335472,-0.5344044335472405,-0.6762230898069173,243.61,234.61,234.92,236.03,247.37,239.308,5.207188876927745,239.38326586353236,-0.07526586353235082,-0.021628710592238535,220.64,217.57,218.06,221.4,246.54,224.842,10.947007627657888,225.63094363183367,-0.7889436318336365,-0.47855699772879207,295.55,310.23,279.22,528.68,353.41999999999996,101.77919802199266,471.12005499082716,-117.70005499082706,-97.22300345180437
394,32.952777777777776,231.08,260.96,230.89,218.37,219.11,232.08199999999997,15.444451948839095,230.02451495108375,2.05748504891625,2.1055777529359103,216.92,205.79,206.09,206.48,214.63,209.98199999999997,4.790078913754969,209.9213167959776,0.06068320402236928,0.25735178096092776,219.79,216.99,212.96,244.78,205.43,219.99,13.304124172601515,219.48238018536674,0.5076198146332914,0.5262730178926505,214.73,212.2,214.12,222.9,220.27,216.844,4.046443376596298,217.39092251098108,-0.5469225109811005,-0.4960642788280167,225.72,217.37,224.07,222.68,231.26,224.22000000000003,4.497292518838413,224.05412007212158,0.16587992787846664,0.19575649843590914,221.69,213.48,224.04,213.47,221.66,218.868,4.487259297165699,219.5109652811504,-0.6429652811504413,-0.6820831923976749,243.68,234.71,235.14,236.34,247.4,239.454,5.134415643478821,239.59053537317166,-0.13653537317163916,-0.03133115595388411,219.71,217.91,218.04,221.4,246.95,224.802,11.146840628626565,225.80920161411984,-1.0072016141198261,-0.4954141331552805,296.22,308.86,280.36,541.47,356.7275,107.13804351746396,471.5147966029221,-114.78729660292194,-100.65683528508599
395,33.03611111111111,231.03,260.86,231.3,218.23,219.54,232.192,15.355850220681376,230.22027031997186,1.9717296800281772,1.989822102732321,216.86,206.1,206.03,206.64,216.64,210.454,5.145466353985811,210.10031002623083,0.35368997376916544,0.24198655327706925,220.09,217.03,212.97,245.73,205.13,220.19,13.720198249296542,219.66691167231548,0.5230883276845376,0.5160758499787534,214.98,212.35,214.26,223.02,220.09,216.93999999999997,3.9744433572514346,217.5637577286758,-0.6237577286758365,-0.5115121595633587,226.07,217.54,223.33,222.7,231.43,224.21400000000003,4.541614690834091,224.2365166754372,-0.0225166754371575,0.16579321324822266,221.78,213.51,223.85,213.5,221.9,218.908,4.472330041488442,219.6857986390444,-0.7777986390444654,-0.6922152357332317,243.94,234.92,235.26,236.72,247.92,239.752,5.234021016388834,239.7979304260263,-0.045930426026287774,-0.04280980294889879,220.85,218.25,218.25,221.61,246.96,225.18400000000003,10.971890630151217,225.98772672065513,-0.8037267206550822,-0.5091878420986853,295.51,313.72,282.82,540.23,358.07,105.7420259404935,471.9090143402547,-113.83901434025458,-101.309700140617
396,33.11944444444444,231.1,260.9,229.52,218.57,219.66,231.95,15.328394566946656,230.41612266252577,1.533877337474253,1.856968531534445,217.13,206.29,206.43,206.83,216.25,210.58599999999996,4.994803699846469,210.27952612855415,0.3064738714457902,0.22844892544908355,220.34,217.18,212.97,244.96,205.5,220.19,13.345860781530732,219.85172638743518,0.3382736125648379,0.5002456526336545,215.0,212.68,214.73,223.17,220.4,217.196,3.9307027361529103,217.73685006010095,-0.5408500601009605,-0.5053665627407091,226.03,217.31,222.8,223.15,231.54,224.16600000000003,4.642269272672575,224.41915482586649,-0.25315482586644333,0.13278896019006114,221.72,213.88,224.05,213.78,222.05,219.096,4.373102331297547,219.86090503035322,-0.7649050303532648,-0.6977697452359495,244.26,235.26,235.51,236.81,247.84,239.93599999999998,5.145804504642595,240.0054502174774,-0.06945021747740959,-0.05501384504717869,222.11,218.17,218.47,222.25,247.44,225.68800000000002,11.012640736898668,226.1665194328029,-0.4785194328028453,-0.52317860823619,291.0,305.74,280.61,543.5,355.2125,109.07393028927672,472.30271963495943,-117.09021963495931,-101.96998444968787
397,33.202777777777776,231.1,261.28,230.01,218.56,219.7,232.13000000000002,15.45268649782295,230.61207122685124,1.5179287731488116,1.7295177955005263,217.21,206.36,206.4,206.59,216.97,210.706,5.2136459411816585,210.4589655969312,0.24703440306878258,0.21308840181471844,220.51,217.31,213.5,246.34,205.55,220.642,13.786105178766045,220.03682443634827,0.6051755636517456,0.4804823191459115,215.34,212.5,214.8,223.35,220.53,217.30400000000003,4.0041708255268,217.9102001140723,-0.6062001140722755,-0.5134780993167196,226.3,217.5,225.72,223.5,231.61,224.92600000000002,4.568875572829713,224.60203507567658,0.3239649243234506,0.1097931847323149,221.7,214.24,224.25,214.06,222.5,219.35,4.3255334931081,220.036284973604,-0.6862849736040632,-0.7050472417314099,244.17,235.35,235.83,236.81,248.0,240.032,5.1102109545497205,240.21309394672863,-0.1810939467286085,-0.0658924795411361,222.63,218.57,218.57,222.11,247.33,225.842,10.878813170562317,226.3455802272989,-0.5035802272988732,-0.5370369106173585,294.71,312.67,279.26,545.67,358.0775,108.95001775470253,472.6959239208584,-114.61842392085825,-102.76457464527687
398,33.28611111111111,231.23,261.23,230.9,218.81,219.77,232.388,15.35572909372916,230.80811526958223,1.5798847304178039,1.6096706422607263,217.55,206.14,206.58,206.99,217.09,210.86999999999998,5.275266817896515,210.63862892198844,0.23137107801152149,0.20010449006894995,220.38,217.58,213.38,246.32,205.87,220.70600000000005,13.709356804751998,220.22220592249909,0.48379407750097847,0.46308574498212074,215.58,212.74,214.86,223.81,221.06,217.60999999999999,4.141081984216198,218.08380849512378,-0.47380849512380063,-0.5166973759662445,226.22,217.75,226.1,223.5,231.75,225.06400000000002,4.539888104347947,224.78515797261056,0.2788420273894754,0.07775533686989991,222.13,214.15,224.38,214.27,222.39,219.464,4.360099081442982,220.21193898272722,-0.7479389827272657,-0.7117482414484202,244.31,235.46,235.82,237.09,248.46,240.22799999999998,5.223789429140499,240.42086081680623,-0.19286081680623063,-0.07429490754570005,222.26,218.56,218.97,222.47,247.57,225.96599999999998,10.922290236026507,226.52490957625128,-0.5589095762512712,-0.551613223664134,296.08,307.66,280.9,547.63,358.0675,109.85459784983968,473.08863863346124,-115.0211386334611,-103.65923216204995
399,33.36972222222222,231.42,260.89,231.98,218.86,219.8,232.59,15.19689441958454,231.00425405588066,1.5857459441193682,1.4832778109171265,217.8,206.7,206.86,207.04,217.05,211.09,5.179057829373994,210.81851659099505,0.27148340900494494,0.18534670126398106,220.81,217.83,213.52,245.4,205.63,220.638,13.39385739807618,220.407870947154,0.23012905284601434,0.44065582778691603,215.91,212.8,214.9,223.6,221.06,217.654,4.0284766351562675,218.25767580350754,-0.603675803507552,-0.5203249950823374,226.44,218.0,224.64,223.37,232.13,224.916,4.575187864995271,224.96852405988744,-0.052524059887429454,0.04737487112175917,224.2,214.43,224.87,214.22,222.46,220.036,4.729383046444852,220.38786756705647,-0.35186756705651895,-0.7235232560190086,244.41,235.82,236.2,237.47,248.48,240.47600000000003,5.070284410168723,240.62875003455883,-0.15275003455879194,-0.08167033399831518,223.01,218.98,218.78,222.2,247.72,226.138,10.922015198670987,226.7045079471405,-0.5665079471404837,-0.5661080171708435,320.58,308.39,280.73,543.41,363.27750000000003,104.99704933354079,473.48087520996575,-110.20337520996557,-104.83559343636081
400,33.45555555555556,231.37,261.33,231.34,219.12,219.68,232.56799999999998,15.343696295221688,231.20048685943652,1.36751314056349,1.3588900320437296,218.22,206.51,206.91,207.39,217.32,211.26999999999998,5.322153699396516,210.99862908786292,0.27137091213704556,0.1698145498092351,220.86,218.24,213.86,246.83,205.97,221.152,13.795586830577381,220.59381960940135,0.5581803905986548,0.42249246738296986,215.73,213.34,215.18,223.94,221.08,217.85399999999998,3.987087157311714,218.43180263519395,-0.5778026351939713,-0.5277615547762528,226.48,218.02,225.06,223.55,231.85,224.99199999999996,4.4707735348594815,225.15213387620224,-0.1601338762022639,0.031001246530859887,222.22,214.33,225.16,214.46,222.63,219.76000000000005,4.494961623862872,220.56407123132865,-0.8040712313286521,-0.732022792478432,244.92,236.0,236.51,237.66,248.39,240.696,5.016614794859175,240.8367608106577,-0.14076081065768115,-0.09201796765894649,223.87,218.78,219.22,222.5,247.43,226.35999999999999,10.709627444500581,226.88437580281953,-0.5243758028195245,-0.584621756304189,333.52,308.08,277.35,542.71,365.41499999999996,104.27554183508232,473.8726450892573,-108.45764508925717,-106.34441990625095
401,33.538888888888884,231.34,261.33,232.33,218.93,219.81,232.748,15.345467604475264,231.396812962468,1.3511870375320156,1.2304580276864554,218.13,207.04,207.05,207.29,217.87,211.47600000000003,5.328210206063571,211.17896689314685,0.29703310685316486,0.15515755347136911,220.98,218.2,213.93,245.91,206.0,221.004,13.44123000324003,220.78005200615135,0.22394799384865824,0.3990955657709905,215.95,213.34,215.04,224.2,221.4,217.98600000000002,4.115306063951986,218.60618958187155,-0.6201895818715384,-0.5342076488774501,226.78,218.29,226.87,223.7,232.12,225.55200000000005,4.528802932343164,225.33598795572598,0.21601204427408296,0.0033339266641906236,222.24,214.57,225.54,214.61,222.88,219.96800000000002,4.528476123377485,220.74055047568382,-0.7725504756838463,-0.7393973532651659,245.11,236.18,236.79,237.73,249.04,240.97000000000003,5.16098052699291,241.04489235959656,-0.07489235959651758,-0.10613702111007178,221.76,219.14,218.96,222.85,248.16,226.17400000000004,11.094462763018315,227.06451360151362,-0.8905136015135653,-0.6006049016032571,330.38,309.28,277.99,544.62,365.5675,105.04291869873953,474.26395971190874,-108.6964597119086,-107.65241051144955
402,33.62222222222222,231.45,261.3,230.27,218.98,219.91,232.382,15.341083925199035,231.59323165572124,0.7887683442787944,1.0998825113631439,218.0,207.85,207.34,207.64,217.33,211.632,4.933142608925881,211.3595304840443,0.2724695159556787,0.1397752333742623,221.18,218.39,213.86,246.46,206.12,221.20200000000006,13.617974004968582,220.96656823213627,0.23543176786380546,0.3876650271297273,216.43,213.43,215.22,224.21,221.49,218.15600000000003,4.042294397987363,218.78083723094716,-0.624837230947132,-0.538613866933584,227.07,218.41,226.4,224.04,232.36,225.656,4.530177038483159,225.5200868281056,0.135913171894418,-0.01892762038722861,222.9,215.04,225.37,214.44,222.77,220.10399999999998,4.48064548921247,220.91730579566527,-0.8133057956653319,-0.7454974362209108,245.26,236.59,236.91,237.84,248.87,241.094,5.02398487258869,241.25314389969168,-0.15914389969167025,-0.11792671075668885,223.11,219.46,219.64,222.8,248.22,226.64600000000002,10.894541018326562,227.24492179682042,-0.5989217968203817,-0.6046579089795145,325.21,310.59,280.72,540.27,364.1975,102.9123504189366,474.6548305201811,-110.45733052018099,-111.52351419337354
403,33.70555555555556,231.81,261.55,231.57,219.03,220.27,232.846,15.334006130167031,231.78974223847058,1.0562577615294528,0.9698641880635562,218.67,207.18,207.37,207.74,217.53,211.698,5.242722193669995,211.54032033439563,0.157679665604364,0.12361711399902256,221.4,218.16,214.22,245.89,206.34,221.202,13.329798798181459,221.15336837991032,0.04863162008969799,0.37745075781596293,216.07,213.54,215.88,224.6,221.58,218.334,4.097060409610777,218.95574616554563,-0.6217461655456402,-0.5428307942105113,227.06,218.59,224.87,224.3,232.88,225.53999999999996,4.614650582655199,225.70443101846408,-0.16443101846409755,-0.046483922008358686,222.67,215.07,225.58,215.01,223.07,220.28000000000003,4.393249366926494,221.09433768221962,-0.8143376822196332,-0.7492735345905893,245.81,236.21,237.24,238.17,249.3,241.346,5.225286977764956,241.4615146530818,-0.11551465308177405,-0.1288862568263101,223.13,219.45,219.56,223.33,248.93,226.88000000000002,11.150379365743575,227.42560083770996,-0.5456008377099166,-0.6153312297168072,333.34,310.55,278.94,545.66,367.12249999999995,104.87313439937797,475.045268958023,-107.92276895802289,-111.66911739512764
404,33.788888888888884,231.54,262.08,231.4,219.17,219.98,232.83399999999997,15.562708761652,231.98634401851837,0.8476559814816381,0.8337037542493724,218.64,207.4,207.52,207.82,218.18,211.91199999999998,5.309351749507652,211.7213369146838,0.19066308531616152,0.10413272318398079,221.4,219.17,214.39,247.55,206.36,221.77399999999997,13.88119389677992,221.34045253984962,0.43354746015036916,0.35405266636452176,216.44,213.7,215.5,224.68,221.63,218.38999999999996,4.1039590641233294,219.1309169645102,-0.7409169645102436,-0.5514090116922906,227.33,218.54,227.8,224.49,233.2,226.27200000000002,4.783527568646385,225.88902104740032,0.3829789525997167,-0.07418550106013097,223.61,214.98,225.51,214.86,223.36,220.46400000000003,4.587489945493069,221.27164662169656,-0.80764662169658,-0.7581761370223498,245.93,236.86,237.18,238.34,249.66,241.594,5.221952125402909,241.67000384572822,-0.07600384572820879,-0.14151488336896514,222.53,219.74,219.83,223.44,248.85,226.878,11.082590671860073,227.60655116852467,-0.7285511685246646,-0.628925310471363,329.51,306.86,275.7,538.53,362.65,103.32577195453223,475.4352864710705,-112.7852864710704,-108.94323156150429
405,33.87222222222222,231.65,261.61,232.22,219.08,220.15,232.942,15.361217920464512,232.183036312195,0.7589636878050511,0.7042518978541927,218.43,207.53,207.9,207.99,218.01,211.97200000000004,5.105527984449793,211.9025806920347,0.06941930796533448,0.08897159212469952,222.05,218.83,214.49,247.51,206.56,221.888,13.824199651336054,221.5278208001523,0.3601791998477112,0.3393706634882634,216.7,213.92,215.79,224.52,221.86,218.558,3.976774572439339,219.3063502024022,-0.7483502024022171,-0.5542990960811819,227.23,218.93,226.11,224.63,232.96,225.97199999999998,4.512748164921238,226.07385743098922,-0.10185743098922483,-0.10663287587945658,223.07,215.21,226.05,215.15,223.52,220.6,4.5405814605620725,221.44923309584908,-0.8492330958491324,-0.7599557275675616,246.17,237.26,237.64,238.86,250.03,241.99200000000002,5.161516831320035,241.8786107074148,0.11338929258523983,-0.15196181825720126,222.95,219.96,220.27,223.29,248.6,227.01399999999998,10.877316948586168,227.78777322897935,-0.7737732289793413,-0.6357405932717903,327.78,310.62,277.79,539.02,363.8025,102.7440038092248,475.82489450664775,-112.0223945066476,-106.59786813898367
